task,devacc,acc,ndev,ntest,nhid,dropout
Length,79.04,79.36,9996,9996,50,0.0
Length,78.44,78.44,9996,9996,50,0.1
Length,78.38,78.4,9996,9996,50,0.2
Length,78.99,79.26,9996,9996,100,0.0
Length,78.78,78.99,9996,9996,100,0.1
Length,78.7,78.53,9996,9996,100,0.2
Length,79.02,79.5,9996,9996,200,0.0
Length,78.87,79.16,9996,9996,200,0.1
Length,78.62,78.77,9996,9996,200,0.2
WordContent,44.59,44.73,10000,10000,50,0.0
WordContent,44.59,44.73,10000,10000,50,0.1
WordContent,44.59,44.73,10000,10000,50,0.2
WordContent,44.59,44.73,10000,10000,100,0.0
WordContent,44.59,44.73,10000,10000,100,0.1
WordContent,44.59,44.73,10000,10000,100,0.2
WordContent,44.59,44.73,10000,10000,200,0.0
WordContent,44.59,44.73,10000,10000,200,0.1
WordContent,44.59,44.73,10000,10000,200,0.2
Depth,34.56,34.36,10000,10000,50,0.0
Depth,32.9,31.75,10000,10000,50,0.1
Depth,32.03,30.59,10000,10000,50,0.2
Depth,34.4,33.99,10000,10000,100,0.0
Depth,33.21,32.47,10000,10000,100,0.1
Depth,32.6,32.35,10000,10000,100,0.2
Depth,34.59,34.08,10000,10000,200,0.0
Depth,33.29,32.37,10000,10000,200,0.1
Depth,32.65,32.08,10000,10000,200,0.2
TopConstituents,60.06,59.82,10000,10000,50,0.0
TopConstituents,58.41,58.45,10000,10000,50,0.1
TopConstituents,57.54,57.42,10000,10000,50,0.2
TopConstituents,61.23,61.26,10000,10000,100,0.0
TopConstituents,59.31,59.31,10000,10000,100,0.1
TopConstituents,57.93,58.1,10000,10000,100,0.2
TopConstituents,62.19,62.33,10000,10000,200,0.0
TopConstituents,60.26,60.6,10000,10000,200,0.1
TopConstituents,59.13,59.04,10000,10000,200,0.2
BigramShift,52.6,52.02,10000,10000,50,0.0
BigramShift,52.15,51.23,10000,10000,50,0.1
BigramShift,52.12,51.87,10000,10000,50,0.2
BigramShift,52.38,51.6,10000,10000,100,0.0
BigramShift,51.88,51.42,10000,10000,100,0.1
BigramShift,51.93,51.21,10000,10000,100,0.2
BigramShift,52.17,51.55,10000,10000,200,0.0
BigramShift,52.04,51.94,10000,10000,200,0.1
BigramShift,51.83,52.67,10000,10000,200,0.2
Tense,73.03,69.66,10000,10000,50,0.0
Tense,72.76,68.95,10000,10000,50,0.1
Tense,73.21,68.66,10000,10000,50,0.2
Tense,72.97,68.79,10000,10000,100,0.0
Tense,72.84,68.86,10000,10000,100,0.1
Tense,72.77,68.69,10000,10000,100,0.2
Tense,72.99,69.57,10000,10000,200,0.0
Tense,72.82,68.77,10000,10000,200,0.1
Tense,72.68,68.97,10000,10000,200,0.2
SubjNumber,70.96,69.59,10000,10000,50,0.0
SubjNumber,69.33,68.4,10000,10000,50,0.1
SubjNumber,68.48,67.87,10000,10000,50,0.2
SubjNumber,70.84,69.57,10000,10000,100,0.0
SubjNumber,69.86,68.95,10000,10000,100,0.1
SubjNumber,69.2,68.33,10000,10000,100,0.2
SubjNumber,70.93,69.66,10000,10000,200,0.0
SubjNumber,70.14,68.98,10000,10000,200,0.1
SubjNumber,69.8,68.76,10000,10000,200,0.2
ObjNumber,67.69,68.29,10000,10000,50,0.0
ObjNumber,67.56,67.76,10000,10000,50,0.1
ObjNumber,67.54,67.72,10000,10000,50,0.2
ObjNumber,67.67,68.74,10000,10000,100,0.0
ObjNumber,67.58,67.94,10000,10000,100,0.1
ObjNumber,67.53,67.95,10000,10000,100,0.2
ObjNumber,67.54,68.91,10000,10000,200,0.0
ObjNumber,67.46,67.78,10000,10000,200,0.1
ObjNumber,67.61,68.02,10000,10000,200,0.2
OddManOut,51.05,50.83,10000,10000,50,0.0
OddManOut,50.83,51.18,10000,10000,50,0.1
OddManOut,50.95,51.32,10000,10000,50,0.2
OddManOut,51.24,51.25,10000,10000,100,0.0
OddManOut,50.97,50.91,10000,10000,100,0.1
OddManOut,50.99,51.33,10000,10000,100,0.2
OddManOut,50.91,51.07,10000,10000,200,0.0
OddManOut,50.71,51.23,10000,10000,200,0.1
OddManOut,51.58,51.08,10000,10000,200,0.2
CoordinationInversion,57.47,57.46,10002,10002,50,0.0
CoordinationInversion,56.41,57.27,10002,10002,50,0.1
CoordinationInversion,56.08,57.24,10002,10002,50,0.2
CoordinationInversion,57.13,57.44,10002,10002,100,0.0
CoordinationInversion,56.17,56.96,10002,10002,100,0.1
CoordinationInversion,55.68,56.76,10002,10002,100,0.2
CoordinationInversion,57.19,57.39,10002,10002,200,0.0
CoordinationInversion,55.93,57.04,10002,10002,200,0.1
CoordinationInversion,55.78,55.14,10002,10002,200,0.2
