task,devacc,acc,ndev,ntest,nhid,dropout
Length,86.44,86.69,9996,9996,50,0.0
Length,86.57,86.98,9996,9996,50,0.1
Length,86.74,87.21,9996,9996,50,0.2
Length,86.42,86.62,9996,9996,100,0.0
Length,86.64,87.12,9996,9996,100,0.1
Length,86.57,87.02,9996,9996,100,0.2
Length,86.54,86.79,9996,9996,200,0.0
Length,86.7,86.8,9996,9996,200,0.1
Length,86.88,86.96,9996,9996,200,0.2
WordContent,71.68,71.92,10000,10000,50,0.0
WordContent,71.68,71.92,10000,10000,50,0.1
WordContent,71.68,71.92,10000,10000,50,0.2
WordContent,71.68,71.92,10000,10000,100,0.0
WordContent,71.68,71.92,10000,10000,100,0.1
WordContent,71.68,71.92,10000,10000,100,0.2
WordContent,71.68,71.92,10000,10000,200,0.0
WordContent,71.68,71.92,10000,10000,200,0.1
WordContent,71.68,71.92,10000,10000,200,0.2
Depth,42.09,43.55,10000,10000,50,0.0
Depth,42.53,42.82,10000,10000,50,0.1
Depth,41.09,42.05,10000,10000,50,0.2
Depth,43.1,43.35,10000,10000,100,0.0
Depth,43.12,43.56,10000,10000,100,0.1
Depth,42.64,43.37,10000,10000,100,0.2
Depth,43.39,44.15,10000,10000,200,0.0
Depth,43.64,43.2,10000,10000,200,0.1
Depth,42.86,43.94,10000,10000,200,0.2
TopConstituents,78.78,79.63,10000,10000,50,0.0
TopConstituents,78.99,79.41,10000,10000,50,0.1
TopConstituents,78.8,79.1,10000,10000,50,0.2
TopConstituents,79.29,79.66,10000,10000,100,0.0
TopConstituents,79.59,80.06,10000,10000,100,0.1
TopConstituents,79.48,80.1,10000,10000,100,0.2
TopConstituents,79.82,79.94,10000,10000,200,0.0
TopConstituents,79.68,80.06,10000,10000,200,0.1
TopConstituents,80.0,80.13,10000,10000,200,0.2
BigramShift,72.06,71.37,10000,10000,50,0.0
BigramShift,72.37,71.44,10000,10000,50,0.1
BigramShift,72.04,71.54,10000,10000,50,0.2
BigramShift,72.06,70.97,10000,10000,100,0.0
BigramShift,72.27,71.58,10000,10000,100,0.1
BigramShift,72.09,71.09,10000,10000,100,0.2
BigramShift,72.13,71.11,10000,10000,200,0.0
BigramShift,72.35,71.22,10000,10000,200,0.1
BigramShift,72.49,71.48,10000,10000,200,0.2
Tense,86.65,85.66,10000,10000,50,0.0
Tense,86.67,85.53,10000,10000,50,0.1
Tense,86.66,85.58,10000,10000,50,0.2
Tense,86.41,85.24,10000,10000,100,0.0
Tense,86.7,85.93,10000,10000,100,0.1
Tense,86.58,85.79,10000,10000,100,0.2
Tense,86.54,85.67,10000,10000,200,0.0
Tense,86.58,85.62,10000,10000,200,0.1
Tense,86.63,85.92,10000,10000,200,0.2
SubjNumber,86.4,85.48,10000,10000,50,0.0
SubjNumber,86.67,85.7,10000,10000,50,0.1
SubjNumber,86.84,85.87,10000,10000,50,0.2
SubjNumber,86.58,85.43,10000,10000,100,0.0
SubjNumber,86.71,85.25,10000,10000,100,0.1
SubjNumber,86.85,85.73,10000,10000,100,0.2
SubjNumber,86.42,85.59,10000,10000,200,0.0
SubjNumber,86.6,85.78,10000,10000,200,0.1
SubjNumber,86.58,85.69,10000,10000,200,0.2
ObjNumber,82.92,83.78,10000,10000,50,0.0
ObjNumber,83.18,83.99,10000,10000,50,0.1
ObjNumber,82.94,83.83,10000,10000,50,0.2
ObjNumber,82.74,83.71,10000,10000,100,0.0
ObjNumber,83.2,84.09,10000,10000,100,0.1
ObjNumber,83.23,83.72,10000,10000,100,0.2
ObjNumber,82.93,83.83,10000,10000,200,0.0
ObjNumber,83.03,83.74,10000,10000,200,0.1
ObjNumber,83.02,83.91,10000,10000,200,0.2
OddManOut,52.24,51.8,10000,10000,50,0.0
OddManOut,51.48,50.86,10000,10000,50,0.1
OddManOut,51.75,51.9,10000,10000,50,0.2
OddManOut,52.22,51.26,10000,10000,100,0.0
OddManOut,52.32,51.66,10000,10000,100,0.1
OddManOut,51.67,51.63,10000,10000,100,0.2
OddManOut,51.83,52.26,10000,10000,200,0.0
OddManOut,52.11,50.89,10000,10000,200,0.1
OddManOut,52.19,51.93,10000,10000,200,0.2
CoordinationInversion,64.1,62.72,10002,10002,50,0.0
CoordinationInversion,64.14,62.48,10002,10002,50,0.1
CoordinationInversion,63.38,63.08,10002,10002,50,0.2
CoordinationInversion,64.18,63.11,10002,10002,100,0.0
CoordinationInversion,64.19,63.19,10002,10002,100,0.1
CoordinationInversion,64.06,63.92,10002,10002,100,0.2
CoordinationInversion,64.09,63.89,10002,10002,200,0.0
CoordinationInversion,64.66,63.57,10002,10002,200,0.1
CoordinationInversion,64.66,63.84,10002,10002,200,0.2
