task,devacc,acc,ndev,ntest,nhid,dropout
Length,55.18,56.47,9996,9996,50,0.0
Length,52.78,53.8,9996,9996,50,0.1
Length,51.82,52.59,9996,9996,50,0.2
Length,55.49,57.11,9996,9996,100,0.0
Length,52.61,53.94,9996,9996,100,0.1
Length,52.0,53.11,9996,9996,100,0.2
Length,54.62,55.37,9996,9996,200,0.0
Length,52.94,54.33,9996,9996,200,0.1
Length,52.34,53.56,9996,9996,200,0.2
WordContent,16.3,16.94,10000,10000,50,0.0
WordContent,16.3,16.94,10000,10000,50,0.1
WordContent,16.3,16.94,10000,10000,50,0.2
WordContent,16.3,16.94,10000,10000,100,0.0
WordContent,16.3,16.94,10000,10000,100,0.1
WordContent,16.3,16.94,10000,10000,100,0.2
WordContent,16.3,16.94,10000,10000,200,0.0
WordContent,16.3,16.94,10000,10000,200,0.1
WordContent,16.3,16.94,10000,10000,200,0.2
Depth,27.27,27.07,10000,10000,50,0.0
Depth,26.81,26.6,10000,10000,50,0.1
Depth,26.72,26.71,10000,10000,50,0.2
Depth,27.43,27.19,10000,10000,100,0.0
Depth,26.76,26.51,10000,10000,100,0.1
Depth,26.52,26.34,10000,10000,100,0.2
Depth,26.96,27.04,10000,10000,200,0.0
Depth,26.3,26.56,10000,10000,200,0.1
Depth,26.21,26.51,10000,10000,200,0.2
TopConstituents,40.75,40.35,10000,10000,50,0.0
TopConstituents,40.38,39.66,10000,10000,50,0.1
TopConstituents,39.81,39.34,10000,10000,50,0.2
TopConstituents,41.97,41.35,10000,10000,100,0.0
TopConstituents,40.78,40.01,10000,10000,100,0.1
TopConstituents,40.17,39.41,10000,10000,100,0.2
TopConstituents,43.01,42.34,10000,10000,200,0.0
TopConstituents,40.6,40.05,10000,10000,200,0.1
TopConstituents,40.41,39.72,10000,10000,200,0.2
BigramShift,52.18,53.03,10000,10000,50,0.0
BigramShift,52.32,52.94,10000,10000,50,0.1
BigramShift,52.3,52.09,10000,10000,50,0.2
BigramShift,52.01,53.22,10000,10000,100,0.0
BigramShift,52.15,52.9,10000,10000,100,0.1
BigramShift,52.43,53.1,10000,10000,100,0.2
BigramShift,52.48,53.28,10000,10000,200,0.0
BigramShift,52.33,52.59,10000,10000,200,0.1
BigramShift,52.34,52.6,10000,10000,200,0.2
Tense,68.66,64.91,10000,10000,50,0.0
Tense,68.46,64.83,10000,10000,50,0.1
Tense,68.19,65.09,10000,10000,50,0.2
Tense,68.8,64.88,10000,10000,100,0.0
Tense,68.49,64.95,10000,10000,100,0.1
Tense,68.3,65.0,10000,10000,100,0.2
Tense,68.6,64.91,10000,10000,200,0.0
Tense,68.59,64.99,10000,10000,200,0.1
Tense,68.0,65.23,10000,10000,200,0.2
SubjNumber,64.54,64.4,10000,10000,50,0.0
SubjNumber,63.19,63.66,10000,10000,50,0.1
SubjNumber,62.92,63.54,10000,10000,50,0.2
SubjNumber,64.74,64.82,10000,10000,100,0.0
SubjNumber,63.21,63.81,10000,10000,100,0.1
SubjNumber,62.95,63.33,10000,10000,100,0.2
SubjNumber,63.2,63.9,10000,10000,200,0.0
SubjNumber,62.94,63.61,10000,10000,200,0.1
SubjNumber,62.85,63.44,10000,10000,200,0.2
ObjNumber,63.31,63.75,10000,10000,50,0.0
ObjNumber,63.03,63.18,10000,10000,50,0.1
ObjNumber,63.15,63.2,10000,10000,50,0.2
ObjNumber,63.29,63.63,10000,10000,100,0.0
ObjNumber,63.09,63.08,10000,10000,100,0.1
ObjNumber,63.1,63.26,10000,10000,100,0.2
ObjNumber,63.16,63.54,10000,10000,200,0.0
ObjNumber,63.15,63.44,10000,10000,200,0.1
ObjNumber,62.98,63.66,10000,10000,200,0.2
OddManOut,51.69,51.38,10000,10000,50,0.0
OddManOut,51.53,51.1,10000,10000,50,0.1
OddManOut,51.18,50.77,10000,10000,50,0.2
OddManOut,51.2,51.23,10000,10000,100,0.0
OddManOut,50.92,50.16,10000,10000,100,0.1
OddManOut,50.99,50.42,10000,10000,100,0.2
OddManOut,51.03,50.8,10000,10000,200,0.0
OddManOut,51.74,51.7,10000,10000,200,0.1
OddManOut,51.12,50.68,10000,10000,200,0.2
CoordinationInversion,52.93,52.11,10002,10002,50,0.0
CoordinationInversion,52.86,52.43,10002,10002,50,0.1
CoordinationInversion,52.74,52.11,10002,10002,50,0.2
CoordinationInversion,53.12,52.35,10002,10002,100,0.0
CoordinationInversion,52.56,52.15,10002,10002,100,0.1
CoordinationInversion,52.57,52.35,10002,10002,100,0.2
CoordinationInversion,53.07,52.54,10002,10002,200,0.0
CoordinationInversion,52.87,52.17,10002,10002,200,0.1
CoordinationInversion,52.69,51.97,10002,10002,200,0.2
