task,devacc,acc,ndev,ntest,nhid,dropout
Length,82.47,82.36,9996,9996,50,0.0
Length,82.08,82.25,9996,9996,50,0.1
Length,82.18,82.22,9996,9996,50,0.2
Length,82.81,82.32,9996,9996,100,0.0
Length,82.76,82.42,9996,9996,100,0.1
Length,82.56,82.45,9996,9996,100,0.2
Length,82.59,82.12,9996,9996,200,0.0
Length,83.26,82.88,9996,9996,200,0.1
Length,82.13,82.25,9996,9996,200,0.2
WordContent,48.13,47.61,10000,10000,50,0.0
WordContent,48.13,47.61,10000,10000,50,0.1
WordContent,48.13,47.61,10000,10000,50,0.2
WordContent,48.13,47.61,10000,10000,100,0.0
WordContent,48.13,47.61,10000,10000,100,0.1
WordContent,48.13,47.61,10000,10000,100,0.2
WordContent,48.13,47.61,10000,10000,200,0.0
WordContent,48.13,47.61,10000,10000,200,0.1
WordContent,48.13,47.61,10000,10000,200,0.2
Depth,41.51,42.66,10000,10000,50,0.0
Depth,41.27,41.63,10000,10000,50,0.1
Depth,40.46,41.79,10000,10000,50,0.2
Depth,42.7,43.65,10000,10000,100,0.0
Depth,41.97,42.93,10000,10000,100,0.1
Depth,41.29,42.53,10000,10000,100,0.2
Depth,42.84,43.05,10000,10000,200,0.0
Depth,42.45,42.67,10000,10000,200,0.1
Depth,41.96,42.06,10000,10000,200,0.2
TopConstituents,77.98,77.84,10000,10000,50,0.0
TopConstituents,77.58,77.52,10000,10000,50,0.1
TopConstituents,77.54,77.33,10000,10000,50,0.2
TopConstituents,78.58,78.18,10000,10000,100,0.0
TopConstituents,78.58,78.41,10000,10000,100,0.1
TopConstituents,78.13,78.18,10000,10000,100,0.2
TopConstituents,78.58,78.38,10000,10000,200,0.0
TopConstituents,79.07,78.69,10000,10000,200,0.1
TopConstituents,78.92,78.93,10000,10000,200,0.2
BigramShift,71.07,71.43,10000,10000,50,0.0
BigramShift,71.01,70.77,10000,10000,50,0.1
BigramShift,70.96,70.96,10000,10000,50,0.2
BigramShift,71.27,71.71,10000,10000,100,0.0
BigramShift,70.94,71.34,10000,10000,100,0.1
BigramShift,71.18,71.34,10000,10000,100,0.2
BigramShift,70.75,70.91,10000,10000,200,0.0
BigramShift,71.04,71.14,10000,10000,200,0.1
BigramShift,71.13,71.16,10000,10000,200,0.2
Tense,85.56,84.37,10000,10000,50,0.0
Tense,85.96,84.53,10000,10000,50,0.1
Tense,85.92,84.74,10000,10000,50,0.2
Tense,85.5,84.61,10000,10000,100,0.0
Tense,85.85,84.49,10000,10000,100,0.1
Tense,85.92,84.73,10000,10000,100,0.2
Tense,85.6,84.77,10000,10000,200,0.0
Tense,85.92,84.33,10000,10000,200,0.1
Tense,85.94,84.7,10000,10000,200,0.2
SubjNumber,84.06,85.15,10000,10000,50,0.0
SubjNumber,84.27,84.2,10000,10000,50,0.1
SubjNumber,84.25,84.69,10000,10000,50,0.2
SubjNumber,83.99,84.48,10000,10000,100,0.0
SubjNumber,84.61,84.67,10000,10000,100,0.1
SubjNumber,84.66,85.03,10000,10000,100,0.2
SubjNumber,84.29,84.61,10000,10000,200,0.0
SubjNumber,84.48,84.37,10000,10000,200,0.1
SubjNumber,84.69,84.86,10000,10000,200,0.2
ObjNumber,81.27,81.72,10000,10000,50,0.0
ObjNumber,81.07,82.05,10000,10000,50,0.1
ObjNumber,80.94,81.65,10000,10000,50,0.2
ObjNumber,81.24,81.46,10000,10000,100,0.0
ObjNumber,81.32,81.76,10000,10000,100,0.1
ObjNumber,80.99,81.87,10000,10000,100,0.2
ObjNumber,81.27,81.66,10000,10000,200,0.0
ObjNumber,81.19,81.67,10000,10000,200,0.1
ObjNumber,81.41,81.99,10000,10000,200,0.2
OddManOut,51.61,51.41,10000,10000,50,0.0
OddManOut,51.6,50.99,10000,10000,50,0.1
OddManOut,51.85,50.9,10000,10000,50,0.2
OddManOut,51.78,51.5,10000,10000,100,0.0
OddManOut,51.8,51.65,10000,10000,100,0.1
OddManOut,51.54,51.22,10000,10000,100,0.2
OddManOut,51.73,51.44,10000,10000,200,0.0
OddManOut,51.35,51.85,10000,10000,200,0.1
OddManOut,51.97,51.62,10000,10000,200,0.2
CoordinationInversion,63.26,61.71,10002,10002,50,0.0
CoordinationInversion,63.07,62.53,10002,10002,50,0.1
CoordinationInversion,62.7,61.69,10002,10002,50,0.2
CoordinationInversion,63.69,62.82,10002,10002,100,0.0
CoordinationInversion,63.2,62.27,10002,10002,100,0.1
CoordinationInversion,62.89,61.82,10002,10002,100,0.2
CoordinationInversion,63.46,62.25,10002,10002,200,0.0
CoordinationInversion,63.64,61.97,10002,10002,200,0.1
CoordinationInversion,63.23,62.19,10002,10002,200,0.2
