task,devacc,acc,ndev,ntest,nhid,dropout
Length,97.35,97.51,9996,9996,50,0.0
Length,97.32,97.76,9996,9996,50,0.1
Length,97.36,97.42,9996,9996,50,0.2
Length,97.36,97.6,9996,9996,100,0.0
Length,97.44,97.55,9996,9996,100,0.1
Length,97.26,97.54,9996,9996,100,0.2
Length,97.22,97.31,9996,9996,200,0.0
Length,97.18,97.19,9996,9996,200,0.1
Length,97.18,97.35,9996,9996,200,0.2
WordContent,96.41,96.52,10000,10000,50,0.0
WordContent,96.41,96.52,10000,10000,50,0.1
WordContent,96.41,96.52,10000,10000,50,0.2
WordContent,96.41,96.52,10000,10000,100,0.0
WordContent,96.41,96.52,10000,10000,100,0.1
WordContent,96.41,96.52,10000,10000,100,0.2
WordContent,96.41,96.52,10000,10000,200,0.0
WordContent,96.41,96.52,10000,10000,200,0.1
WordContent,96.41,96.52,10000,10000,200,0.2
Depth,39.96,40.44,10000,10000,50,0.0
Depth,39.02,39.47,10000,10000,50,0.1
Depth,38.41,39.27,10000,10000,50,0.2
Depth,40.32,41.0,10000,10000,100,0.0
Depth,39.77,40.25,10000,10000,100,0.1
Depth,39.51,40.66,10000,10000,100,0.2
Depth,40.6,41.09,10000,10000,200,0.0
Depth,40.02,40.93,10000,10000,200,0.1
Depth,39.7,40.48,10000,10000,200,0.2
TopConstituents,67.65,67.13,10000,10000,50,0.0
TopConstituents,67.8,66.77,10000,10000,50,0.1
TopConstituents,67.68,67.01,10000,10000,50,0.2
TopConstituents,68.42,67.99,10000,10000,100,0.0
TopConstituents,68.31,67.62,10000,10000,100,0.1
TopConstituents,68.28,67.57,10000,10000,100,0.2
TopConstituents,68.37,67.79,10000,10000,200,0.0
TopConstituents,68.74,67.71,10000,10000,200,0.1
TopConstituents,68.86,67.85,10000,10000,200,0.2
BigramShift,53.71,52.99,10000,10000,50,0.0
BigramShift,54.0,53.5,10000,10000,50,0.1
BigramShift,54.76,53.56,10000,10000,50,0.2
BigramShift,54.34,53.37,10000,10000,100,0.0
BigramShift,54.12,53.21,10000,10000,100,0.1
BigramShift,54.55,53.52,10000,10000,100,0.2
BigramShift,53.8,52.51,10000,10000,200,0.0
BigramShift,54.24,53.33,10000,10000,200,0.1
BigramShift,54.79,53.54,10000,10000,200,0.2
Tense,87.52,85.98,10000,10000,50,0.0
Tense,88.02,86.63,10000,10000,50,0.1
Tense,88.14,86.69,10000,10000,50,0.2
Tense,87.75,85.95,10000,10000,100,0.0
Tense,87.78,86.52,10000,10000,100,0.1
Tense,87.99,86.6,10000,10000,100,0.2
Tense,87.84,85.88,10000,10000,200,0.0
Tense,87.95,86.74,10000,10000,200,0.1
Tense,87.9,86.45,10000,10000,200,0.2
SubjNumber,82.95,81.77,10000,10000,50,0.0
SubjNumber,83.09,82.07,10000,10000,50,0.1
SubjNumber,83.14,82.09,10000,10000,50,0.2
SubjNumber,82.88,81.39,10000,10000,100,0.0
SubjNumber,83.26,82.03,10000,10000,100,0.1
SubjNumber,83.07,81.84,10000,10000,100,0.2
SubjNumber,82.84,81.21,10000,10000,200,0.0
SubjNumber,83.02,81.79,10000,10000,200,0.1
SubjNumber,83.1,82.01,10000,10000,200,0.2
ObjNumber,81.64,82.81,10000,10000,50,0.0
ObjNumber,81.56,83.23,10000,10000,50,0.1
ObjNumber,82.2,82.97,10000,10000,50,0.2
ObjNumber,81.62,82.81,10000,10000,100,0.0
ObjNumber,81.73,82.99,10000,10000,100,0.1
ObjNumber,82.21,83.13,10000,10000,100,0.2
ObjNumber,81.5,82.82,10000,10000,200,0.0
ObjNumber,81.75,82.96,10000,10000,200,0.1
ObjNumber,81.94,82.73,10000,10000,200,0.2
OddManOut,52.99,52.93,10000,10000,50,0.0
OddManOut,52.74,52.83,10000,10000,50,0.1
OddManOut,52.61,51.84,10000,10000,50,0.2
OddManOut,53.04,52.88,10000,10000,100,0.0
OddManOut,52.88,52.49,10000,10000,100,0.1
OddManOut,52.98,52.57,10000,10000,100,0.2
OddManOut,52.99,52.29,10000,10000,200,0.0
OddManOut,52.97,52.46,10000,10000,200,0.1
OddManOut,52.57,52.2,10000,10000,200,0.2
CoordinationInversion,54.47,53.95,10002,10002,50,0.0
CoordinationInversion,53.68,53.37,10002,10002,50,0.1
CoordinationInversion,53.57,53.09,10002,10002,50,0.2
CoordinationInversion,53.9,53.49,10002,10002,100,0.0
CoordinationInversion,53.86,53.22,10002,10002,100,0.1
CoordinationInversion,54.2,53.71,10002,10002,100,0.2
CoordinationInversion,53.87,53.21,10002,10002,200,0.0
CoordinationInversion,54.13,53.25,10002,10002,200,0.1
CoordinationInversion,53.87,53.29,10002,10002,200,0.2
