task,devacc,acc,ndev,ntest,nhid,dropout
Length,72.98,74.43,9996,9996,50,0.0
Length,70.8,72.51,9996,9996,50,0.1
Length,70.24,72.02,9996,9996,50,0.2
Length,73.4,75.01,9996,9996,100,0.0
Length,71.06,72.55,9996,9996,100,0.1
Length,70.57,71.96,9996,9996,100,0.2
Length,72.86,74.86,9996,9996,200,0.0
Length,71.13,72.22,9996,9996,200,0.1
Length,70.74,71.93,9996,9996,200,0.2
WordContent,19.8,20.31,10000,10000,50,0.0
WordContent,19.8,20.31,10000,10000,50,0.1
WordContent,19.8,20.31,10000,10000,50,0.2
WordContent,19.8,20.31,10000,10000,100,0.0
WordContent,19.8,20.31,10000,10000,100,0.1
WordContent,19.8,20.31,10000,10000,100,0.2
WordContent,19.8,20.31,10000,10000,200,0.0
WordContent,19.8,20.31,10000,10000,200,0.1
WordContent,19.8,20.31,10000,10000,200,0.2
Depth,29.59,30.12,10000,10000,50,0.0
Depth,28.79,29.52,10000,10000,50,0.1
Depth,28.58,29.4,10000,10000,50,0.2
Depth,29.39,30.33,10000,10000,100,0.0
Depth,28.71,29.04,10000,10000,100,0.1
Depth,28.42,28.83,10000,10000,100,0.2
Depth,29.75,30.77,10000,10000,200,0.0
Depth,28.52,28.27,10000,10000,200,0.1
Depth,28.12,29.61,10000,10000,200,0.2
TopConstituents,49.61,50.34,10000,10000,50,0.0
TopConstituents,48.67,48.83,10000,10000,50,0.1
TopConstituents,48.42,48.5,10000,10000,50,0.2
TopConstituents,51.1,51.16,10000,10000,100,0.0
TopConstituents,49.22,49.32,10000,10000,100,0.1
TopConstituents,48.89,49.0,10000,10000,100,0.2
TopConstituents,51.95,52.37,10000,10000,200,0.0
TopConstituents,49.47,49.29,10000,10000,200,0.1
TopConstituents,48.35,48.63,10000,10000,200,0.2
BigramShift,52.36,52.35,10000,10000,50,0.0
BigramShift,52.35,52.73,10000,10000,50,0.1
BigramShift,52.49,52.52,10000,10000,50,0.2
BigramShift,52.3,52.95,10000,10000,100,0.0
BigramShift,52.43,52.62,10000,10000,100,0.1
BigramShift,52.21,52.94,10000,10000,100,0.2
BigramShift,52.22,52.92,10000,10000,200,0.0
BigramShift,52.06,52.67,10000,10000,200,0.1
BigramShift,52.05,52.87,10000,10000,200,0.2
Tense,68.44,64.36,10000,10000,50,0.0
Tense,68.01,64.67,10000,10000,50,0.1
Tense,68.11,64.35,10000,10000,50,0.2
Tense,68.49,64.44,10000,10000,100,0.0
Tense,68.16,64.36,10000,10000,100,0.1
Tense,68.0,64.27,10000,10000,100,0.2
Tense,68.27,64.2,10000,10000,200,0.0
Tense,68.1,64.1,10000,10000,200,0.1
Tense,68.02,64.26,10000,10000,200,0.2
SubjNumber,66.39,66.78,10000,10000,50,0.0
SubjNumber,66.01,66.04,10000,10000,50,0.1
SubjNumber,66.0,66.19,10000,10000,50,0.2
SubjNumber,66.23,66.81,10000,10000,100,0.0
SubjNumber,65.98,66.02,10000,10000,100,0.1
SubjNumber,65.94,65.97,10000,10000,100,0.2
SubjNumber,66.01,66.16,10000,10000,200,0.0
SubjNumber,65.95,66.07,10000,10000,200,0.1
SubjNumber,65.85,65.56,10000,10000,200,0.2
ObjNumber,63.62,63.88,10000,10000,50,0.0
ObjNumber,63.52,63.59,10000,10000,50,0.1
ObjNumber,63.35,63.57,10000,10000,50,0.2
ObjNumber,63.54,63.94,10000,10000,100,0.0
ObjNumber,63.43,63.84,10000,10000,100,0.1
ObjNumber,63.28,63.85,10000,10000,100,0.2
ObjNumber,63.58,63.78,10000,10000,200,0.0
ObjNumber,63.5,64.39,10000,10000,200,0.1
ObjNumber,63.14,63.96,10000,10000,200,0.2
OddManOut,50.97,50.62,10000,10000,50,0.0
OddManOut,50.99,50.53,10000,10000,50,0.1
OddManOut,50.83,50.71,10000,10000,50,0.2
OddManOut,50.82,50.61,10000,10000,100,0.0
OddManOut,51.09,50.78,10000,10000,100,0.1
OddManOut,51.04,50.67,10000,10000,100,0.2
OddManOut,51.51,51.2,10000,10000,200,0.0
OddManOut,50.68,50.57,10000,10000,200,0.1
OddManOut,51.08,50.65,10000,10000,200,0.2
CoordinationInversion,53.72,53.98,10002,10002,50,0.0
CoordinationInversion,53.58,53.25,10002,10002,50,0.1
CoordinationInversion,53.56,54.03,10002,10002,50,0.2
CoordinationInversion,53.77,53.78,10002,10002,100,0.0
CoordinationInversion,53.69,53.73,10002,10002,100,0.1
CoordinationInversion,53.58,53.66,10002,10002,100,0.2
CoordinationInversion,53.9,53.65,10002,10002,200,0.0
CoordinationInversion,53.72,53.52,10002,10002,200,0.1
CoordinationInversion,53.22,53.1,10002,10002,200,0.2
