task,devacc,acc,ndev,ntest,nhid,dropout
Length,80.68,82.1,9996,9996,50,0.0
Length,78.98,80.61,9996,9996,50,0.1
Length,78.38,79.42,9996,9996,50,0.2
Length,81.08,82.35,9996,9996,100,0.0
Length,79.76,80.94,9996,9996,100,0.1
Length,78.78,79.73,9996,9996,100,0.2
Length,81.09,81.76,9996,9996,200,0.0
Length,79.89,80.89,9996,9996,200,0.1
Length,79.28,80.31,9996,9996,200,0.2
WordContent,32.84,32.65,10000,10000,50,0.0
WordContent,32.84,32.65,10000,10000,50,0.1
WordContent,32.84,32.65,10000,10000,50,0.2
WordContent,32.84,32.65,10000,10000,100,0.0
WordContent,32.84,32.65,10000,10000,100,0.1
WordContent,32.84,32.65,10000,10000,100,0.2
WordContent,32.84,32.65,10000,10000,200,0.0
WordContent,32.84,32.65,10000,10000,200,0.1
WordContent,32.84,32.65,10000,10000,200,0.2
Depth,33.75,33.64,10000,10000,50,0.0
Depth,31.91,31.94,10000,10000,50,0.1
Depth,31.26,31.08,10000,10000,50,0.2
Depth,33.87,34.32,10000,10000,100,0.0
Depth,32.51,33.2,10000,10000,100,0.1
Depth,31.32,31.74,10000,10000,100,0.2
Depth,34.29,33.97,10000,10000,200,0.0
Depth,32.74,33.07,10000,10000,200,0.1
Depth,31.74,32.44,10000,10000,200,0.2
TopConstituents,57.52,57.17,10000,10000,50,0.0
TopConstituents,56.44,55.83,10000,10000,50,0.1
TopConstituents,55.68,55.4,10000,10000,50,0.2
TopConstituents,58.59,58.19,10000,10000,100,0.0
TopConstituents,56.84,56.2,10000,10000,100,0.1
TopConstituents,56.25,55.75,10000,10000,100,0.2
TopConstituents,59.47,59.09,10000,10000,200,0.0
TopConstituents,57.12,56.78,10000,10000,200,0.1
TopConstituents,56.51,56.18,10000,10000,200,0.2
BigramShift,54.53,54.4,10000,10000,50,0.0
BigramShift,53.94,53.91,10000,10000,50,0.1
BigramShift,54.07,53.87,10000,10000,50,0.2
BigramShift,54.66,54.61,10000,10000,100,0.0
BigramShift,53.81,53.57,10000,10000,100,0.1
BigramShift,54.19,54.13,10000,10000,100,0.2
BigramShift,54.93,54.98,10000,10000,200,0.0
BigramShift,54.13,53.97,10000,10000,200,0.1
BigramShift,54.26,53.92,10000,10000,200,0.2
Tense,69.6,65.63,10000,10000,50,0.0
Tense,69.5,65.84,10000,10000,50,0.1
Tense,69.64,65.92,10000,10000,50,0.2
Tense,69.61,65.6,10000,10000,100,0.0
Tense,69.68,66.01,10000,10000,100,0.1
Tense,69.43,65.39,10000,10000,100,0.2
Tense,69.71,66.44,10000,10000,200,0.0
Tense,69.69,65.68,10000,10000,200,0.1
Tense,69.31,65.38,10000,10000,200,0.2
SubjNumber,70.23,70.48,10000,10000,50,0.0
SubjNumber,69.57,69.39,10000,10000,50,0.1
SubjNumber,69.38,69.27,10000,10000,50,0.2
SubjNumber,70.02,70.39,10000,10000,100,0.0
SubjNumber,69.73,69.47,10000,10000,100,0.1
SubjNumber,69.37,69.2,10000,10000,100,0.2
SubjNumber,69.85,70.62,10000,10000,200,0.0
SubjNumber,69.86,69.73,10000,10000,200,0.1
SubjNumber,69.76,69.56,10000,10000,200,0.2
ObjNumber,65.71,66.69,10000,10000,50,0.0
ObjNumber,64.7,66.75,10000,10000,50,0.1
ObjNumber,64.48,66.55,10000,10000,50,0.2
ObjNumber,65.17,66.76,10000,10000,100,0.0
ObjNumber,64.82,66.71,10000,10000,100,0.1
ObjNumber,64.5,66.58,10000,10000,100,0.2
ObjNumber,65.04,66.85,10000,10000,200,0.0
ObjNumber,64.84,66.93,10000,10000,200,0.1
ObjNumber,64.73,66.87,10000,10000,200,0.2
OddManOut,51.09,51.08,10000,10000,50,0.0
OddManOut,50.62,50.92,10000,10000,50,0.1
OddManOut,50.44,50.77,10000,10000,50,0.2
OddManOut,50.69,50.9,10000,10000,100,0.0
OddManOut,50.82,51.34,10000,10000,100,0.1
OddManOut,50.89,51.13,10000,10000,100,0.2
OddManOut,50.59,50.95,10000,10000,200,0.0
OddManOut,50.6,51.04,10000,10000,200,0.1
OddManOut,50.41,50.89,10000,10000,200,0.2
CoordinationInversion,57.19,56.27,10002,10002,50,0.0
CoordinationInversion,55.73,55.52,10002,10002,50,0.1
CoordinationInversion,55.32,54.77,10002,10002,50,0.2
CoordinationInversion,56.98,55.83,10002,10002,100,0.0
CoordinationInversion,55.43,54.76,10002,10002,100,0.1
CoordinationInversion,55.29,54.65,10002,10002,100,0.2
CoordinationInversion,57.25,56.28,10002,10002,200,0.0
CoordinationInversion,55.43,54.68,10002,10002,200,0.1
CoordinationInversion,55.38,55.23,10002,10002,200,0.2
