task,devacc,acc,ndev,ntest,nhid,dropout
Length,66.12,67.67,9996,9996,50,0.0
Length,64.48,66.45,9996,9996,50,0.1
Length,63.76,65.44,9996,9996,50,0.2
Length,67.0,68.28,9996,9996,100,0.0
Length,64.41,65.69,9996,9996,100,0.1
Length,63.85,65.73,9996,9996,100,0.2
Length,66.71,68.4,9996,9996,200,0.0
Length,64.86,67.13,9996,9996,200,0.1
Length,64.39,65.5,9996,9996,200,0.2
WordContent,30.72,31.31,10000,10000,50,0.0
WordContent,30.72,31.31,10000,10000,50,0.1
WordContent,30.72,31.31,10000,10000,50,0.2
WordContent,30.72,31.31,10000,10000,100,0.0
WordContent,30.72,31.31,10000,10000,100,0.1
WordContent,30.72,31.31,10000,10000,100,0.2
WordContent,30.72,31.31,10000,10000,200,0.0
WordContent,30.72,31.31,10000,10000,200,0.1
WordContent,30.72,31.31,10000,10000,200,0.2
Depth,29.78,30.11,10000,10000,50,0.0
Depth,28.85,28.8,10000,10000,50,0.1
Depth,28.7,28.83,10000,10000,50,0.2
Depth,29.87,30.0,10000,10000,100,0.0
Depth,28.87,29.02,10000,10000,100,0.1
Depth,28.56,28.78,10000,10000,100,0.2
Depth,30.12,30.2,10000,10000,200,0.0
Depth,28.99,28.83,10000,10000,200,0.1
Depth,28.61,28.69,10000,10000,200,0.2
TopConstituents,48.88,48.31,10000,10000,50,0.0
TopConstituents,47.98,46.93,10000,10000,50,0.1
TopConstituents,47.55,46.51,10000,10000,50,0.2
TopConstituents,50.17,49.6,10000,10000,100,0.0
TopConstituents,48.51,47.81,10000,10000,100,0.1
TopConstituents,47.89,46.91,10000,10000,100,0.2
TopConstituents,51.64,50.29,10000,10000,200,0.0
TopConstituents,49.01,47.91,10000,10000,200,0.1
TopConstituents,48.11,47.15,10000,10000,200,0.2
BigramShift,53.26,53.72,10000,10000,50,0.0
BigramShift,53.47,53.64,10000,10000,50,0.1
BigramShift,53.53,53.34,10000,10000,50,0.2
BigramShift,53.28,53.54,10000,10000,100,0.0
BigramShift,53.47,53.78,10000,10000,100,0.1
BigramShift,53.55,53.77,10000,10000,100,0.2
BigramShift,53.39,54.15,10000,10000,200,0.0
BigramShift,53.66,53.77,10000,10000,200,0.1
BigramShift,53.56,53.47,10000,10000,200,0.2
Tense,69.74,66.67,10000,10000,50,0.0
Tense,69.35,66.7,10000,10000,50,0.1
Tense,69.42,66.67,10000,10000,50,0.2
Tense,69.67,66.43,10000,10000,100,0.0
Tense,69.45,66.29,10000,10000,100,0.1
Tense,69.39,66.34,10000,10000,100,0.2
Tense,69.54,66.59,10000,10000,200,0.0
Tense,69.57,66.26,10000,10000,200,0.1
Tense,69.42,66.08,10000,10000,200,0.2
SubjNumber,66.32,66.18,10000,10000,50,0.0
SubjNumber,65.4,65.24,10000,10000,50,0.1
SubjNumber,65.37,65.15,10000,10000,50,0.2
SubjNumber,66.98,66.55,10000,10000,100,0.0
SubjNumber,65.5,65.14,10000,10000,100,0.1
SubjNumber,65.52,65.13,10000,10000,100,0.2
SubjNumber,66.26,66.27,10000,10000,200,0.0
SubjNumber,65.57,65.13,10000,10000,200,0.1
SubjNumber,65.6,65.06,10000,10000,200,0.2
ObjNumber,64.95,65.03,10000,10000,50,0.0
ObjNumber,65.02,65.04,10000,10000,50,0.1
ObjNumber,65.03,64.49,10000,10000,50,0.2
ObjNumber,65.07,65.15,10000,10000,100,0.0
ObjNumber,65.16,65.06,10000,10000,100,0.1
ObjNumber,65.11,65.0,10000,10000,100,0.2
ObjNumber,65.06,64.84,10000,10000,200,0.0
ObjNumber,65.12,65.19,10000,10000,200,0.1
ObjNumber,65.04,65.28,10000,10000,200,0.2
OddManOut,51.82,52.38,10000,10000,50,0.0
OddManOut,51.77,52.08,10000,10000,50,0.1
OddManOut,51.81,51.88,10000,10000,50,0.2
OddManOut,51.58,51.86,10000,10000,100,0.0
OddManOut,51.75,51.64,10000,10000,100,0.1
OddManOut,51.63,51.76,10000,10000,100,0.2
OddManOut,51.57,52.17,10000,10000,200,0.0
OddManOut,51.73,52.09,10000,10000,200,0.1
OddManOut,51.6,51.95,10000,10000,200,0.2
CoordinationInversion,54.69,53.36,10002,10002,50,0.0
CoordinationInversion,54.25,53.26,10002,10002,50,0.1
CoordinationInversion,54.48,53.41,10002,10002,50,0.2
CoordinationInversion,54.59,53.43,10002,10002,100,0.0
CoordinationInversion,54.27,53.32,10002,10002,100,0.1
CoordinationInversion,54.37,53.42,10002,10002,100,0.2
CoordinationInversion,54.53,53.36,10002,10002,200,0.0
CoordinationInversion,54.08,53.2,10002,10002,200,0.1
CoordinationInversion,53.75,52.64,10002,10002,200,0.2
