task,devacc,acc,ndev,ntest,nhid,dropout
Length,94.69,94.33,9996,9996,50,0.0
Length,94.47,94.59,9996,9996,50,0.1
Length,94.28,94.54,9996,9996,50,0.2
Length,94.83,94.78,9996,9996,100,0.0
Length,94.71,94.93,9996,9996,100,0.1
Length,94.61,94.66,9996,9996,100,0.2
Length,94.39,94.44,9996,9996,200,0.0
Length,94.56,94.69,9996,9996,200,0.1
Length,94.62,94.86,9996,9996,200,0.2
WordContent,87.75,87.68,10000,10000,50,0.0
WordContent,87.75,87.68,10000,10000,50,0.1
WordContent,87.75,87.68,10000,10000,50,0.2
WordContent,87.75,87.68,10000,10000,100,0.0
WordContent,87.75,87.68,10000,10000,100,0.1
WordContent,87.75,87.68,10000,10000,100,0.2
WordContent,87.75,87.68,10000,10000,200,0.0
WordContent,87.75,87.68,10000,10000,200,0.1
WordContent,87.75,87.68,10000,10000,200,0.2
Depth,40.76,41.15,10000,10000,50,0.0
Depth,39.73,40.36,10000,10000,50,0.1
Depth,38.92,39.48,10000,10000,50,0.2
Depth,40.56,41.47,10000,10000,100,0.0
Depth,39.99,41.34,10000,10000,100,0.1
Depth,40.34,40.84,10000,10000,100,0.2
Depth,41.32,42.06,10000,10000,200,0.0
Depth,40.92,41.18,10000,10000,200,0.1
Depth,40.77,41.51,10000,10000,200,0.2
TopConstituents,74.44,74.31,10000,10000,50,0.0
TopConstituents,75.06,74.78,10000,10000,50,0.1
TopConstituents,74.78,74.65,10000,10000,50,0.2
TopConstituents,74.89,74.68,10000,10000,100,0.0
TopConstituents,75.41,75.13,10000,10000,100,0.1
TopConstituents,75.82,75.5,10000,10000,100,0.2
TopConstituents,75.22,74.5,10000,10000,200,0.0
TopConstituents,75.45,75.06,10000,10000,200,0.1
TopConstituents,75.93,75.29,10000,10000,200,0.2
BigramShift,55.88,55.09,10000,10000,50,0.0
BigramShift,55.8,55.51,10000,10000,50,0.1
BigramShift,55.98,55.11,10000,10000,50,0.2
BigramShift,56.32,54.83,10000,10000,100,0.0
BigramShift,55.69,55.11,10000,10000,100,0.1
BigramShift,55.65,55.3,10000,10000,100,0.2
BigramShift,55.83,55.06,10000,10000,200,0.0
BigramShift,55.74,55.39,10000,10000,200,0.1
BigramShift,56.17,55.65,10000,10000,200,0.2
Tense,86.88,86.73,10000,10000,50,0.0
Tense,86.85,86.79,10000,10000,50,0.1
Tense,86.87,86.16,10000,10000,50,0.2
Tense,86.75,86.61,10000,10000,100,0.0
Tense,86.94,86.63,10000,10000,100,0.1
Tense,86.91,86.82,10000,10000,100,0.2
Tense,86.87,86.54,10000,10000,200,0.0
Tense,86.92,86.68,10000,10000,200,0.1
Tense,86.97,86.56,10000,10000,200,0.2
SubjNumber,83.15,82.59,10000,10000,50,0.0
SubjNumber,83.26,82.63,10000,10000,50,0.1
SubjNumber,83.29,82.44,10000,10000,50,0.2
SubjNumber,82.87,82.19,10000,10000,100,0.0
SubjNumber,83.52,82.73,10000,10000,100,0.1
SubjNumber,83.29,82.68,10000,10000,100,0.2
SubjNumber,82.98,82.26,10000,10000,200,0.0
SubjNumber,83.28,82.35,10000,10000,200,0.1
SubjNumber,83.58,82.35,10000,10000,200,0.2
ObjNumber,80.21,81.51,10000,10000,50,0.0
ObjNumber,80.76,81.88,10000,10000,50,0.1
ObjNumber,80.85,82.26,10000,10000,50,0.2
ObjNumber,80.33,81.21,10000,10000,100,0.0
ObjNumber,80.8,81.92,10000,10000,100,0.1
ObjNumber,80.95,81.9,10000,10000,100,0.2
ObjNumber,80.41,81.44,10000,10000,200,0.0
ObjNumber,80.61,81.71,10000,10000,200,0.1
ObjNumber,80.85,81.84,10000,10000,200,0.2
OddManOut,52.21,51.59,10000,10000,50,0.0
OddManOut,51.86,51.73,10000,10000,50,0.1
OddManOut,52.35,51.32,10000,10000,50,0.2
OddManOut,52.55,52.29,10000,10000,100,0.0
OddManOut,52.41,51.51,10000,10000,100,0.1
OddManOut,52.52,51.74,10000,10000,100,0.2
OddManOut,52.58,53.05,10000,10000,200,0.0
OddManOut,52.33,51.42,10000,10000,200,0.1
OddManOut,52.42,51.66,10000,10000,200,0.2
CoordinationInversion,61.33,60.45,10002,10002,50,0.0
CoordinationInversion,61.72,59.93,10002,10002,50,0.1
CoordinationInversion,61.11,59.91,10002,10002,50,0.2
CoordinationInversion,61.15,60.69,10002,10002,100,0.0
CoordinationInversion,61.69,60.15,10002,10002,100,0.1
CoordinationInversion,61.93,60.21,10002,10002,100,0.2
CoordinationInversion,61.94,60.52,10002,10002,200,0.0
CoordinationInversion,61.69,60.91,10002,10002,200,0.1
CoordinationInversion,61.93,60.93,10002,10002,200,0.2
