task,devacc,acc,ndev,ntest,nhid,dropout
Length,86.31,86.54,9996,9996,50,0.0
Length,86.02,86.27,9996,9996,50,0.1
Length,85.89,85.81,9996,9996,50,0.2
Length,86.4,86.34,9996,9996,100,0.0
Length,86.31,86.57,9996,9996,100,0.1
Length,86.24,86.37,9996,9996,100,0.2
Length,86.55,86.97,9996,9996,200,0.0
Length,86.72,86.77,9996,9996,200,0.1
Length,85.83,85.97,9996,9996,200,0.2
WordContent,63.55,63.22,10000,10000,50,0.0
WordContent,63.55,63.22,10000,10000,50,0.1
WordContent,63.55,63.22,10000,10000,50,0.2
WordContent,63.55,63.22,10000,10000,100,0.0
WordContent,63.55,63.22,10000,10000,100,0.1
WordContent,63.55,63.22,10000,10000,100,0.2
WordContent,63.55,63.22,10000,10000,200,0.0
WordContent,63.55,63.22,10000,10000,200,0.1
WordContent,63.55,63.22,10000,10000,200,0.2
Depth,44.83,44.74,10000,10000,50,0.0
Depth,44.65,44.22,10000,10000,50,0.1
Depth,44.09,43.49,10000,10000,50,0.2
Depth,45.17,44.59,10000,10000,100,0.0
Depth,44.83,44.41,10000,10000,100,0.1
Depth,45.01,44.81,10000,10000,100,0.2
Depth,45.14,44.69,10000,10000,200,0.0
Depth,45.12,44.62,10000,10000,200,0.1
Depth,45.36,45.25,10000,10000,200,0.2
TopConstituents,79.97,80.14,10000,10000,50,0.0
TopConstituents,80.0,79.97,10000,10000,50,0.1
TopConstituents,79.99,79.55,10000,10000,50,0.2
TopConstituents,80.51,79.98,10000,10000,100,0.0
TopConstituents,80.08,80.29,10000,10000,100,0.1
TopConstituents,80.27,79.63,10000,10000,100,0.2
TopConstituents,80.8,80.49,10000,10000,200,0.0
TopConstituents,80.51,80.02,10000,10000,200,0.1
TopConstituents,80.5,80.12,10000,10000,200,0.2
BigramShift,93.25,92.79,10000,10000,50,0.0
BigramShift,93.24,92.84,10000,10000,50,0.1
BigramShift,93.18,92.97,10000,10000,50,0.2
BigramShift,93.15,92.82,10000,10000,100,0.0
BigramShift,93.15,92.71,10000,10000,100,0.1
BigramShift,93.2,93.07,10000,10000,100,0.2
BigramShift,93.17,93.02,10000,10000,200,0.0
BigramShift,93.12,93.0,10000,10000,200,0.1
BigramShift,93.29,92.94,10000,10000,200,0.2
Tense,90.53,89.15,10000,10000,50,0.0
Tense,90.73,89.68,10000,10000,50,0.1
Tense,90.64,88.95,10000,10000,50,0.2
Tense,90.56,88.65,10000,10000,100,0.0
Tense,90.67,89.3,10000,10000,100,0.1
Tense,90.63,89.33,10000,10000,100,0.2
Tense,90.57,88.61,10000,10000,200,0.0
Tense,90.62,88.77,10000,10000,200,0.1
Tense,90.65,89.32,10000,10000,200,0.2
SubjNumber,87.82,87.99,10000,10000,50,0.0
SubjNumber,87.96,87.88,10000,10000,50,0.1
SubjNumber,88.16,88.47,10000,10000,50,0.2
SubjNumber,87.77,87.78,10000,10000,100,0.0
SubjNumber,88.22,88.09,10000,10000,100,0.1
SubjNumber,88.07,88.0,10000,10000,100,0.2
SubjNumber,87.76,87.75,10000,10000,200,0.0
SubjNumber,87.97,88.24,10000,10000,200,0.1
SubjNumber,88.05,88.08,10000,10000,200,0.2
ObjNumber,84.6,85.51,10000,10000,50,0.0
ObjNumber,85.07,85.77,10000,10000,50,0.1
ObjNumber,85.16,86.15,10000,10000,50,0.2
ObjNumber,84.49,85.85,10000,10000,100,0.0
ObjNumber,85.18,85.93,10000,10000,100,0.1
ObjNumber,85.18,86.13,10000,10000,100,0.2
ObjNumber,84.53,85.39,10000,10000,200,0.0
ObjNumber,84.99,85.94,10000,10000,200,0.1
ObjNumber,85.19,86.2,10000,10000,200,0.2
OddManOut,71.22,71.25,10000,10000,50,0.0
OddManOut,71.43,71.12,10000,10000,50,0.1
OddManOut,71.48,70.88,10000,10000,50,0.2
OddManOut,71.29,70.71,10000,10000,100,0.0
OddManOut,71.41,70.91,10000,10000,100,0.1
OddManOut,71.51,70.69,10000,10000,100,0.2
OddManOut,71.14,70.26,10000,10000,200,0.0
OddManOut,71.33,70.72,10000,10000,200,0.1
OddManOut,71.37,70.92,10000,10000,200,0.2
CoordinationInversion,79.57,79.43,10002,10002,50,0.0
CoordinationInversion,79.52,79.42,10002,10002,50,0.1
CoordinationInversion,79.11,79.76,10002,10002,50,0.2
CoordinationInversion,79.38,79.32,10002,10002,100,0.0
CoordinationInversion,79.51,79.6,10002,10002,100,0.1
CoordinationInversion,79.52,79.28,10002,10002,100,0.2
CoordinationInversion,79.29,79.77,10002,10002,200,0.0
CoordinationInversion,79.58,79.79,10002,10002,200,0.1
CoordinationInversion,79.67,79.7,10002,10002,200,0.2
