task,devacc,acc,ndev,ntest,nhid,dropout
Length,81.91,82.53,9996,9996,50,0.0
Length,81.82,82.26,9996,9996,50,0.1
Length,81.6,82.13,9996,9996,50,0.2
Length,81.89,82.13,9996,9996,100,0.0
Length,82.55,82.8,9996,9996,100,0.1
Length,82.36,82.43,9996,9996,100,0.2
Length,82.34,82.79,9996,9996,200,0.0
Length,82.44,82.78,9996,9996,200,0.1
Length,82.4,82.69,9996,9996,200,0.2
WordContent,63.94,63.35,10000,10000,50,0.0
WordContent,63.94,63.35,10000,10000,50,0.1
WordContent,63.94,63.35,10000,10000,50,0.2
WordContent,63.94,63.35,10000,10000,100,0.0
WordContent,63.94,63.35,10000,10000,100,0.1
WordContent,63.94,63.35,10000,10000,100,0.2
WordContent,63.94,63.35,10000,10000,200,0.0
WordContent,63.94,63.35,10000,10000,200,0.1
WordContent,63.94,63.35,10000,10000,200,0.2
Depth,42.29,42.32,10000,10000,50,0.0
Depth,42.63,42.02,10000,10000,50,0.1
Depth,42.65,42.36,10000,10000,50,0.2
Depth,42.85,42.61,10000,10000,100,0.0
Depth,43.04,42.58,10000,10000,100,0.1
Depth,43.24,43.19,10000,10000,100,0.2
Depth,43.14,42.22,10000,10000,200,0.0
Depth,42.83,43.17,10000,10000,200,0.1
Depth,42.73,43.14,10000,10000,200,0.2
TopConstituents,78.62,78.77,10000,10000,50,0.0
TopConstituents,78.58,78.29,10000,10000,50,0.1
TopConstituents,78.53,78.22,10000,10000,50,0.2
TopConstituents,78.76,78.73,10000,10000,100,0.0
TopConstituents,79.02,78.15,10000,10000,100,0.1
TopConstituents,78.96,78.28,10000,10000,100,0.2
TopConstituents,79.2,78.77,10000,10000,200,0.0
TopConstituents,79.25,78.93,10000,10000,200,0.1
TopConstituents,79.24,78.83,10000,10000,200,0.2
BigramShift,90.23,90.36,10000,10000,50,0.0
BigramShift,90.47,90.05,10000,10000,50,0.1
BigramShift,90.39,90.13,10000,10000,50,0.2
BigramShift,90.26,89.96,10000,10000,100,0.0
BigramShift,90.37,90.43,10000,10000,100,0.1
BigramShift,90.49,90.7,10000,10000,100,0.2
BigramShift,90.25,89.89,10000,10000,200,0.0
BigramShift,90.33,90.16,10000,10000,200,0.1
BigramShift,90.48,90.2,10000,10000,200,0.2
Tense,90.66,89.27,10000,10000,50,0.0
Tense,90.55,89.04,10000,10000,50,0.1
Tense,90.64,89.02,10000,10000,50,0.2
Tense,90.56,89.22,10000,10000,100,0.0
Tense,90.55,88.95,10000,10000,100,0.1
Tense,90.77,89.27,10000,10000,100,0.2
Tense,90.48,89.24,10000,10000,200,0.0
Tense,90.51,89.24,10000,10000,200,0.1
Tense,90.6,89.23,10000,10000,200,0.2
SubjNumber,87.15,86.83,10000,10000,50,0.0
SubjNumber,87.4,87.52,10000,10000,50,0.1
SubjNumber,87.46,87.39,10000,10000,50,0.2
SubjNumber,87.23,87.16,10000,10000,100,0.0
SubjNumber,87.52,87.29,10000,10000,100,0.1
SubjNumber,87.64,87.45,10000,10000,100,0.2
SubjNumber,87.11,87.25,10000,10000,200,0.0
SubjNumber,87.46,87.66,10000,10000,200,0.1
SubjNumber,87.4,87.28,10000,10000,200,0.2
ObjNumber,83.94,84.6,10000,10000,50,0.0
ObjNumber,84.34,84.93,10000,10000,50,0.1
ObjNumber,84.52,85.28,10000,10000,50,0.2
ObjNumber,83.79,84.56,10000,10000,100,0.0
ObjNumber,84.14,85.09,10000,10000,100,0.1
ObjNumber,84.24,85.39,10000,10000,100,0.2
ObjNumber,83.76,84.54,10000,10000,200,0.0
ObjNumber,84.3,85.07,10000,10000,200,0.1
ObjNumber,84.13,85.07,10000,10000,200,0.2
OddManOut,70.44,69.74,10000,10000,50,0.0
OddManOut,70.65,70.42,10000,10000,50,0.1
OddManOut,70.56,70.59,10000,10000,50,0.2
OddManOut,70.33,69.93,10000,10000,100,0.0
OddManOut,70.53,70.25,10000,10000,100,0.1
OddManOut,70.62,70.18,10000,10000,100,0.2
OddManOut,70.35,70.19,10000,10000,200,0.0
OddManOut,70.53,70.33,10000,10000,200,0.1
OddManOut,70.55,70.28,10000,10000,200,0.2
CoordinationInversion,78.74,78.2,10002,10002,50,0.0
CoordinationInversion,78.45,77.9,10002,10002,50,0.1
CoordinationInversion,78.1,77.48,10002,10002,50,0.2
CoordinationInversion,78.61,78.08,10002,10002,100,0.0
CoordinationInversion,78.62,77.75,10002,10002,100,0.1
CoordinationInversion,78.51,77.71,10002,10002,100,0.2
CoordinationInversion,79.02,77.97,10002,10002,200,0.0
CoordinationInversion,78.64,78.39,10002,10002,200,0.1
CoordinationInversion,78.79,78.36,10002,10002,200,0.2
