task,devacc,acc,ndev,ntest,nhid,dropout
Length,70.43,70.63,9996,9996,50,0.0
Length,69.11,68.8,9996,9996,50,0.1
Length,68.65,68.86,9996,9996,50,0.2
Length,71.03,71.12,9996,9996,100,0.0
Length,69.78,69.71,9996,9996,100,0.1
Length,69.15,69.0,9996,9996,100,0.2
Length,70.82,70.74,9996,9996,200,0.0
Length,70.41,69.8,9996,9996,200,0.1
Length,69.25,69.01,9996,9996,200,0.2
WordContent,28.45,28.22,10000,10000,50,0.0
WordContent,28.45,28.22,10000,10000,50,0.1
WordContent,28.45,28.22,10000,10000,50,0.2
WordContent,28.45,28.22,10000,10000,100,0.0
WordContent,28.45,28.22,10000,10000,100,0.1
WordContent,28.45,28.22,10000,10000,100,0.2
WordContent,28.45,28.22,10000,10000,200,0.0
WordContent,28.45,28.22,10000,10000,200,0.1
WordContent,28.45,28.22,10000,10000,200,0.2
Depth,31.8,31.12,10000,10000,50,0.0
Depth,29.3,29.78,10000,10000,50,0.1
Depth,29.15,29.47,10000,10000,50,0.2
Depth,31.65,31.61,10000,10000,100,0.0
Depth,29.65,29.96,10000,10000,100,0.1
Depth,29.4,29.53,10000,10000,100,0.2
Depth,31.9,31.33,10000,10000,200,0.0
Depth,30.37,30.01,10000,10000,200,0.1
Depth,29.49,29.36,10000,10000,200,0.2
TopConstituents,50.51,50.4,10000,10000,50,0.0
TopConstituents,49.06,49.63,10000,10000,50,0.1
TopConstituents,48.79,49.29,10000,10000,50,0.2
TopConstituents,51.82,52.35,10000,10000,100,0.0
TopConstituents,50.03,49.94,10000,10000,100,0.1
TopConstituents,48.88,49.52,10000,10000,100,0.2
TopConstituents,52.97,52.96,10000,10000,200,0.0
TopConstituents,50.76,51.36,10000,10000,200,0.1
TopConstituents,49.15,49.47,10000,10000,200,0.2
BigramShift,51.48,51.64,10000,10000,50,0.0
BigramShift,51.31,51.03,10000,10000,50,0.1
BigramShift,51.1,51.12,10000,10000,50,0.2
BigramShift,51.61,51.15,10000,10000,100,0.0
BigramShift,51.1,50.98,10000,10000,100,0.1
BigramShift,51.13,51.72,10000,10000,100,0.2
BigramShift,51.3,51.37,10000,10000,200,0.0
BigramShift,50.83,51.08,10000,10000,200,0.1
BigramShift,50.68,51.24,10000,10000,200,0.2
Tense,69.94,67.34,10000,10000,50,0.0
Tense,70.28,66.49,10000,10000,50,0.1
Tense,70.07,65.98,10000,10000,50,0.2
Tense,69.97,67.0,10000,10000,100,0.0
Tense,70.1,66.76,10000,10000,100,0.1
Tense,70.12,66.32,10000,10000,100,0.2
Tense,69.72,66.82,10000,10000,200,0.0
Tense,70.07,66.5,10000,10000,200,0.1
Tense,70.15,66.56,10000,10000,200,0.2
SubjNumber,67.44,66.98,10000,10000,50,0.0
SubjNumber,67.14,66.56,10000,10000,50,0.1
SubjNumber,66.19,65.87,10000,10000,50,0.2
SubjNumber,67.68,67.5,10000,10000,100,0.0
SubjNumber,66.87,66.11,10000,10000,100,0.1
SubjNumber,66.43,65.86,10000,10000,100,0.2
SubjNumber,67.82,67.58,10000,10000,200,0.0
SubjNumber,67.18,66.56,10000,10000,200,0.1
SubjNumber,66.83,66.41,10000,10000,200,0.2
ObjNumber,64.9,65.68,10000,10000,50,0.0
ObjNumber,65.3,65.0,10000,10000,50,0.1
ObjNumber,64.97,65.17,10000,10000,50,0.2
ObjNumber,64.89,65.62,10000,10000,100,0.0
ObjNumber,65.12,64.97,10000,10000,100,0.1
ObjNumber,64.97,65.37,10000,10000,100,0.2
ObjNumber,64.76,65.41,10000,10000,200,0.0
ObjNumber,65.19,64.95,10000,10000,200,0.1
ObjNumber,64.98,64.72,10000,10000,200,0.2
OddManOut,50.87,50.45,10000,10000,50,0.0
OddManOut,51.02,50.66,10000,10000,50,0.1
OddManOut,50.95,50.62,10000,10000,50,0.2
OddManOut,50.64,51.06,10000,10000,100,0.0
OddManOut,50.75,50.73,10000,10000,100,0.1
OddManOut,50.97,51.06,10000,10000,100,0.2
OddManOut,50.99,50.78,10000,10000,200,0.0
OddManOut,50.88,50.17,10000,10000,200,0.1
OddManOut,50.84,50.16,10000,10000,200,0.2
CoordinationInversion,55.99,55.86,10002,10002,50,0.0
CoordinationInversion,54.32,54.41,10002,10002,50,0.1
CoordinationInversion,53.93,54.13,10002,10002,50,0.2
CoordinationInversion,55.49,56.23,10002,10002,100,0.0
CoordinationInversion,54.37,54.59,10002,10002,100,0.1
CoordinationInversion,53.86,53.67,10002,10002,100,0.2
CoordinationInversion,55.71,55.78,10002,10002,200,0.0
CoordinationInversion,54.14,53.85,10002,10002,200,0.1
CoordinationInversion,53.88,54.15,10002,10002,200,0.2
