task,devacc,acc,ndev,ntest,nhid,dropout
Length,76.06,75.87,9996,9996,50,0.0
Length,75.46,75.26,9996,9996,50,0.1
Length,75.2,75.17,9996,9996,50,0.2
Length,76.13,76.3,9996,9996,100,0.0
Length,75.54,75.62,9996,9996,100,0.1
Length,75.42,75.7,9996,9996,100,0.2
Length,76.35,76.33,9996,9996,200,0.0
Length,75.9,75.97,9996,9996,200,0.1
Length,75.64,75.82,9996,9996,200,0.2
WordContent,23.0,22.5,10000,10000,50,0.0
WordContent,23.0,22.5,10000,10000,50,0.1
WordContent,23.0,22.5,10000,10000,50,0.2
WordContent,23.0,22.5,10000,10000,100,0.0
WordContent,23.0,22.5,10000,10000,100,0.1
WordContent,23.0,22.5,10000,10000,100,0.2
WordContent,23.0,22.5,10000,10000,200,0.0
WordContent,23.0,22.5,10000,10000,200,0.1
WordContent,23.0,22.5,10000,10000,200,0.2
Depth,37.32,37.84,10000,10000,50,0.0
Depth,36.24,36.26,10000,10000,50,0.1
Depth,35.61,35.91,10000,10000,50,0.2
Depth,37.73,37.72,10000,10000,100,0.0
Depth,36.54,36.96,10000,10000,100,0.1
Depth,35.92,36.27,10000,10000,100,0.2
Depth,37.48,37.35,10000,10000,200,0.0
Depth,37.1,37.34,10000,10000,200,0.1
Depth,36.74,36.83,10000,10000,200,0.2
TopConstituents,74.6,74.02,10000,10000,50,0.0
TopConstituents,74.12,73.73,10000,10000,50,0.1
TopConstituents,74.02,73.62,10000,10000,50,0.2
TopConstituents,74.85,74.62,10000,10000,100,0.0
TopConstituents,74.26,74.24,10000,10000,100,0.1
TopConstituents,74.45,74.2,10000,10000,100,0.2
TopConstituents,74.67,74.71,10000,10000,200,0.0
TopConstituents,75.36,74.66,10000,10000,200,0.1
TopConstituents,75.08,74.4,10000,10000,200,0.2
BigramShift,70.44,70.06,10000,10000,50,0.0
BigramShift,70.8,70.28,10000,10000,50,0.1
BigramShift,70.39,70.41,10000,10000,50,0.2
BigramShift,70.78,70.4,10000,10000,100,0.0
BigramShift,70.55,70.33,10000,10000,100,0.1
BigramShift,70.46,70.18,10000,10000,100,0.2
BigramShift,70.64,70.22,10000,10000,200,0.0
BigramShift,70.45,70.2,10000,10000,200,0.1
BigramShift,70.53,70.2,10000,10000,200,0.2
Tense,82.05,80.35,10000,10000,50,0.0
Tense,82.21,81.15,10000,10000,50,0.1
Tense,81.77,80.59,10000,10000,50,0.2
Tense,82.32,80.2,10000,10000,100,0.0
Tense,82.6,80.92,10000,10000,100,0.1
Tense,81.61,80.09,10000,10000,100,0.2
Tense,82.32,80.77,10000,10000,200,0.0
Tense,82.05,79.93,10000,10000,200,0.1
Tense,82.47,80.81,10000,10000,200,0.2
SubjNumber,82.34,82.4,10000,10000,50,0.0
SubjNumber,82.63,82.44,10000,10000,50,0.1
SubjNumber,82.48,82.05,10000,10000,50,0.2
SubjNumber,82.57,82.55,10000,10000,100,0.0
SubjNumber,82.38,82.38,10000,10000,100,0.1
SubjNumber,82.58,82.24,10000,10000,100,0.2
SubjNumber,82.29,82.5,10000,10000,200,0.0
SubjNumber,82.25,82.22,10000,10000,200,0.1
SubjNumber,82.13,81.92,10000,10000,200,0.2
ObjNumber,80.06,80.26,10000,10000,50,0.0
ObjNumber,80.13,80.43,10000,10000,50,0.1
ObjNumber,79.76,80.44,10000,10000,50,0.2
ObjNumber,79.89,79.96,10000,10000,100,0.0
ObjNumber,80.15,80.45,10000,10000,100,0.1
ObjNumber,79.37,80.27,10000,10000,100,0.2
ObjNumber,79.75,80.0,10000,10000,200,0.0
ObjNumber,80.08,80.23,10000,10000,200,0.1
ObjNumber,79.88,80.36,10000,10000,200,0.2
OddManOut,51.83,50.97,10000,10000,50,0.0
OddManOut,52.03,51.35,10000,10000,50,0.1
OddManOut,52.35,51.27,10000,10000,50,0.2
OddManOut,51.86,51.13,10000,10000,100,0.0
OddManOut,51.77,50.78,10000,10000,100,0.1
OddManOut,51.95,51.11,10000,10000,100,0.2
OddManOut,52.16,50.74,10000,10000,200,0.0
OddManOut,52.22,50.55,10000,10000,200,0.1
OddManOut,51.72,50.67,10000,10000,200,0.2
CoordinationInversion,59.21,58.86,10002,10002,50,0.0
CoordinationInversion,59.01,59.1,10002,10002,50,0.1
CoordinationInversion,59.18,58.85,10002,10002,50,0.2
CoordinationInversion,59.61,58.97,10002,10002,100,0.0
CoordinationInversion,59.21,59.06,10002,10002,100,0.1
CoordinationInversion,59.2,58.16,10002,10002,100,0.2
CoordinationInversion,59.84,59.32,10002,10002,200,0.0
CoordinationInversion,59.5,59.71,10002,10002,200,0.1
CoordinationInversion,59.28,58.18,10002,10002,200,0.2
