task,devacc,acc,ndev,ntest,nhid,dropout
Length,94.96,94.37,9996,9996,50,0.0
Length,94.83,94.81,9996,9996,50,0.1
Length,94.65,94.42,9996,9996,50,0.2
Length,94.89,94.44,9996,9996,100,0.0
Length,94.83,94.56,9996,9996,100,0.1
Length,94.66,94.35,9996,9996,100,0.2
Length,94.73,94.45,9996,9996,200,0.0
Length,94.79,94.45,9996,9996,200,0.1
Length,94.89,94.86,9996,9996,200,0.2
WordContent,87.68,87.19,10000,10000,50,0.0
WordContent,87.68,87.19,10000,10000,50,0.1
WordContent,87.68,87.19,10000,10000,50,0.2
WordContent,87.68,87.19,10000,10000,100,0.0
WordContent,87.68,87.19,10000,10000,100,0.1
WordContent,87.68,87.19,10000,10000,100,0.2
WordContent,87.68,87.19,10000,10000,200,0.0
WordContent,87.68,87.19,10000,10000,200,0.1
WordContent,87.68,87.19,10000,10000,200,0.2
Depth,39.65,40.27,10000,10000,50,0.0
Depth,39.15,39.32,10000,10000,50,0.1
Depth,38.93,38.97,10000,10000,50,0.2
Depth,40.0,40.99,10000,10000,100,0.0
Depth,39.65,41.0,10000,10000,100,0.1
Depth,39.32,40.29,10000,10000,100,0.2
Depth,39.99,41.0,10000,10000,200,0.0
Depth,39.95,41.14,10000,10000,200,0.1
Depth,40.21,41.36,10000,10000,200,0.2
TopConstituents,73.82,74.4,10000,10000,50,0.0
TopConstituents,73.82,74.33,10000,10000,50,0.1
TopConstituents,73.8,74.24,10000,10000,50,0.2
TopConstituents,74.56,73.94,10000,10000,100,0.0
TopConstituents,74.61,74.15,10000,10000,100,0.1
TopConstituents,74.39,73.93,10000,10000,100,0.2
TopConstituents,74.12,74.38,10000,10000,200,0.0
TopConstituents,74.87,74.98,10000,10000,200,0.1
TopConstituents,74.84,75.53,10000,10000,200,0.2
BigramShift,55.8,55.06,10000,10000,50,0.0
BigramShift,56.03,55.12,10000,10000,50,0.1
BigramShift,55.61,55.11,10000,10000,50,0.2
BigramShift,55.5,55.44,10000,10000,100,0.0
BigramShift,55.85,55.56,10000,10000,100,0.1
BigramShift,55.79,55.98,10000,10000,100,0.2
BigramShift,55.68,54.89,10000,10000,200,0.0
BigramShift,55.51,55.26,10000,10000,200,0.1
BigramShift,55.92,55.48,10000,10000,200,0.2
Tense,86.61,85.4,10000,10000,50,0.0
Tense,86.98,86.13,10000,10000,50,0.1
Tense,86.95,86.27,10000,10000,50,0.2
Tense,86.6,85.28,10000,10000,100,0.0
Tense,86.97,86.16,10000,10000,100,0.1
Tense,86.85,86.18,10000,10000,100,0.2
Tense,86.64,85.78,10000,10000,200,0.0
Tense,87.12,86.21,10000,10000,200,0.1
Tense,86.82,85.96,10000,10000,200,0.2
SubjNumber,82.61,82.28,10000,10000,50,0.0
SubjNumber,82.88,82.31,10000,10000,50,0.1
SubjNumber,82.75,82.5,10000,10000,50,0.2
SubjNumber,82.81,82.1,10000,10000,100,0.0
SubjNumber,83.0,82.34,10000,10000,100,0.1
SubjNumber,82.9,82.58,10000,10000,100,0.2
SubjNumber,83.01,82.34,10000,10000,200,0.0
SubjNumber,82.98,82.22,10000,10000,200,0.1
SubjNumber,83.03,82.91,10000,10000,200,0.2
ObjNumber,79.03,80.69,10000,10000,50,0.0
ObjNumber,79.66,80.41,10000,10000,50,0.1
ObjNumber,79.52,81.1,10000,10000,50,0.2
ObjNumber,79.12,80.27,10000,10000,100,0.0
ObjNumber,79.36,80.74,10000,10000,100,0.1
ObjNumber,79.46,80.94,10000,10000,100,0.2
ObjNumber,79.14,80.28,10000,10000,200,0.0
ObjNumber,79.42,80.85,10000,10000,200,0.1
ObjNumber,79.57,81.01,10000,10000,200,0.2
OddManOut,51.71,51.79,10000,10000,50,0.0
OddManOut,51.9,51.26,10000,10000,50,0.1
OddManOut,51.23,51.34,10000,10000,50,0.2
OddManOut,52.51,51.56,10000,10000,100,0.0
OddManOut,51.49,51.81,10000,10000,100,0.1
OddManOut,51.21,51.78,10000,10000,100,0.2
OddManOut,52.01,51.75,10000,10000,200,0.0
OddManOut,51.85,52.21,10000,10000,200,0.1
OddManOut,51.66,51.78,10000,10000,200,0.2
CoordinationInversion,60.91,60.28,10002,10002,50,0.0
CoordinationInversion,60.65,60.13,10002,10002,50,0.1
CoordinationInversion,59.58,59.21,10002,10002,50,0.2
CoordinationInversion,60.62,59.68,10002,10002,100,0.0
CoordinationInversion,60.68,60.33,10002,10002,100,0.1
CoordinationInversion,60.58,59.95,10002,10002,100,0.2
CoordinationInversion,60.62,59.73,10002,10002,200,0.0
CoordinationInversion,60.32,60.12,10002,10002,200,0.1
CoordinationInversion,60.55,60.08,10002,10002,200,0.2
