task,devacc,acc,ndev,ntest,nhid,dropout
Length,80.21,80.9,9996,9996,50,0.0
Length,79.52,79.54,9996,9996,50,0.1
Length,79.12,79.3,9996,9996,50,0.2
Length,80.38,80.52,9996,9996,100,0.0
Length,79.78,79.7,9996,9996,100,0.1
Length,79.48,79.37,9996,9996,100,0.2
Length,80.37,80.64,9996,9996,200,0.0
Length,79.51,80.16,9996,9996,200,0.1
Length,79.64,79.76,9996,9996,200,0.2
WordContent,52.57,54.21,10000,10000,50,0.0
WordContent,52.57,54.21,10000,10000,50,0.1
WordContent,52.57,54.21,10000,10000,50,0.2
WordContent,52.57,54.21,10000,10000,100,0.0
WordContent,52.57,54.21,10000,10000,100,0.1
WordContent,52.57,54.21,10000,10000,100,0.2
WordContent,52.57,54.21,10000,10000,200,0.0
WordContent,52.57,54.21,10000,10000,200,0.1
WordContent,52.57,54.21,10000,10000,200,0.2
Depth,36.76,36.53,10000,10000,50,0.0
Depth,34.73,34.24,10000,10000,50,0.1
Depth,34.12,33.52,10000,10000,50,0.2
Depth,36.45,37.33,10000,10000,100,0.0
Depth,35.54,35.31,10000,10000,100,0.1
Depth,34.72,34.45,10000,10000,100,0.2
Depth,36.98,37.76,10000,10000,200,0.0
Depth,35.75,35.6,10000,10000,200,0.1
Depth,34.98,34.64,10000,10000,200,0.2
TopConstituents,63.46,63.38,10000,10000,50,0.0
TopConstituents,62.11,62.24,10000,10000,50,0.1
TopConstituents,61.91,62.2,10000,10000,50,0.2
TopConstituents,64.79,64.8,10000,10000,100,0.0
TopConstituents,63.24,63.37,10000,10000,100,0.1
TopConstituents,62.02,62.49,10000,10000,100,0.2
TopConstituents,65.69,65.37,10000,10000,200,0.0
TopConstituents,63.65,64.0,10000,10000,200,0.1
TopConstituents,62.27,62.33,10000,10000,200,0.2
BigramShift,56.42,56.31,10000,10000,50,0.0
BigramShift,56.38,54.8,10000,10000,50,0.1
BigramShift,56.28,54.62,10000,10000,50,0.2
BigramShift,56.45,56.25,10000,10000,100,0.0
BigramShift,56.23,54.97,10000,10000,100,0.1
BigramShift,55.95,55.07,10000,10000,100,0.2
BigramShift,56.6,56.43,10000,10000,200,0.0
BigramShift,56.21,54.9,10000,10000,200,0.1
BigramShift,56.23,54.82,10000,10000,200,0.2
Tense,74.29,70.99,10000,10000,50,0.0
Tense,73.91,70.75,10000,10000,50,0.1
Tense,73.08,69.96,10000,10000,50,0.2
Tense,74.25,71.0,10000,10000,100,0.0
Tense,74.21,71.06,10000,10000,100,0.1
Tense,73.84,70.64,10000,10000,100,0.2
Tense,73.97,70.65,10000,10000,200,0.0
Tense,73.75,70.61,10000,10000,200,0.1
Tense,73.91,70.76,10000,10000,200,0.2
SubjNumber,72.53,71.83,10000,10000,50,0.0
SubjNumber,71.46,70.16,10000,10000,50,0.1
SubjNumber,71.46,70.27,10000,10000,50,0.2
SubjNumber,72.4,71.3,10000,10000,100,0.0
SubjNumber,72.02,71.44,10000,10000,100,0.1
SubjNumber,71.58,70.37,10000,10000,100,0.2
SubjNumber,71.87,70.66,10000,10000,200,0.0
SubjNumber,71.63,70.85,10000,10000,200,0.1
SubjNumber,71.34,70.44,10000,10000,200,0.2
ObjNumber,69.53,69.73,10000,10000,50,0.0
ObjNumber,69.51,69.15,10000,10000,50,0.1
ObjNumber,69.27,69.14,10000,10000,50,0.2
ObjNumber,69.5,69.71,10000,10000,100,0.0
ObjNumber,69.65,69.68,10000,10000,100,0.1
ObjNumber,69.28,69.36,10000,10000,100,0.2
ObjNumber,69.74,69.84,10000,10000,200,0.0
ObjNumber,69.63,69.37,10000,10000,200,0.1
ObjNumber,69.54,69.3,10000,10000,200,0.2
OddManOut,50.87,50.91,10000,10000,50,0.0
OddManOut,50.7,50.7,10000,10000,50,0.1
OddManOut,50.64,50.44,10000,10000,50,0.2
OddManOut,50.8,51.25,10000,10000,100,0.0
OddManOut,50.83,50.51,10000,10000,100,0.1
OddManOut,50.89,50.56,10000,10000,100,0.2
OddManOut,51.02,50.62,10000,10000,200,0.0
OddManOut,50.61,50.71,10000,10000,200,0.1
OddManOut,51.27,50.45,10000,10000,200,0.2
CoordinationInversion,57.32,57.76,10002,10002,50,0.0
CoordinationInversion,56.18,56.39,10002,10002,50,0.1
CoordinationInversion,55.87,56.0,10002,10002,50,0.2
CoordinationInversion,57.54,57.81,10002,10002,100,0.0
CoordinationInversion,56.01,56.13,10002,10002,100,0.1
CoordinationInversion,55.98,56.07,10002,10002,100,0.2
CoordinationInversion,57.22,57.93,10002,10002,200,0.0
CoordinationInversion,55.94,56.15,10002,10002,200,0.1
CoordinationInversion,55.71,55.94,10002,10002,200,0.2
