task,devacc,acc,ndev,ntest,nhid,dropout
Length,90.09,90.05,9996,9996,50,0.0
Length,89.13,89.18,9996,9996,50,0.1
Length,88.64,88.92,9996,9996,50,0.2
Length,89.88,90.11,9996,9996,100,0.0
Length,89.32,89.56,9996,9996,100,0.1
Length,88.66,88.53,9996,9996,100,0.2
Length,89.85,89.91,9996,9996,200,0.0
Length,89.33,89.66,9996,9996,200,0.1
Length,89.06,89.39,9996,9996,200,0.2
WordContent,48.26,49.08,10000,10000,50,0.0
WordContent,48.26,49.08,10000,10000,50,0.1
WordContent,48.26,49.08,10000,10000,50,0.2
WordContent,48.26,49.08,10000,10000,100,0.0
WordContent,48.26,49.08,10000,10000,100,0.1
WordContent,48.26,49.08,10000,10000,100,0.2
WordContent,48.26,49.08,10000,10000,200,0.0
WordContent,48.26,49.08,10000,10000,200,0.1
WordContent,48.26,49.08,10000,10000,200,0.2
Depth,35.82,36.39,10000,10000,50,0.0
Depth,33.59,34.74,10000,10000,50,0.1
Depth,33.08,33.72,10000,10000,50,0.2
Depth,36.66,36.33,10000,10000,100,0.0
Depth,34.7,35.16,10000,10000,100,0.1
Depth,33.8,34.35,10000,10000,100,0.2
Depth,36.45,36.41,10000,10000,200,0.0
Depth,34.41,35.28,10000,10000,200,0.1
Depth,33.67,33.77,10000,10000,200,0.2
TopConstituents,61.8,61.64,10000,10000,50,0.0
TopConstituents,60.51,60.41,10000,10000,50,0.1
TopConstituents,59.77,59.73,10000,10000,50,0.2
TopConstituents,63.01,62.58,10000,10000,100,0.0
TopConstituents,61.06,61.1,10000,10000,100,0.1
TopConstituents,60.14,60.23,10000,10000,100,0.2
TopConstituents,64.02,63.89,10000,10000,200,0.0
TopConstituents,62.07,61.93,10000,10000,200,0.1
TopConstituents,60.82,60.41,10000,10000,200,0.2
BigramShift,55.59,55.07,10000,10000,50,0.0
BigramShift,55.31,55.03,10000,10000,50,0.1
BigramShift,55.14,54.96,10000,10000,50,0.2
BigramShift,55.63,55.23,10000,10000,100,0.0
BigramShift,55.28,54.86,10000,10000,100,0.1
BigramShift,55.35,55.02,10000,10000,100,0.2
BigramShift,55.33,54.93,10000,10000,200,0.0
BigramShift,55.22,54.98,10000,10000,200,0.1
BigramShift,55.26,54.74,10000,10000,200,0.2
Tense,70.94,66.87,10000,10000,50,0.0
Tense,70.73,66.97,10000,10000,50,0.1
Tense,70.51,66.39,10000,10000,50,0.2
Tense,71.09,67.19,10000,10000,100,0.0
Tense,71.3,67.23,10000,10000,100,0.1
Tense,70.42,66.68,10000,10000,100,0.2
Tense,71.12,67.22,10000,10000,200,0.0
Tense,70.98,67.08,10000,10000,200,0.1
Tense,70.63,67.03,10000,10000,200,0.2
SubjNumber,70.89,71.23,10000,10000,50,0.0
SubjNumber,69.89,69.89,10000,10000,50,0.1
SubjNumber,69.04,69.89,10000,10000,50,0.2
SubjNumber,70.82,71.14,10000,10000,100,0.0
SubjNumber,70.08,70.27,10000,10000,100,0.1
SubjNumber,69.66,70.17,10000,10000,100,0.2
SubjNumber,70.62,71.49,10000,10000,200,0.0
SubjNumber,70.99,71.15,10000,10000,200,0.1
SubjNumber,70.03,70.36,10000,10000,200,0.2
ObjNumber,66.38,67.45,10000,10000,50,0.0
ObjNumber,66.11,66.87,10000,10000,50,0.1
ObjNumber,66.1,66.72,10000,10000,50,0.2
ObjNumber,66.19,67.11,10000,10000,100,0.0
ObjNumber,66.41,67.4,10000,10000,100,0.1
ObjNumber,66.17,66.77,10000,10000,100,0.2
ObjNumber,66.13,67.45,10000,10000,200,0.0
ObjNumber,66.1,67.47,10000,10000,200,0.1
ObjNumber,66.24,67.27,10000,10000,200,0.2
OddManOut,51.04,50.59,10000,10000,50,0.0
OddManOut,50.36,50.74,10000,10000,50,0.1
OddManOut,50.47,50.55,10000,10000,50,0.2
OddManOut,50.43,50.46,10000,10000,100,0.0
OddManOut,50.45,50.14,10000,10000,100,0.1
OddManOut,50.5,50.33,10000,10000,100,0.2
OddManOut,50.72,50.56,10000,10000,200,0.0
OddManOut,50.6,50.06,10000,10000,200,0.1
OddManOut,50.49,50.2,10000,10000,200,0.2
CoordinationInversion,56.74,57.28,10002,10002,50,0.0
CoordinationInversion,56.16,56.42,10002,10002,50,0.1
CoordinationInversion,55.85,56.26,10002,10002,50,0.2
CoordinationInversion,56.7,57.27,10002,10002,100,0.0
CoordinationInversion,56.29,56.5,10002,10002,100,0.1
CoordinationInversion,55.79,56.28,10002,10002,100,0.2
CoordinationInversion,56.8,57.64,10002,10002,200,0.0
CoordinationInversion,55.88,56.31,10002,10002,200,0.1
CoordinationInversion,55.78,55.45,10002,10002,200,0.2
