task,devacc,acc,ndev,ntest,nhid,dropout
Length,86.6,86.51,9996,9996,50,0.0
Length,86.73,86.95,9996,9996,50,0.1
Length,86.72,86.42,9996,9996,50,0.2
Length,86.61,86.66,9996,9996,100,0.0
Length,86.82,86.46,9996,9996,100,0.1
Length,86.81,86.64,9996,9996,100,0.2
Length,86.73,86.83,9996,9996,200,0.0
Length,86.83,86.79,9996,9996,200,0.1
Length,86.97,86.85,9996,9996,200,0.2
WordContent,73.69,73.9,10000,10000,50,0.0
WordContent,73.69,73.9,10000,10000,50,0.1
WordContent,73.69,73.9,10000,10000,50,0.2
WordContent,73.69,73.9,10000,10000,100,0.0
WordContent,73.69,73.9,10000,10000,100,0.1
WordContent,73.69,73.9,10000,10000,100,0.2
WordContent,73.69,73.9,10000,10000,200,0.0
WordContent,73.69,73.9,10000,10000,200,0.1
WordContent,73.69,73.9,10000,10000,200,0.2
Depth,41.0,40.7,10000,10000,50,0.0
Depth,40.98,40.41,10000,10000,50,0.1
Depth,39.54,38.94,10000,10000,50,0.2
Depth,41.36,42.29,10000,10000,100,0.0
Depth,40.89,41.31,10000,10000,100,0.1
Depth,40.84,41.19,10000,10000,100,0.2
Depth,42.23,41.86,10000,10000,200,0.0
Depth,41.42,41.86,10000,10000,200,0.1
Depth,41.36,40.8,10000,10000,200,0.2
TopConstituents,75.8,76.52,10000,10000,50,0.0
TopConstituents,75.56,75.98,10000,10000,50,0.1
TopConstituents,75.48,75.82,10000,10000,50,0.2
TopConstituents,76.0,76.59,10000,10000,100,0.0
TopConstituents,75.63,76.61,10000,10000,100,0.1
TopConstituents,76.1,76.64,10000,10000,100,0.2
TopConstituents,75.93,77.06,10000,10000,200,0.0
TopConstituents,76.48,76.54,10000,10000,200,0.1
TopConstituents,76.53,77.15,10000,10000,200,0.2
BigramShift,64.5,65.01,10000,10000,50,0.0
BigramShift,64.73,64.79,10000,10000,50,0.1
BigramShift,64.85,65.77,10000,10000,50,0.2
BigramShift,64.4,64.14,10000,10000,100,0.0
BigramShift,64.84,64.51,10000,10000,100,0.1
BigramShift,65.38,64.9,10000,10000,100,0.2
BigramShift,64.93,65.09,10000,10000,200,0.0
BigramShift,65.12,65.05,10000,10000,200,0.1
BigramShift,65.24,65.34,10000,10000,200,0.2
Tense,86.01,84.85,10000,10000,50,0.0
Tense,86.19,85.11,10000,10000,50,0.1
Tense,86.35,85.15,10000,10000,50,0.2
Tense,85.81,84.49,10000,10000,100,0.0
Tense,86.32,84.99,10000,10000,100,0.1
Tense,86.27,84.99,10000,10000,100,0.2
Tense,86.16,84.65,10000,10000,200,0.0
Tense,85.73,85.01,10000,10000,200,0.1
Tense,86.2,84.72,10000,10000,200,0.2
SubjNumber,83.96,83.29,10000,10000,50,0.0
SubjNumber,84.41,83.46,10000,10000,50,0.1
SubjNumber,84.66,83.44,10000,10000,50,0.2
SubjNumber,83.92,83.38,10000,10000,100,0.0
SubjNumber,84.42,83.2,10000,10000,100,0.1
SubjNumber,84.45,83.21,10000,10000,100,0.2
SubjNumber,84.24,83.55,10000,10000,200,0.0
SubjNumber,84.42,83.24,10000,10000,200,0.1
SubjNumber,84.44,83.08,10000,10000,200,0.2
ObjNumber,79.31,81.0,10000,10000,50,0.0
ObjNumber,79.68,81.19,10000,10000,50,0.1
ObjNumber,79.83,81.28,10000,10000,50,0.2
ObjNumber,79.48,80.74,10000,10000,100,0.0
ObjNumber,79.74,81.33,10000,10000,100,0.1
ObjNumber,79.77,81.24,10000,10000,100,0.2
ObjNumber,79.49,80.46,10000,10000,200,0.0
ObjNumber,79.68,81.04,10000,10000,200,0.1
ObjNumber,79.81,81.67,10000,10000,200,0.2
OddManOut,52.09,51.06,10000,10000,50,0.0
OddManOut,52.5,51.02,10000,10000,50,0.1
OddManOut,52.27,51.37,10000,10000,50,0.2
OddManOut,52.53,50.94,10000,10000,100,0.0
OddManOut,52.65,51.55,10000,10000,100,0.1
OddManOut,52.42,51.26,10000,10000,100,0.2
OddManOut,52.46,52.24,10000,10000,200,0.0
OddManOut,52.4,51.05,10000,10000,200,0.1
OddManOut,51.83,51.64,10000,10000,200,0.2
CoordinationInversion,62.75,62.19,10002,10002,50,0.0
CoordinationInversion,62.6,62.15,10002,10002,50,0.1
CoordinationInversion,62.37,61.59,10002,10002,50,0.2
CoordinationInversion,62.61,61.67,10002,10002,100,0.0
CoordinationInversion,62.56,61.76,10002,10002,100,0.1
CoordinationInversion,63.01,62.09,10002,10002,100,0.2
CoordinationInversion,63.07,62.36,10002,10002,200,0.0
CoordinationInversion,63.02,62.22,10002,10002,200,0.1
CoordinationInversion,62.78,62.27,10002,10002,200,0.2
