task,devacc,acc,ndev,ntest,nhid,dropout
Length,97.41,97.78,9996,9996,50,0.0
Length,97.29,97.58,9996,9996,50,0.1
Length,97.27,97.53,9996,9996,50,0.2
Length,97.29,97.57,9996,9996,100,0.0
Length,97.31,97.63,9996,9996,100,0.1
Length,96.98,97.29,9996,9996,100,0.2
Length,97.08,97.28,9996,9996,200,0.0
Length,97.03,97.28,9996,9996,200,0.1
Length,96.92,97.28,9996,9996,200,0.2
WordContent,96.75,96.79,10000,10000,50,0.0
WordContent,96.75,96.79,10000,10000,50,0.1
WordContent,96.75,96.79,10000,10000,50,0.2
WordContent,96.75,96.79,10000,10000,100,0.0
WordContent,96.75,96.79,10000,10000,100,0.1
WordContent,96.75,96.79,10000,10000,100,0.2
WordContent,96.75,96.79,10000,10000,200,0.0
WordContent,96.75,96.79,10000,10000,200,0.1
WordContent,96.75,96.79,10000,10000,200,0.2
Depth,39.72,39.49,10000,10000,50,0.0
Depth,39.0,39.75,10000,10000,50,0.1
Depth,38.98,39.13,10000,10000,50,0.2
Depth,39.85,40.53,10000,10000,100,0.0
Depth,39.49,40.06,10000,10000,100,0.1
Depth,39.35,40.71,10000,10000,100,0.2
Depth,39.86,40.86,10000,10000,200,0.0
Depth,40.27,40.51,10000,10000,200,0.1
Depth,40.07,40.61,10000,10000,200,0.2
TopConstituents,67.42,66.77,10000,10000,50,0.0
TopConstituents,67.68,66.84,10000,10000,50,0.1
TopConstituents,67.62,66.91,10000,10000,50,0.2
TopConstituents,68.15,67.58,10000,10000,100,0.0
TopConstituents,68.23,67.18,10000,10000,100,0.1
TopConstituents,68.09,67.18,10000,10000,100,0.2
TopConstituents,68.46,66.9,10000,10000,200,0.0
TopConstituents,68.71,67.78,10000,10000,200,0.1
TopConstituents,68.45,67.37,10000,10000,200,0.2
BigramShift,53.7,52.7,10000,10000,50,0.0
BigramShift,53.91,52.94,10000,10000,50,0.1
BigramShift,53.72,53.17,10000,10000,50,0.2
BigramShift,53.57,53.85,10000,10000,100,0.0
BigramShift,53.81,52.77,10000,10000,100,0.1
BigramShift,53.86,53.46,10000,10000,100,0.2
BigramShift,53.6,52.97,10000,10000,200,0.0
BigramShift,53.86,53.08,10000,10000,200,0.1
BigramShift,54.02,53.4,10000,10000,200,0.2
Tense,87.67,85.78,10000,10000,50,0.0
Tense,87.89,86.53,10000,10000,50,0.1
Tense,87.97,86.68,10000,10000,50,0.2
Tense,87.74,86.03,10000,10000,100,0.0
Tense,87.85,86.0,10000,10000,100,0.1
Tense,87.84,86.35,10000,10000,100,0.2
Tense,87.65,86.06,10000,10000,200,0.0
Tense,87.88,86.5,10000,10000,200,0.1
Tense,87.74,86.16,10000,10000,200,0.2
SubjNumber,82.97,81.86,10000,10000,50,0.0
SubjNumber,83.23,82.35,10000,10000,50,0.1
SubjNumber,83.16,82.25,10000,10000,50,0.2
SubjNumber,83.13,82.19,10000,10000,100,0.0
SubjNumber,83.26,82.26,10000,10000,100,0.1
SubjNumber,83.34,82.02,10000,10000,100,0.2
SubjNumber,83.01,81.85,10000,10000,200,0.0
SubjNumber,83.29,81.87,10000,10000,200,0.1
SubjNumber,83.12,81.84,10000,10000,200,0.2
ObjNumber,81.52,82.63,10000,10000,50,0.0
ObjNumber,81.55,83.38,10000,10000,50,0.1
ObjNumber,82.1,83.32,10000,10000,50,0.2
ObjNumber,81.41,82.81,10000,10000,100,0.0
ObjNumber,81.76,82.93,10000,10000,100,0.1
ObjNumber,82.01,82.96,10000,10000,100,0.2
ObjNumber,81.39,82.63,10000,10000,200,0.0
ObjNumber,81.7,82.36,10000,10000,200,0.1
ObjNumber,81.88,82.88,10000,10000,200,0.2
OddManOut,52.94,52.48,10000,10000,50,0.0
OddManOut,52.53,51.9,10000,10000,50,0.1
OddManOut,52.26,52.02,10000,10000,50,0.2
OddManOut,52.68,52.54,10000,10000,100,0.0
OddManOut,52.38,52.1,10000,10000,100,0.1
OddManOut,52.4,52.46,10000,10000,100,0.2
OddManOut,52.49,52.98,10000,10000,200,0.0
OddManOut,52.61,52.18,10000,10000,200,0.1
OddManOut,52.82,52.32,10000,10000,200,0.2
CoordinationInversion,53.89,53.21,10002,10002,50,0.0
CoordinationInversion,53.57,52.8,10002,10002,50,0.1
CoordinationInversion,53.94,53.15,10002,10002,50,0.2
CoordinationInversion,53.43,53.63,10002,10002,100,0.0
CoordinationInversion,53.86,52.91,10002,10002,100,0.1
CoordinationInversion,53.81,53.42,10002,10002,100,0.2
CoordinationInversion,53.94,52.27,10002,10002,200,0.0
CoordinationInversion,53.7,52.49,10002,10002,200,0.1
CoordinationInversion,53.47,52.7,10002,10002,200,0.2
