task,devacc,acc,ndev,ntest,nhid,dropout
Length,73.87,73.93,9996,9996,50,0.0
Length,72.55,72.74,9996,9996,50,0.1
Length,71.98,72.1,9996,9996,50,0.2
Length,74.06,74.21,9996,9996,100,0.0
Length,72.92,73.27,9996,9996,100,0.1
Length,72.32,72.61,9996,9996,100,0.2
Length,74.25,74.88,9996,9996,200,0.0
Length,73.37,73.63,9996,9996,200,0.1
Length,72.92,73.19,9996,9996,200,0.2
WordContent,38.32,37.88,10000,10000,50,0.0
WordContent,38.32,37.88,10000,10000,50,0.1
WordContent,38.32,37.88,10000,10000,50,0.2
WordContent,38.32,37.88,10000,10000,100,0.0
WordContent,38.32,37.88,10000,10000,100,0.1
WordContent,38.32,37.88,10000,10000,100,0.2
WordContent,38.32,37.88,10000,10000,200,0.0
WordContent,38.32,37.88,10000,10000,200,0.1
WordContent,38.32,37.88,10000,10000,200,0.2
Depth,33.14,32.74,10000,10000,50,0.0
Depth,31.83,31.22,10000,10000,50,0.1
Depth,31.46,30.41,10000,10000,50,0.2
Depth,33.64,33.02,10000,10000,100,0.0
Depth,32.03,31.51,10000,10000,100,0.1
Depth,31.51,30.65,10000,10000,100,0.2
Depth,34.11,32.8,10000,10000,200,0.0
Depth,32.14,32.46,10000,10000,200,0.1
Depth,31.1,30.62,10000,10000,200,0.2
TopConstituents,57.48,57.53,10000,10000,50,0.0
TopConstituents,55.1,55.83,10000,10000,50,0.1
TopConstituents,54.58,54.91,10000,10000,50,0.2
TopConstituents,58.5,59.33,10000,10000,100,0.0
TopConstituents,56.08,56.42,10000,10000,100,0.1
TopConstituents,54.58,54.93,10000,10000,100,0.2
TopConstituents,58.97,59.56,10000,10000,200,0.0
TopConstituents,57.02,57.85,10000,10000,200,0.1
TopConstituents,55.81,56.26,10000,10000,200,0.2
BigramShift,52.16,51.1,10000,10000,50,0.0
BigramShift,51.96,51.76,10000,10000,50,0.1
BigramShift,52.3,51.47,10000,10000,50,0.2
BigramShift,51.67,51.23,10000,10000,100,0.0
BigramShift,51.54,51.37,10000,10000,100,0.1
BigramShift,51.62,51.2,10000,10000,100,0.2
BigramShift,52.01,51.48,10000,10000,200,0.0
BigramShift,51.94,51.58,10000,10000,200,0.1
BigramShift,51.99,51.76,10000,10000,200,0.2
Tense,71.86,68.55,10000,10000,50,0.0
Tense,72.01,68.6,10000,10000,50,0.1
Tense,71.6,67.78,10000,10000,50,0.2
Tense,72.01,68.57,10000,10000,100,0.0
Tense,71.6,68.19,10000,10000,100,0.1
Tense,72.12,68.43,10000,10000,100,0.2
Tense,71.84,68.5,10000,10000,200,0.0
Tense,71.5,68.26,10000,10000,200,0.1
Tense,71.51,67.99,10000,10000,200,0.2
SubjNumber,69.47,69.1,10000,10000,50,0.0
SubjNumber,68.68,68.48,10000,10000,50,0.1
SubjNumber,67.62,67.59,10000,10000,50,0.2
SubjNumber,69.53,69.26,10000,10000,100,0.0
SubjNumber,68.71,68.45,10000,10000,100,0.1
SubjNumber,68.26,68.15,10000,10000,100,0.2
SubjNumber,69.65,69.48,10000,10000,200,0.0
SubjNumber,68.96,68.77,10000,10000,200,0.1
SubjNumber,68.35,68.16,10000,10000,200,0.2
ObjNumber,66.61,66.54,10000,10000,50,0.0
ObjNumber,66.57,66.91,10000,10000,50,0.1
ObjNumber,66.39,66.29,10000,10000,50,0.2
ObjNumber,66.72,67.15,10000,10000,100,0.0
ObjNumber,66.59,66.88,10000,10000,100,0.1
ObjNumber,66.58,66.76,10000,10000,100,0.2
ObjNumber,66.4,67.1,10000,10000,200,0.0
ObjNumber,66.62,67.94,10000,10000,200,0.1
ObjNumber,66.41,66.36,10000,10000,200,0.2
OddManOut,50.73,50.76,10000,10000,50,0.0
OddManOut,50.6,50.37,10000,10000,50,0.1
OddManOut,50.62,50.49,10000,10000,50,0.2
OddManOut,50.67,49.92,10000,10000,100,0.0
OddManOut,50.57,49.89,10000,10000,100,0.1
OddManOut,50.56,51.0,10000,10000,100,0.2
OddManOut,50.74,50.92,10000,10000,200,0.0
OddManOut,50.95,50.35,10000,10000,200,0.1
OddManOut,50.72,51.19,10000,10000,200,0.2
CoordinationInversion,56.76,56.14,10002,10002,50,0.0
CoordinationInversion,55.99,55.79,10002,10002,50,0.1
CoordinationInversion,55.77,55.47,10002,10002,50,0.2
CoordinationInversion,56.89,56.77,10002,10002,100,0.0
CoordinationInversion,56.09,55.55,10002,10002,100,0.1
CoordinationInversion,55.86,55.41,10002,10002,100,0.2
CoordinationInversion,57.08,57.29,10002,10002,200,0.0
CoordinationInversion,55.96,55.66,10002,10002,200,0.1
CoordinationInversion,55.82,55.5,10002,10002,200,0.2
