task,devacc,acc,ndev,ntest,nhid,dropout
Length,80.94,81.2,9996,9996,50,0.0
Length,80.99,81.48,9996,9996,50,0.1
Length,81.13,81.51,9996,9996,50,0.2
Length,80.92,81.76,9996,9996,100,0.0
Length,81.17,82.51,9996,9996,100,0.1
Length,81.14,82.13,9996,9996,100,0.2
Length,81.08,81.39,9996,9996,200,0.0
Length,81.46,82.0,9996,9996,200,0.1
Length,81.19,82.28,9996,9996,200,0.2
WordContent,51.96,51.98,10000,10000,50,0.0
WordContent,51.96,51.98,10000,10000,50,0.1
WordContent,51.96,51.98,10000,10000,50,0.2
WordContent,51.96,51.98,10000,10000,100,0.0
WordContent,51.96,51.98,10000,10000,100,0.1
WordContent,51.96,51.98,10000,10000,100,0.2
WordContent,51.96,51.98,10000,10000,200,0.0
WordContent,51.96,51.98,10000,10000,200,0.1
WordContent,51.96,51.98,10000,10000,200,0.2
Depth,41.64,41.82,10000,10000,50,0.0
Depth,40.66,41.66,10000,10000,50,0.1
Depth,39.67,40.71,10000,10000,50,0.2
Depth,42.04,42.11,10000,10000,100,0.0
Depth,41.46,42.3,10000,10000,100,0.1
Depth,41.37,41.53,10000,10000,100,0.2
Depth,41.47,42.53,10000,10000,200,0.0
Depth,41.35,42.22,10000,10000,200,0.1
Depth,41.07,42.13,10000,10000,200,0.2
TopConstituents,78.6,79.32,10000,10000,50,0.0
TopConstituents,78.69,78.96,10000,10000,50,0.1
TopConstituents,78.5,78.86,10000,10000,50,0.2
TopConstituents,79.2,79.13,10000,10000,100,0.0
TopConstituents,79.32,79.47,10000,10000,100,0.1
TopConstituents,79.22,79.39,10000,10000,100,0.2
TopConstituents,79.08,79.15,10000,10000,200,0.0
TopConstituents,79.55,79.36,10000,10000,200,0.1
TopConstituents,79.69,79.2,10000,10000,200,0.2
BigramShift,73.57,73.24,10000,10000,50,0.0
BigramShift,73.21,72.8,10000,10000,50,0.1
BigramShift,73.52,72.74,10000,10000,50,0.2
BigramShift,73.65,72.95,10000,10000,100,0.0
BigramShift,73.78,73.16,10000,10000,100,0.1
BigramShift,73.62,72.66,10000,10000,100,0.2
BigramShift,73.48,72.89,10000,10000,200,0.0
BigramShift,73.39,73.18,10000,10000,200,0.1
BigramShift,73.45,73.05,10000,10000,200,0.2
Tense,85.07,84.24,10000,10000,50,0.0
Tense,85.54,84.68,10000,10000,50,0.1
Tense,85.71,84.92,10000,10000,50,0.2
Tense,85.29,84.7,10000,10000,100,0.0
Tense,85.65,85.05,10000,10000,100,0.1
Tense,85.73,85.06,10000,10000,100,0.2
Tense,85.72,85.12,10000,10000,200,0.0
Tense,85.58,84.76,10000,10000,200,0.1
Tense,85.68,85.27,10000,10000,200,0.2
SubjNumber,85.75,85.27,10000,10000,50,0.0
SubjNumber,85.87,85.97,10000,10000,50,0.1
SubjNumber,85.93,85.95,10000,10000,50,0.2
SubjNumber,85.54,85.44,10000,10000,100,0.0
SubjNumber,86.15,85.91,10000,10000,100,0.1
SubjNumber,85.91,85.88,10000,10000,100,0.2
SubjNumber,85.92,85.91,10000,10000,200,0.0
SubjNumber,85.84,85.72,10000,10000,200,0.1
SubjNumber,86.01,85.82,10000,10000,200,0.2
ObjNumber,81.59,82.89,10000,10000,50,0.0
ObjNumber,82.33,82.96,10000,10000,50,0.1
ObjNumber,81.99,82.77,10000,10000,50,0.2
ObjNumber,81.61,83.05,10000,10000,100,0.0
ObjNumber,81.83,82.75,10000,10000,100,0.1
ObjNumber,82.16,83.02,10000,10000,100,0.2
ObjNumber,81.79,82.63,10000,10000,200,0.0
ObjNumber,81.78,82.67,10000,10000,200,0.1
ObjNumber,82.04,83.32,10000,10000,200,0.2
OddManOut,51.78,51.43,10000,10000,50,0.0
OddManOut,51.97,51.36,10000,10000,50,0.1
OddManOut,51.89,51.18,10000,10000,50,0.2
OddManOut,51.91,51.6,10000,10000,100,0.0
OddManOut,52.21,51.07,10000,10000,100,0.1
OddManOut,51.89,51.61,10000,10000,100,0.2
OddManOut,51.84,51.98,10000,10000,200,0.0
OddManOut,51.88,51.44,10000,10000,200,0.1
OddManOut,51.75,51.37,10000,10000,200,0.2
CoordinationInversion,63.55,62.89,10002,10002,50,0.0
CoordinationInversion,63.44,62.66,10002,10002,50,0.1
CoordinationInversion,63.18,62.42,10002,10002,50,0.2
CoordinationInversion,63.03,62.61,10002,10002,100,0.0
CoordinationInversion,63.18,62.93,10002,10002,100,0.1
CoordinationInversion,62.57,62.31,10002,10002,100,0.2
CoordinationInversion,63.0,62.38,10002,10002,200,0.0
CoordinationInversion,63.65,63.15,10002,10002,200,0.1
CoordinationInversion,62.87,62.56,10002,10002,200,0.2
