task,devacc,acc,ndev,ntest,nhid,dropout
Length,94.53,94.91,9996,9996,50,0.0
Length,94.54,94.88,9996,9996,50,0.1
Length,94.33,94.68,9996,9996,50,0.2
Length,94.99,95.07,9996,9996,100,0.0
Length,94.58,94.96,9996,9996,100,0.1
Length,94.58,94.89,9996,9996,100,0.2
Length,94.58,94.93,9996,9996,200,0.0
Length,94.57,94.85,9996,9996,200,0.1
Length,94.56,94.53,9996,9996,200,0.2
WordContent,81.97,82.22,10000,10000,50,0.0
WordContent,81.97,82.22,10000,10000,50,0.1
WordContent,81.97,82.22,10000,10000,50,0.2
WordContent,81.97,82.22,10000,10000,100,0.0
WordContent,81.97,82.22,10000,10000,100,0.1
WordContent,81.97,82.22,10000,10000,100,0.2
WordContent,81.97,82.22,10000,10000,200,0.0
WordContent,81.97,82.22,10000,10000,200,0.1
WordContent,81.97,82.22,10000,10000,200,0.2
Depth,48.11,48.62,10000,10000,50,0.0
Depth,48.89,48.97,10000,10000,50,0.1
Depth,48.61,48.33,10000,10000,50,0.2
Depth,48.77,49.01,10000,10000,100,0.0
Depth,49.3,49.06,10000,10000,100,0.1
Depth,49.05,49.17,10000,10000,100,0.2
Depth,49.59,49.38,10000,10000,200,0.0
Depth,49.32,49.59,10000,10000,200,0.1
Depth,49.85,49.95,10000,10000,200,0.2
TopConstituents,82.14,82.92,10000,10000,50,0.0
TopConstituents,81.84,82.57,10000,10000,50,0.1
TopConstituents,81.9,82.75,10000,10000,50,0.2
TopConstituents,82.47,82.77,10000,10000,100,0.0
TopConstituents,82.06,82.63,10000,10000,100,0.1
TopConstituents,82.24,83.21,10000,10000,100,0.2
TopConstituents,82.46,83.04,10000,10000,200,0.0
TopConstituents,82.58,83.44,10000,10000,200,0.1
TopConstituents,82.24,82.99,10000,10000,200,0.2
BigramShift,90.72,89.91,10000,10000,50,0.0
BigramShift,90.92,90.15,10000,10000,50,0.1
BigramShift,90.7,90.21,10000,10000,50,0.2
BigramShift,90.9,89.97,10000,10000,100,0.0
BigramShift,90.82,90.26,10000,10000,100,0.1
BigramShift,90.67,90.36,10000,10000,100,0.2
BigramShift,90.72,90.1,10000,10000,200,0.0
BigramShift,90.87,90.09,10000,10000,200,0.1
BigramShift,90.84,90.17,10000,10000,200,0.2
Tense,90.32,88.34,10000,10000,50,0.0
Tense,90.5,88.57,10000,10000,50,0.1
Tense,90.6,88.6,10000,10000,50,0.2
Tense,90.34,88.59,10000,10000,100,0.0
Tense,90.46,88.63,10000,10000,100,0.1
Tense,90.69,88.48,10000,10000,100,0.2
Tense,90.27,88.93,10000,10000,200,0.0
Tense,90.46,88.91,10000,10000,200,0.1
Tense,90.41,88.56,10000,10000,200,0.2
SubjNumber,87.5,87.63,10000,10000,50,0.0
SubjNumber,88.24,87.86,10000,10000,50,0.1
SubjNumber,88.23,88.04,10000,10000,50,0.2
SubjNumber,87.8,87.47,10000,10000,100,0.0
SubjNumber,87.95,87.96,10000,10000,100,0.1
SubjNumber,88.06,87.73,10000,10000,100,0.2
SubjNumber,87.55,87.63,10000,10000,200,0.0
SubjNumber,87.87,87.9,10000,10000,200,0.1
SubjNumber,87.89,87.82,10000,10000,200,0.2
ObjNumber,85.16,86.05,10000,10000,50,0.0
ObjNumber,85.5,86.34,10000,10000,50,0.1
ObjNumber,85.43,86.59,10000,10000,50,0.2
ObjNumber,85.24,86.26,10000,10000,100,0.0
ObjNumber,85.47,86.86,10000,10000,100,0.1
ObjNumber,85.82,87.02,10000,10000,100,0.2
ObjNumber,85.21,86.22,10000,10000,200,0.0
ObjNumber,85.33,85.91,10000,10000,200,0.1
ObjNumber,85.28,85.97,10000,10000,200,0.2
OddManOut,65.42,65.68,10000,10000,50,0.0
OddManOut,65.6,65.74,10000,10000,50,0.1
OddManOut,65.36,65.58,10000,10000,50,0.2
OddManOut,65.23,65.9,10000,10000,100,0.0
OddManOut,65.64,66.06,10000,10000,100,0.1
OddManOut,65.55,65.8,10000,10000,100,0.2
OddManOut,65.21,66.06,10000,10000,200,0.0
OddManOut,65.78,65.65,10000,10000,200,0.1
OddManOut,65.52,65.93,10000,10000,200,0.2
CoordinationInversion,68.25,66.29,10002,10002,50,0.0
CoordinationInversion,67.85,66.57,10002,10002,50,0.1
CoordinationInversion,66.78,66.01,10002,10002,50,0.2
CoordinationInversion,67.71,66.27,10002,10002,100,0.0
CoordinationInversion,67.95,67.1,10002,10002,100,0.1
CoordinationInversion,67.36,66.73,10002,10002,100,0.2
CoordinationInversion,67.81,66.57,10002,10002,200,0.0
CoordinationInversion,68.21,66.32,10002,10002,200,0.1
CoordinationInversion,67.58,66.83,10002,10002,200,0.2
