task,devacc,acc,ndev,ntest,nhid,dropout
Length,87.05,86.92,9996,9996,50,0.0
Length,86.89,87.01,9996,9996,50,0.1
Length,86.68,86.56,9996,9996,50,0.2
Length,87.26,86.88,9996,9996,100,0.0
Length,87.21,86.74,9996,9996,100,0.1
Length,86.89,86.72,9996,9996,100,0.2
Length,87.31,86.95,9996,9996,200,0.0
Length,87.49,87.47,9996,9996,200,0.1
Length,87.2,86.93,9996,9996,200,0.2
WordContent,63.25,63.58,10000,10000,50,0.0
WordContent,63.25,63.58,10000,10000,50,0.1
WordContent,63.25,63.58,10000,10000,50,0.2
WordContent,63.25,63.58,10000,10000,100,0.0
WordContent,63.25,63.58,10000,10000,100,0.1
WordContent,63.25,63.58,10000,10000,100,0.2
WordContent,63.25,63.58,10000,10000,200,0.0
WordContent,63.25,63.58,10000,10000,200,0.1
WordContent,63.25,63.58,10000,10000,200,0.2
Depth,46.28,45.25,10000,10000,50,0.0
Depth,46.06,46.04,10000,10000,50,0.1
Depth,45.76,45.73,10000,10000,50,0.2
Depth,46.39,45.94,10000,10000,100,0.0
Depth,46.75,46.82,10000,10000,100,0.1
Depth,46.63,46.5,10000,10000,100,0.2
Depth,47.07,46.96,10000,10000,200,0.0
Depth,46.34,47.23,10000,10000,200,0.1
Depth,47.02,47.57,10000,10000,200,0.2
TopConstituents,81.21,80.62,10000,10000,50,0.0
TopConstituents,80.69,80.62,10000,10000,50,0.1
TopConstituents,80.93,80.26,10000,10000,50,0.2
TopConstituents,81.13,80.91,10000,10000,100,0.0
TopConstituents,81.07,80.57,10000,10000,100,0.1
TopConstituents,81.12,80.6,10000,10000,100,0.2
TopConstituents,81.47,81.44,10000,10000,200,0.0
TopConstituents,81.38,81.19,10000,10000,200,0.1
TopConstituents,81.31,81.18,10000,10000,200,0.2
BigramShift,94.03,93.09,10000,10000,50,0.0
BigramShift,94.11,93.31,10000,10000,50,0.1
BigramShift,94.23,93.29,10000,10000,50,0.2
BigramShift,94.16,93.25,10000,10000,100,0.0
BigramShift,94.19,93.3,10000,10000,100,0.1
BigramShift,94.34,93.34,10000,10000,100,0.2
BigramShift,94.07,93.13,10000,10000,200,0.0
BigramShift,94.2,93.33,10000,10000,200,0.1
BigramShift,94.1,93.36,10000,10000,200,0.2
Tense,90.37,88.58,10000,10000,50,0.0
Tense,90.52,88.94,10000,10000,50,0.1
Tense,90.6,88.88,10000,10000,50,0.2
Tense,90.46,88.91,10000,10000,100,0.0
Tense,90.47,89.26,10000,10000,100,0.1
Tense,90.54,88.98,10000,10000,100,0.2
Tense,90.42,88.57,10000,10000,200,0.0
Tense,90.6,88.83,10000,10000,200,0.1
Tense,90.47,88.88,10000,10000,200,0.2
SubjNumber,88.15,88.02,10000,10000,50,0.0
SubjNumber,88.46,88.51,10000,10000,50,0.1
SubjNumber,88.14,88.04,10000,10000,50,0.2
SubjNumber,88.19,87.88,10000,10000,100,0.0
SubjNumber,88.55,88.04,10000,10000,100,0.1
SubjNumber,88.5,88.01,10000,10000,100,0.2
SubjNumber,88.17,88.12,10000,10000,200,0.0
SubjNumber,88.52,88.44,10000,10000,200,0.1
SubjNumber,88.57,88.46,10000,10000,200,0.2
ObjNumber,86.02,86.53,10000,10000,50,0.0
ObjNumber,86.41,86.97,10000,10000,50,0.1
ObjNumber,86.32,86.92,10000,10000,50,0.2
ObjNumber,86.36,86.79,10000,10000,100,0.0
ObjNumber,86.45,86.96,10000,10000,100,0.1
ObjNumber,86.49,86.95,10000,10000,100,0.2
ObjNumber,86.29,86.83,10000,10000,200,0.0
ObjNumber,86.37,86.82,10000,10000,200,0.1
ObjNumber,86.44,86.96,10000,10000,200,0.2
OddManOut,70.82,71.32,10000,10000,50,0.0
OddManOut,71.02,71.35,10000,10000,50,0.1
OddManOut,70.86,71.31,10000,10000,50,0.2
OddManOut,70.95,71.31,10000,10000,100,0.0
OddManOut,71.01,71.06,10000,10000,100,0.1
OddManOut,71.04,71.51,10000,10000,100,0.2
OddManOut,70.96,71.08,10000,10000,200,0.0
OddManOut,71.24,71.38,10000,10000,200,0.1
OddManOut,70.97,71.29,10000,10000,200,0.2
CoordinationInversion,79.04,78.81,10002,10002,50,0.0
CoordinationInversion,79.04,79.53,10002,10002,50,0.1
CoordinationInversion,78.93,78.94,10002,10002,50,0.2
CoordinationInversion,79.25,79.48,10002,10002,100,0.0
CoordinationInversion,79.0,79.56,10002,10002,100,0.1
CoordinationInversion,79.33,79.42,10002,10002,100,0.2
CoordinationInversion,78.88,79.33,10002,10002,200,0.0
CoordinationInversion,79.54,79.83,10002,10002,200,0.1
CoordinationInversion,79.08,79.58,10002,10002,200,0.2
