task,devacc,acc,ndev,ntest,nhid,dropout
Length,80.55,79.98,9996,9996,50,0.0
Length,81.09,80.04,9996,9996,50,0.1
Length,80.45,79.76,9996,9996,50,0.2
Length,80.95,79.9,9996,9996,100,0.0
Length,81.08,80.1,9996,9996,100,0.1
Length,80.98,80.34,9996,9996,100,0.2
Length,80.48,79.59,9996,9996,200,0.0
Length,81.19,81.11,9996,9996,200,0.1
Length,80.74,79.92,9996,9996,200,0.2
WordContent,40.44,39.65,10000,10000,50,0.0
WordContent,40.44,39.65,10000,10000,50,0.1
WordContent,40.44,39.65,10000,10000,50,0.2
WordContent,40.44,39.65,10000,10000,100,0.0
WordContent,40.44,39.65,10000,10000,100,0.1
WordContent,40.44,39.65,10000,10000,100,0.2
WordContent,40.44,39.65,10000,10000,200,0.0
WordContent,40.44,39.65,10000,10000,200,0.1
WordContent,40.44,39.65,10000,10000,200,0.2
Depth,40.8,41.51,10000,10000,50,0.0
Depth,40.1,40.09,10000,10000,50,0.1
Depth,39.02,40.05,10000,10000,50,0.2
Depth,40.63,41.37,10000,10000,100,0.0
Depth,40.57,40.88,10000,10000,100,0.1
Depth,39.9,40.41,10000,10000,100,0.2
Depth,40.96,42.16,10000,10000,200,0.0
Depth,41.04,41.89,10000,10000,200,0.1
Depth,40.58,41.17,10000,10000,200,0.2
TopConstituents,78.16,78.05,10000,10000,50,0.0
TopConstituents,77.66,77.49,10000,10000,50,0.1
TopConstituents,77.28,77.69,10000,10000,50,0.2
TopConstituents,78.56,78.71,10000,10000,100,0.0
TopConstituents,78.68,78.47,10000,10000,100,0.1
TopConstituents,78.17,78.68,10000,10000,100,0.2
TopConstituents,78.98,79.42,10000,10000,200,0.0
TopConstituents,79.61,79.2,10000,10000,200,0.1
TopConstituents,78.93,78.94,10000,10000,200,0.2
BigramShift,71.12,71.24,10000,10000,50,0.0
BigramShift,71.04,71.07,10000,10000,50,0.1
BigramShift,70.72,70.89,10000,10000,50,0.2
BigramShift,70.76,71.28,10000,10000,100,0.0
BigramShift,71.02,70.68,10000,10000,100,0.1
BigramShift,70.9,71.35,10000,10000,100,0.2
BigramShift,70.88,71.13,10000,10000,200,0.0
BigramShift,70.7,71.33,10000,10000,200,0.1
BigramShift,70.74,71.39,10000,10000,200,0.2
Tense,84.47,83.41,10000,10000,50,0.0
Tense,84.76,83.65,10000,10000,50,0.1
Tense,84.57,83.61,10000,10000,50,0.2
Tense,84.51,83.53,10000,10000,100,0.0
Tense,84.56,83.92,10000,10000,100,0.1
Tense,84.55,83.99,10000,10000,100,0.2
Tense,84.46,83.76,10000,10000,200,0.0
Tense,84.53,83.5,10000,10000,200,0.1
Tense,84.51,83.53,10000,10000,200,0.2
SubjNumber,84.0,84.27,10000,10000,50,0.0
SubjNumber,84.57,84.45,10000,10000,50,0.1
SubjNumber,84.33,84.79,10000,10000,50,0.2
SubjNumber,83.98,84.48,10000,10000,100,0.0
SubjNumber,84.28,84.17,10000,10000,100,0.1
SubjNumber,84.53,84.73,10000,10000,100,0.2
SubjNumber,83.83,84.02,10000,10000,200,0.0
SubjNumber,84.41,84.34,10000,10000,200,0.1
SubjNumber,84.41,84.63,10000,10000,200,0.2
ObjNumber,81.4,81.65,10000,10000,50,0.0
ObjNumber,81.59,81.78,10000,10000,50,0.1
ObjNumber,81.32,82.04,10000,10000,50,0.2
ObjNumber,81.44,81.6,10000,10000,100,0.0
ObjNumber,81.28,81.81,10000,10000,100,0.1
ObjNumber,81.38,82.06,10000,10000,100,0.2
ObjNumber,81.27,81.46,10000,10000,200,0.0
ObjNumber,81.27,81.91,10000,10000,200,0.1
ObjNumber,81.2,81.73,10000,10000,200,0.2
OddManOut,51.85,51.39,10000,10000,50,0.0
OddManOut,51.81,51.3,10000,10000,50,0.1
OddManOut,52.04,50.55,10000,10000,50,0.2
OddManOut,51.78,51.94,10000,10000,100,0.0
OddManOut,51.65,50.85,10000,10000,100,0.1
OddManOut,52.27,51.04,10000,10000,100,0.2
OddManOut,51.72,50.83,10000,10000,200,0.0
OddManOut,51.84,50.97,10000,10000,200,0.1
OddManOut,52.26,50.86,10000,10000,200,0.2
CoordinationInversion,62.53,61.83,10002,10002,50,0.0
CoordinationInversion,62.32,62.25,10002,10002,50,0.1
CoordinationInversion,62.04,61.83,10002,10002,50,0.2
CoordinationInversion,62.6,61.78,10002,10002,100,0.0
CoordinationInversion,62.06,62.33,10002,10002,100,0.1
CoordinationInversion,62.36,62.36,10002,10002,100,0.2
CoordinationInversion,62.52,62.09,10002,10002,200,0.0
CoordinationInversion,62.39,62.24,10002,10002,200,0.1
CoordinationInversion,61.95,62.01,10002,10002,200,0.2
