task,devacc,acc,ndev,ntest,nhid,dropout
Length,93.21,93.48,9996,9996,50,0.0
Length,92.89,93.22,9996,9996,50,0.1
Length,92.53,92.46,9996,9996,50,0.2
Length,92.84,93.12,9996,9996,100,0.0
Length,92.94,93.24,9996,9996,100,0.1
Length,92.75,92.71,9996,9996,100,0.2
Length,93.01,93.31,9996,9996,200,0.0
Length,93.0,93.19,9996,9996,200,0.1
Length,92.68,93.06,9996,9996,200,0.2
WordContent,40.4,41.13,10000,10000,50,0.0
WordContent,40.4,41.13,10000,10000,50,0.1
WordContent,40.4,41.13,10000,10000,50,0.2
WordContent,40.4,41.13,10000,10000,100,0.0
WordContent,40.4,41.13,10000,10000,100,0.1
WordContent,40.4,41.13,10000,10000,100,0.2
WordContent,40.4,41.13,10000,10000,200,0.0
WordContent,40.4,41.13,10000,10000,200,0.1
WordContent,40.4,41.13,10000,10000,200,0.2
Depth,39.86,40.35,10000,10000,50,0.0
Depth,38.51,38.75,10000,10000,50,0.1
Depth,37.43,37.5,10000,10000,50,0.2
Depth,39.4,39.83,10000,10000,100,0.0
Depth,39.05,38.96,10000,10000,100,0.1
Depth,38.35,38.62,10000,10000,100,0.2
Depth,39.93,40.82,10000,10000,200,0.0
Depth,39.23,39.88,10000,10000,200,0.1
Depth,38.09,38.84,10000,10000,200,0.2
TopConstituents,76.22,76.75,10000,10000,50,0.0
TopConstituents,76.12,76.92,10000,10000,50,0.1
TopConstituents,76.29,76.46,10000,10000,50,0.2
TopConstituents,76.69,76.8,10000,10000,100,0.0
TopConstituents,76.7,77.03,10000,10000,100,0.1
TopConstituents,76.26,76.83,10000,10000,100,0.2
TopConstituents,76.39,76.84,10000,10000,200,0.0
TopConstituents,76.93,77.37,10000,10000,200,0.1
TopConstituents,76.69,77.29,10000,10000,200,0.2
BigramShift,74.28,73.8,10000,10000,50,0.0
BigramShift,74.2,73.9,10000,10000,50,0.1
BigramShift,73.98,73.69,10000,10000,50,0.2
BigramShift,74.02,73.56,10000,10000,100,0.0
BigramShift,74.07,73.84,10000,10000,100,0.1
BigramShift,74.17,74.27,10000,10000,100,0.2
BigramShift,74.61,73.46,10000,10000,200,0.0
BigramShift,74.19,73.88,10000,10000,200,0.1
BigramShift,74.18,74.33,10000,10000,200,0.2
Tense,67.58,65.36,10000,10000,50,0.0
Tense,68.28,64.75,10000,10000,50,0.1
Tense,68.15,64.51,10000,10000,50,0.2
Tense,67.65,65.14,10000,10000,100,0.0
Tense,67.44,64.53,10000,10000,100,0.1
Tense,67.92,64.49,10000,10000,100,0.2
Tense,67.77,65.09,10000,10000,200,0.0
Tense,67.8,64.83,10000,10000,200,0.1
Tense,67.32,64.47,10000,10000,200,0.2
SubjNumber,74.88,74.0,10000,10000,50,0.0
SubjNumber,74.49,74.12,10000,10000,50,0.1
SubjNumber,74.46,73.71,10000,10000,50,0.2
SubjNumber,74.55,73.74,10000,10000,100,0.0
SubjNumber,74.67,73.93,10000,10000,100,0.1
SubjNumber,74.91,74.38,10000,10000,100,0.2
SubjNumber,74.21,73.79,10000,10000,200,0.0
SubjNumber,74.9,73.83,10000,10000,200,0.1
SubjNumber,74.75,74.24,10000,10000,200,0.2
ObjNumber,68.68,67.83,10000,10000,50,0.0
ObjNumber,68.67,67.96,10000,10000,50,0.1
ObjNumber,68.55,67.73,10000,10000,50,0.2
ObjNumber,68.15,67.42,10000,10000,100,0.0
ObjNumber,68.45,67.86,10000,10000,100,0.1
ObjNumber,68.75,68.02,10000,10000,100,0.2
ObjNumber,68.44,67.55,10000,10000,200,0.0
ObjNumber,68.47,67.73,10000,10000,200,0.1
ObjNumber,68.57,67.91,10000,10000,200,0.2
OddManOut,51.49,50.72,10000,10000,50,0.0
OddManOut,50.85,51.52,10000,10000,50,0.1
OddManOut,50.84,50.83,10000,10000,50,0.2
OddManOut,50.58,51.37,10000,10000,100,0.0
OddManOut,50.71,50.43,10000,10000,100,0.1
OddManOut,50.43,51.31,10000,10000,100,0.2
OddManOut,50.76,51.39,10000,10000,200,0.0
OddManOut,50.83,51.36,10000,10000,200,0.1
OddManOut,50.82,50.55,10000,10000,200,0.2
CoordinationInversion,59.35,58.77,10002,10002,50,0.0
CoordinationInversion,58.74,59.33,10002,10002,50,0.1
CoordinationInversion,58.42,58.49,10002,10002,50,0.2
CoordinationInversion,59.54,58.96,10002,10002,100,0.0
CoordinationInversion,59.24,59.18,10002,10002,100,0.1
CoordinationInversion,58.59,59.06,10002,10002,100,0.2
CoordinationInversion,59.15,58.37,10002,10002,200,0.0
CoordinationInversion,58.66,59.46,10002,10002,200,0.1
CoordinationInversion,58.41,58.35,10002,10002,200,0.2
