task,devacc,acc,ndev,ntest,nhid,dropout
Length,90.54,90.6,9996,9996,50,0.0
Length,90.48,90.98,9996,9996,50,0.1
Length,90.18,90.94,9996,9996,50,0.2
Length,90.67,90.66,9996,9996,100,0.0
Length,90.8,91.35,9996,9996,100,0.1
Length,90.54,91.29,9996,9996,100,0.2
Length,90.58,90.67,9996,9996,200,0.0
Length,90.81,90.87,9996,9996,200,0.1
Length,90.78,91.17,9996,9996,200,0.2
WordContent,81.86,82.04,10000,10000,50,0.0
WordContent,81.86,82.04,10000,10000,50,0.1
WordContent,81.86,82.04,10000,10000,50,0.2
WordContent,81.86,82.04,10000,10000,100,0.0
WordContent,81.86,82.04,10000,10000,100,0.1
WordContent,81.86,82.04,10000,10000,100,0.2
WordContent,81.86,82.04,10000,10000,200,0.0
WordContent,81.86,82.04,10000,10000,200,0.1
WordContent,81.86,82.04,10000,10000,200,0.2
Depth,41.28,42.11,10000,10000,50,0.0
Depth,41.13,41.88,10000,10000,50,0.1
Depth,39.89,41.06,10000,10000,50,0.2
Depth,41.76,42.95,10000,10000,100,0.0
Depth,41.44,42.38,10000,10000,100,0.1
Depth,41.67,43.4,10000,10000,100,0.2
Depth,42.26,42.85,10000,10000,200,0.0
Depth,41.9,43.03,10000,10000,200,0.1
Depth,42.14,42.92,10000,10000,200,0.2
TopConstituents,78.22,78.34,10000,10000,50,0.0
TopConstituents,78.01,77.61,10000,10000,50,0.1
TopConstituents,78.27,78.24,10000,10000,50,0.2
TopConstituents,78.58,78.18,10000,10000,100,0.0
TopConstituents,78.52,78.57,10000,10000,100,0.1
TopConstituents,78.64,78.62,10000,10000,100,0.2
TopConstituents,78.68,78.33,10000,10000,200,0.0
TopConstituents,79.13,78.49,10000,10000,200,0.1
TopConstituents,79.08,79.0,10000,10000,200,0.2
BigramShift,68.65,68.08,10000,10000,50,0.0
BigramShift,68.96,68.15,10000,10000,50,0.1
BigramShift,68.97,68.3,10000,10000,50,0.2
BigramShift,68.71,67.61,10000,10000,100,0.0
BigramShift,69.07,68.35,10000,10000,100,0.1
BigramShift,68.72,68.71,10000,10000,100,0.2
BigramShift,69.12,68.21,10000,10000,200,0.0
BigramShift,68.92,67.83,10000,10000,200,0.1
BigramShift,69.15,68.28,10000,10000,200,0.2
Tense,86.58,85.65,10000,10000,50,0.0
Tense,86.75,86.0,10000,10000,50,0.1
Tense,86.72,85.84,10000,10000,50,0.2
Tense,86.42,85.84,10000,10000,100,0.0
Tense,87.07,86.27,10000,10000,100,0.1
Tense,86.72,85.01,10000,10000,100,0.2
Tense,86.62,85.92,10000,10000,200,0.0
Tense,86.71,86.21,10000,10000,200,0.1
Tense,86.6,85.79,10000,10000,200,0.2
SubjNumber,84.96,84.21,10000,10000,50,0.0
SubjNumber,85.13,84.28,10000,10000,50,0.1
SubjNumber,85.3,84.6,10000,10000,50,0.2
SubjNumber,84.96,84.5,10000,10000,100,0.0
SubjNumber,85.17,84.46,10000,10000,100,0.1
SubjNumber,85.13,84.65,10000,10000,100,0.2
SubjNumber,85.04,84.52,10000,10000,200,0.0
SubjNumber,85.21,84.44,10000,10000,200,0.1
SubjNumber,85.09,84.2,10000,10000,200,0.2
ObjNumber,81.58,82.73,10000,10000,50,0.0
ObjNumber,82.01,82.77,10000,10000,50,0.1
ObjNumber,82.11,82.83,10000,10000,50,0.2
ObjNumber,81.86,82.92,10000,10000,100,0.0
ObjNumber,81.99,82.84,10000,10000,100,0.1
ObjNumber,82.11,82.97,10000,10000,100,0.2
ObjNumber,81.7,82.51,10000,10000,200,0.0
ObjNumber,82.07,83.14,10000,10000,200,0.1
ObjNumber,82.15,83.1,10000,10000,200,0.2
OddManOut,53.53,51.83,10000,10000,50,0.0
OddManOut,52.88,52.13,10000,10000,50,0.1
OddManOut,51.9,51.9,10000,10000,50,0.2
OddManOut,52.94,51.46,10000,10000,100,0.0
OddManOut,52.76,51.77,10000,10000,100,0.1
OddManOut,52.14,51.89,10000,10000,100,0.2
OddManOut,52.23,52.92,10000,10000,200,0.0
OddManOut,52.78,52.35,10000,10000,200,0.1
OddManOut,52.62,51.7,10000,10000,200,0.2
CoordinationInversion,62.86,63.24,10002,10002,50,0.0
CoordinationInversion,63.19,62.66,10002,10002,50,0.1
CoordinationInversion,62.82,62.39,10002,10002,50,0.2
CoordinationInversion,63.33,63.03,10002,10002,100,0.0
CoordinationInversion,62.94,63.4,10002,10002,100,0.1
CoordinationInversion,63.23,63.17,10002,10002,100,0.2
CoordinationInversion,63.8,63.35,10002,10002,200,0.0
CoordinationInversion,63.55,63.35,10002,10002,200,0.1
CoordinationInversion,63.39,62.94,10002,10002,200,0.2
