6.224475520385636
step,f1-micro
100,0.22268041968345642
200,0.31546393036842346
300,0.37835052609443665
400,0.40515464544296265
500,0.44536083936691284
600,0.4670103192329407
700,0.4804123640060425
800,0.49690720438957214
900,0.5237113237380981
1000,0.5402061939239502
1100,0.5659793615341187
1200,0.5793814659118652
1300,0.6020618677139282
1400,0.6113402247428894
1500,0.6144329905509949
1600,0.6226804256439209
1700,0.6319587826728821
1800,0.6525773406028748
1900,0.6412371397018433
2000,0.6525773406028748
2100,0.6597937941551208
2200,0.6567010283470154
2300,0.6659793853759766
2400,0.6731958985328674
2500,0.6845360994338989
2600,0.692783534526825
2700,0.6865979433059692
2800,0.6907216310501099
2900,0.6938144564628601
3000,0.6969072222709656
3100,0.7134020328521729
3200,0.7123711109161377
3300,0.7072165012359619
3400,0.7113401889801025
3500,0.7061855792999268
3600,0.7268041372299194
3700,0.7175257802009583
3800,0.7237113118171692
3900,0.7216494679450989
4000,0.7154639363288879
4100,0.7103092670440674
4200,0.7298969030380249
4300,0.7268041372299194
4400,0.7278350591659546
4500,0.7319587469100952
4600,0.7329896688461304
4700,0.7391752600669861
4800,0.7371134161949158
4900,0.7494845390319824
5000,0.7567010521888733
5100,0.7505154609680176
5200,0.7587628960609436
5300,0.7432989478111267
5400,0.7556701302528381
5500,0.7608247399330139
5600,0.7628865838050842
5700,0.7597938179969788
5800,0.7628865838050842
5900,0.7701030969619751
6000,0.7680412530899048
6100,0.7567010521888733
6200,0.7649484276771545
6300,0.7649484276771545
6400,0.7742267847061157
6500,0.7649484276771545
6600,0.7752577066421509
6700,0.7711340188980103
6800,0.7752577066421509
6900,0.7835051417350769
7000,0.7762886881828308
7100,0.777319610118866
7200,0.7855669856071472
7300,0.7804123759269714
7400,0.7804123759269714
7500,0.7804123759269714
7600,0.7835051417350769
7700,0.7762886881828308
7800,0.7742267847061157
7900,0.7793814539909363
8000,0.7845360636711121
8100,0.7835051417350769
8200,0.7917525768280029
8300,0.7855669856071472
8400,0.7969072461128235
8500,0.7969072461128235
8600,0.7865979671478271
8700,0.7876288890838623
8800,0.7876288890838623
8900,0.7835051417350769
9000,0.7876288890838623
9100,0.7896907329559326
9200,0.7948453426361084
9300,0.7907216548919678
9400,0.7876288890838623
9500,0.7896907329559326
9600,0.7824742197990417
9700,0.7917525768280029
9800,0.7979381680488586
9900,0.7969072461128235
10000,0.7886598110198975
10100,0.7979381680488586
10200,0.7927834987640381
10300,0.7989690899848938
10400,0.807216465473175
10500,0.7948453426361084
10600,0.7948453426361084
10700,0.7989690899848938
10800,0.7938144207000732
10900,0.7979381680488586
11000,0.7938144207000732
11100,0.7907216548919678
11200,0.7958762645721436
11300,0.800000011920929
11400,0.800000011920929
11500,0.7969072461128235
11600,0.8020618557929993
11700,0.8041236996650696
11800,0.8103092908859253
11900,0.808247447013855
12000,0.8041236996650696
12100,0.8010309338569641
12200,0.8010309338569641
12300,0.8041236996650696
12400,0.8030927777290344
12500,0.8061855435371399
12600,0.8092783689498901
12700,0.808247447013855
12800,0.8030927777290344
12900,0.8020618557929993
13000,0.8123711347579956
13100,0.8061855435371399
13200,0.8103092908859253
13300,0.8164948225021362
13400,0.8144329786300659
13500,0.8020618557929993
13600,0.8061855435371399
13700,0.8051546216011047
13800,0.8103092908859253
13900,0.8030927777290344
14000,0.8175257444381714
14100,0.8134020566940308
14200,0.8154639005661011
14300,0.7958762645721436
14400,0.8020618557929993
14500,0.7948453426361084
14600,0.808247447013855
14700,0.8134020566940308
14800,0.8113402128219604
14900,0.8134020566940308
15000,0.8123711347579956
15100,0.8134020566940308
15200,0.8185567259788513
15300,0.8154639005661011
15400,0.8113402128219604
15500,0.8103092908859253
15600,0.8092783689498901
15700,0.8206185698509216
15800,0.8206185698509216
15900,0.8154639005661011
16000,0.807216465473175
16100,0.8113402128219604
16200,0.8134020566940308
16300,0.808247447013855
16400,0.8164948225021362
16500,0.8175257444381714
16600,0.8103092908859253
16700,0.8123711347579956
16800,0.8092783689498901
16900,0.8144329786300659
17000,0.8123711347579956
17100,0.8113402128219604
17200,0.8164948225021362
17300,0.8206185698509216
17400,0.8185567259788513
17500,0.8195876479148865
17600,0.8206185698509216
17700,0.8175257444381714
17800,0.8257731795310974
17900,0.8226804137229919
18000,0.8195876479148865
18100,0.8206185698509216
18200,0.8195876479148865
18300,0.8164948225021362
18400,0.8226804137229919
18500,0.8164948225021362
18600,0.8175257444381714
18700,0.8175257444381714
18800,0.8237113356590271
18900,0.8226804137229919
19000,0.8226804137229919
