5.035583023627599
step,f1-micro
100,0.1855670064687729
200,0.1855670064687729
300,0.1855670064687729
400,0.1855670064687729
500,0.1855670064687729
600,0.1855670064687729
700,0.1855670064687729
800,0.1855670064687729
900,0.1855670064687729
1000,0.1855670064687729
1100,0.1855670064687729
1200,0.1855670064687729
1300,0.1855670064687729
1400,0.1855670064687729
1500,0.1855670064687729
1600,0.21134020388126373
1700,0.2278350442647934
1800,0.22371134161949158
1900,0.22268041968345642
2000,0.22164948284626007
2100,0.22061856091022491
2200,0.22164948284626007
2300,0.22474226355552673
2400,0.22886598110198975
2500,0.22474226355552673
2600,0.21958762407302856
2700,0.22268041968345642
2800,0.22268041968345642
2900,0.22164948284626007
3000,0.22474226355552673
3100,0.22886598110198975
3200,0.23402062058448792
3300,0.24742268025875092
3400,0.26494845747947693
3500,0.2659793794155121
3600,0.27319586277008057
3700,0.2762886583805084
3800,0.2793814539909363
3900,0.27835050225257874
4000,0.27835050225257874
4100,0.28247421979904175
4200,0.28041237592697144
4300,0.28247421979904175
4400,0.2835051417350769
4500,0.2876288592815399
4600,0.2896907329559326
4700,0.3010309338569641
4800,0.30000001192092896
4900,0.33092784881591797
5000,0.3329896926879883
5100,0.3391752541065216
5200,0.3412371277809143
5300,0.34020617604255676
5400,0.3463917672634125
5500,0.34742268919944763
5600,0.3680412471294403
5700,0.37216493487358093
5800,0.37835052609443665
5900,0.41237112879753113
6000,0.41443300247192383
6100,0.419587641954422
6200,0.4216494858264923
6300,0.4257732033729553
6400,0.4371134042739868
6500,0.4484536051750183
6600,0.44742268323898315
6700,0.44948452711105347
6800,0.44948452711105347
6900,0.44329896569252014
7000,0.44329896569252014
7100,0.442268043756485
7200,0.43917524814605713
7300,0.4402061998844147
7400,0.4443298876285553
7500,0.44948452711105347
7600,0.4402061998844147
7700,0.446391761302948
7800,0.4597938060760498
7900,0.46288660168647766
8000,0.4597938060760498
8100,0.464948445558548
8200,0.46597936749458313
8300,0.469072163105011
8400,0.47628864645957947
8500,0.48762887716293335
8600,0.4886597990989685
8700,0.477319598197937
8800,0.4927835166454315
8900,0.4907216429710388
9000,0.5061855912208557
9100,0.5051546096801758
9200,0.5030927658081055
9300,0.5020618438720703
9400,0.4979381561279297
9500,0.5175257921218872
9600,0.5298969149589539
9700,0.5298969149589539
9800,0.5257731676101685
9900,0.5329896807670593
10000,0.5412371158599854
10100,0.5381443500518799
10200,0.5515463948249817
10300,0.5546391606330872
10400,0.5628865957260132
10500,0.5659793615341187
10600,0.5515463948249817
10700,0.5670102834701538
10800,0.5608247518539429
10900,0.5525773167610168
11000,0.5639175176620483
11100,0.5711340308189392
11200,0.5742267966270447
11300,0.5721649527549744
11400,0.5711340308189392
11500,0.5752577185630798
11600,0.576288640499115
11700,0.5731958746910095
11800,0.5865979194641113
11900,0.5814433097839355
12000,0.5865979194641113
12100,0.5876288414001465
12200,0.5814433097839355
12300,0.5876288414001465
12400,0.5907216668128967
12500,0.5876288414001465
12600,0.5865979194641113
12700,0.5855669975280762
12800,0.5824742317199707
12900,0.5876288414001465
13000,0.5958762764930725
13100,0.5938144326210022
13200,0.5969071984291077
13300,0.5979381203651428
13400,0.5886598229408264
13500,0.5979381203651428
13600,0.6000000238418579
13700,0.6051546335220337
13800,0.6000000238418579
13900,0.6000000238418579
14000,0.6175257563591003
14100,0.6082473993301392
14200,0.6226804256439209
14300,0.6226804256439209
14400,0.6092783212661743
14500,0.6144329905509949
14600,0.6082473993301392
14700,0.6134020686149597
14800,0.6226804256439209
14900,0.6309278607368469
15000,0.6257731914520264
15100,0.6319587826728821
15200,0.6309278607368469
15300,0.6350515484809875
15400,0.6309278607368469
15500,0.6350515484809875
15600,0.6319587826728821
15700,0.638144314289093
15800,0.638144314289093
15900,0.6309278607368469
16000,0.6371133923530579
16100,0.6350515484809875
16200,0.6505154371261597
16300,0.6556701064109802
16400,0.6402061581611633
16500,0.6525773406028748
16600,0.6494845151901245
16700,0.6670103073120117
16800,0.6628866195678711
16900,0.6505154371261597
17000,0.6597937941551208
17100,0.6639175415039062
17200,0.6628866195678711
17300,0.6670103073120117
17400,0.6546391844749451
17500,0.6577319502830505
17600,0.6680412292480469
17700,0.6680412292480469
17800,0.6587628722190857
17900,0.6628866195678711
18000,0.6721649765968323
18100,0.6680412292480469
18200,0.6680412292480469
18300,0.6711339950561523
18400,0.669072151184082
18500,0.6721649765968323
18600,0.6587628722190857
18700,0.6628866195678711
18800,0.6742268204689026
18900,0.6597937941551208
19000,0.6793814301490784
19100,0.6752577424049377
19200,0.6824742555618286
19300,0.6752577424049377
19400,0.6876288652420044
19500,0.6814432740211487
19600,0.6865979433059692
19700,0.6814432740211487
19800,0.6773195862770081
19900,0.6804123520851135
20000,0.6865979433059692
20100,0.6907216310501099
20200,0.6896907091140747
20300,0.6793814301490784
20400,0.6876288652420044
20500,0.6876288652420044
20600,0.6814432740211487
20700,0.6793814301490784
20800,0.691752552986145
20900,0.6969072222709656
21000,0.691752552986145
21100,0.6958763003349304
21200,0.7010309100151062
21300,0.6969072222709656
21400,0.6979381442070007
21500,0.6969072222709656
21600,0.6907216310501099
21700,0.6979381442070007
21800,0.6938144564628601
21900,0.7041237354278564
22000,0.7041237354278564
22100,0.6948453783988953
22200,0.7010309100151062
22300,0.7030927538871765
22400,0.7020618319511414
22500,0.7010309100151062
22600,0.7010309100151062
22700,0.7123711109161377
22800,0.7030927538871765
22900,0.7123711109161377
23000,0.6948453783988953
23100,0.7082474231719971
23200,0.7113401889801025
23300,0.7051546573638916
23400,0.7103092670440674
23500,0.7123711109161377
23600,0.7144330143928528
23700,0.7134020328521729
23800,0.7206185460090637
23900,0.7154639363288879
24000,0.7195876240730286
24100,0.7195876240730286
24200,0.6989690661430359
24300,0.7144330143928528
24400,0.7134020328521729
24500,0.7154639363288879
24600,0.7134020328521729
24700,0.7175257802009583
24800,0.722680389881134
24900,0.7175257802009583
25000,0.7175257802009583
25100,0.722680389881134
25200,0.7206185460090637
25300,0.7257732152938843
25400,0.7185567021369934
25500,0.7257732152938843
25600,0.7206185460090637
25700,0.7319587469100952
25800,0.7134020328521729
25900,0.7237113118171692
26000,0.7206185460090637
26100,0.7329896688461304
26200,0.7216494679450989
26300,0.7247422933578491
26400,0.7278350591659546
26500,0.7185567021369934
26600,0.7371134161949158
26700,0.7288659811019897
26800,0.7247422933578491
26900,0.7237113118171692
27000,0.7278350591659546
27100,0.7154639363288879
27200,0.7175257802009583
27300,0.7381443381309509
27400,0.7329896688461304
27500,0.7371134161949158
27600,0.7319587469100952
27700,0.7381443381309509
27800,0.7257732152938843
27900,0.7402061820030212
28000,0.722680389881134
28100,0.7443298697471619
28200,0.7319587469100952
28300,0.7371134161949158
28400,0.7474226951599121
28500,0.7350515723228455
28600,0.7422680258750916
28700,0.7381443381309509
28800,0.7525773048400879
28900,0.7381443381309509
29000,0.7371134161949158
29100,0.7474226951599121
29200,0.7422680258750916
29300,0.7402061820030212
29400,0.7494845390319824
29500,0.7381443381309509
29600,0.7474226951599121
29700,0.7505154609680176
29800,0.7422680258750916
29900,0.7391752600669861
30000,0.7432989478111267
30100,0.7381443381309509
30200,0.7360824942588806
30300,0.7381443381309509
30400,0.7432989478111267
30500,0.7494845390319824
30600,0.7371134161949158
30700,0.7402061820030212
30800,0.7515463829040527
30900,0.753608226776123
31000,0.7505154609680176
31100,0.7360824942588806
31200,0.7525773048400879
31300,0.7453608512878418
31400,0.7567010521888733
31500,0.7453608512878418
31600,0.7546391487121582
31700,0.7474226951599121
31800,0.7402061820030212
31900,0.7484536170959473
32000,0.7443298697471619
32100,0.7422680258750916
32200,0.7567010521888733
32300,0.7494845390319824
32400,0.7525773048400879
32500,0.7556701302528381
32600,0.7494845390319824
32700,0.7505154609680176
32800,0.753608226776123
32900,0.7525773048400879
33000,0.746391773223877
33100,0.7515463829040527
33200,0.7525773048400879
33300,0.7525773048400879
33400,0.7567010521888733
33500,0.7628865838050842
33600,0.7546391487121582
33700,0.7515463829040527
33800,0.7587628960609436
33900,0.7453608512878418
34000,0.7546391487121582
34100,0.7515463829040527
34200,0.7567010521888733
34300,0.7556701302528381
34400,0.7597938179969788
34500,0.7391752600669861
34600,0.7577319741249084
34700,0.753608226776123
34800,0.7505154609680176
34900,0.7494845390319824
35000,0.7556701302528381
35100,0.7556701302528381
35200,0.7670103311538696
35300,0.7618556618690491
35400,0.7680412530899048
35500,0.7639175057411194
35600,0.7608247399330139
35700,0.7618556618690491
35800,0.7567010521888733
35900,0.7515463829040527
36000,0.7608247399330139
36100,0.7649484276771545
36200,0.7597938179969788
36300,0.7639175057411194
36400,0.7587628960609436
