79.86666591889329
step,mcc
100,0.0
200,0.0
300,0.0
400,0.0
500,0.0
600,0.0
700,0.0
800,0.0
900,0.0
1000,0.0
1100,0.0
1200,0.0
1300,0.0010199990356341004
1400,0.01836603693664074
1500,-0.0358925461769104
1600,0.004296205937862396
1700,0.02888554334640503
1800,0.01350613683462143
1900,0.003228680230677128
2000,0.003228680230677128
2100,0.02965492568910122
2200,0.031596437096595764
2300,0.018269507214426994
2400,0.0302260834723711
2500,0.00956794898957014
2600,0.026001879945397377
2700,0.000572753488086164
2800,0.028587255626916885
2900,0.02584562823176384
3000,0.010569949634373188
3100,0.028257910162210464
3200,0.01318503636866808
3300,0.032524846494197845
3400,0.03561745956540108
3500,0.021463798359036446
3600,0.02091860957443714
3700,0.034267913550138474
3800,0.018025033175945282
3900,0.0314822681248188
4000,0.03183582425117493
4100,0.03534857556223869
4200,0.007655419409275055
4300,0.02951483614742756
4400,0.02444883994758129
4500,0.034043341875076294
4600,0.02575114369392395
4700,0.02200578898191452
4800,0.03383830189704895
4900,0.015201459638774395
5000,0.013846458867192268
5100,0.007762130815535784
5200,0.009630118496716022
5300,0.010000067763030529
5400,0.022699905559420586
5500,0.0068084788508713245
5600,0.004152621608227491
5700,0.006970123387873173
5800,0.019128574058413506
5900,0.009236771613359451
6000,0.011975293047726154
6100,0.016979606822133064
6200,0.014604704454541206
6300,0.0068084788508713245
6400,0.010430552996695042
6500,0.008747792802751064
6600,-0.0062376572750508785
6700,0.015521451830863953
6800,0.011440731585025787
6900,-0.0014168968191370368
7000,0.006527911406010389
7100,0.0002624797052703798
7200,0.004063607659190893
7300,-0.0006825174205005169
7400,0.005824611987918615
7500,0.003421516390517354
7600,-0.00046330512850545347
7700,0.007791067007929087
7800,0.010206911712884903
7900,-0.012407133355736732
8000,-0.016067925840616226
8100,-0.007941323332488537
8200,-0.01038833986967802
8300,0.0017539705149829388
8400,0.0
8500,-0.004600010812282562
8600,-0.02291090041399002
8700,-0.010191521607339382
8800,-0.012427981942892075
8900,0.0037215598858892918
9000,-0.0017229201039299369
9100,-0.021473903208971024
