3.730559284157223
step,f1-micro
100,0.02989690750837326
200,0.02989690750837326
300,0.02989690750837326
400,0.1855670064687729
500,0.08144330233335495
600,0.08144330233335495
700,0.08144330233335495
800,0.08144330233335495
900,0.08144330233335495
1000,0.08144330233335495
1100,0.08144330233335495
1200,0.08144330233335495
1300,0.08144330233335495
1400,0.08144330233335495
1500,0.08144330233335495
1600,0.08144330233335495
1700,0.08144330233335495
1800,0.08144330233335495
1900,0.08144330233335495
2000,0.08144330233335495
2100,0.08144330233335495
2200,0.08144330233335495
2300,0.08144330233335495
2400,0.08144330233335495
2500,0.08144330233335495
2600,0.08144330233335495
2700,0.08144330233335495
2800,0.08144330233335495
2900,0.08144330233335495
3000,0.2051546424627304
3100,0.22164948284626007
3200,0.22061856091022491
3300,0.2185567021369934
3400,0.21752578020095825
3500,0.21752578020095825
3600,0.22061856091022491
3700,0.21958762407302856
3800,0.22061856091022491
3900,0.21958762407302856
4000,0.2185567021369934
4100,0.21340206265449524
4200,0.21546392142772675
4300,0.2164948433637619
4400,0.2164948433637619
4500,0.21546392142772675
4600,0.21546392142772675
4700,0.21546392142772675
4800,0.22061856091022491
4900,0.21958762407302856
5000,0.2164948433637619
5100,0.22164948284626007
5200,0.2185567021369934
5300,0.21958762407302856
5400,0.22680412232875824
5500,0.23917526006698608
5600,0.23917526006698608
5700,0.24226804077625275
5800,0.25154638290405273
5900,0.2587628960609436
6000,0.2659793794155121
6100,0.26494845747947693
6200,0.26907217502593994
6300,0.2701030969619751
6400,0.2659793794155121
6500,0.2742268145084381
6600,0.27835050225257874
6700,0.28247421979904175
6800,0.28247421979904175
6900,0.2835051417350769
7000,0.27525773644447327
7100,0.2886597812175751
7200,0.28247421979904175
7300,0.29381442070007324
7400,0.29793813824653625
7500,0.3010309338569641
7600,0.3061855733394623
7700,0.30000001192092896
7800,0.30721649527549744
7900,0.3164948523044586
8000,0.3164948523044586
8100,0.3164948523044586
8200,0.3123711347579956
8300,0.3216494917869568
8400,0.33608248829841614
8500,0.3278350532054901
8600,0.3463917672634125
8700,0.34226804971694946
8800,0.34536081552505493
8900,0.34020617604255676
9000,0.3546391725540161
9100,0.35567009449005127
9200,0.35360825061798096
9300,0.3597938120365143
9400,0.36288660764694214
9500,0.3639175295829773
9600,0.3659793734550476
9700,0.3659793734550476
9800,0.36082473397254944
9900,0.3701030910015106
10000,0.3659793734550476
10100,0.3680412471294403
10200,0.37835052609443665
10300,0.38762885332107544
10400,0.38969072699546814
10500,0.3969072103500366
10600,0.388659805059433
10700,0.4061855673789978
10800,0.4020618498325348
10900,0.40721648931503296
11000,0.40927836298942566
11100,0.4134020507335663
11200,0.41855669021606445
11300,0.419587641954422
11400,0.419587641954422
11500,0.42268040776252747
11600,0.40721648931503296
11700,0.41649484634399414
11800,0.4175257682800293
11900,0.4237113296985626
12000,0.42061856389045715
12100,0.4175257682800293
12200,0.4237113296985626
12300,0.42783504724502563
12400,0.43608248233795166
12500,0.438144326210022
12600,0.4350515604019165
12700,0.44329896569252014
