13.713158528407416
step,f1-micro
100,0.008247422985732555
200,0.08144330233335495
300,0.08144330233335495
400,0.08144330233335495
500,0.08144330233335495
600,0.08144330233335495
700,0.08144330233335495
800,0.08144330233335495
900,0.08144330233335495
1000,0.08144330233335495
1100,0.08144330233335495
1200,0.08144330233335495
1300,0.11546391993761063
1400,0.12371134012937546
1500,0.16701030731201172
1600,0.16701030731201172
1700,0.18144330382347107
1800,0.19793814420700073
1900,0.20206186175346375
2000,0.20824742317199707
2100,0.21030928194522858
2200,0.2164948433637619
2300,0.21958762407302856
2400,0.2185567021369934
2500,0.21546392142772675
2600,0.22164948284626007
2700,0.22268041968345642
2800,0.23711340129375458
2900,0.24432989954948425
3000,0.2525773048400879
3100,0.2618556618690491
3200,0.2608247399330139
3300,0.2721649408340454
3400,0.27835050225257874
3500,0.28041237592697144
3600,0.28659793734550476
3700,0.30000001192092896
3800,0.3082474172115326
3900,0.3175257742404938
4000,0.3175257742404938
4100,0.3216494917869568
4200,0.32268041372299194
4300,0.32886597514152527
4400,0.34948453307151794
4500,0.3639175295829773
4600,0.3618556559085846
4700,0.36288660764694214
4800,0.3731958866119385
4900,0.37628865242004395
5000,0.37835052609443665
5100,0.37835052609443665
5200,0.38969072699546814
5300,0.39175257086753845
5400,0.4000000059604645
5500,0.4041237235069275
5600,0.4020618498325348
5700,0.40103092789649963
5800,0.3979381322860718
5900,0.4082474112510681
6000,0.4082474112510681
6100,0.4061855673789978
6200,0.41237112879753113
6300,0.4216494858264923
6400,0.4288659691810608
6500,0.4371134042739868
6600,0.43608248233795166
6700,0.43402060866355896
6800,0.4505154490470886
6900,0.44329896569252014
7000,0.4505154490470886
7100,0.44536083936691284
7200,0.4525773227214813
7300,0.4556700885295868
7400,0.45876288414001465
7500,0.469072163105011
7600,0.4597938060760498
7700,0.47010308504104614
7800,0.4711340069770813
7900,0.47422680258750916
8000,0.4824742376804352
8100,0.48350515961647034
8200,0.48969072103500366
8300,0.5030927658081055
8400,0.5154638886451721
8500,0.5134020447731018
8600,0.5257731676101685
8700,0.5237113237380981
8800,0.5216494798660278
8900,0.5422680377960205
9000,0.5402061939239502
9100,0.5484536290168762
9200,0.5412371158599854
9300,0.553608238697052
9400,0.5597938299179077
9500,0.5649484395980835
9600,0.5639175176620483
9700,0.5659793615341187
9800,0.5556700825691223
9900,0.5711340308189392
10000,0.5680412650108337
10100,0.5711340308189392
10200,0.561855673789978
10300,0.5711340308189392
10400,0.5742267966270447
10500,0.5793814659118652
10600,0.5886598229408264
10700,0.5979381203651428
10800,0.5886598229408264
10900,0.5783505439758301
11000,0.5896907448768616
11100,0.6000000238418579
11200,0.5907216668128967
11300,0.6030927896499634
11400,0.6092783212661743
11500,0.6061855554580688
11600,0.6134020686149597
11700,0.6175257563591003
11800,0.6175257563591003
11900,0.6278350353240967
12000,0.623711347579956
12100,0.6216495037078857
12200,0.6257731914520264
12300,0.623711347579956
12400,0.6257731914520264
12500,0.6340206265449524
12600,0.6278350353240967
12700,0.6371133923530579
12800,0.6319587826728821
12900,0.6432989835739136
13000,0.6371133923530579
13100,0.6432989835739136
13200,0.6453608274459839
13300,0.6484535932540894
13400,0.6505154371261597
13500,0.646391749382019
13600,0.6536082625389099
13700,0.6556701064109802
13800,0.6422680616378784
13900,0.6515464186668396
14000,0.6505154371261597
14100,0.6618556976318359
14200,0.6670103073120117
14300,0.6670103073120117
14400,0.6711339950561523
14500,0.669072151184082
14600,0.6721649765968323
14700,0.6804123520851135
14800,0.6907216310501099
14900,0.6989690661430359
15000,0.6845360994338989
15100,0.6835051774978638
15200,0.6855670213699341
15300,0.6896907091140747
15400,0.6824742555618286
15500,0.6896907091140747
15600,0.6979381442070007
15700,0.6938144564628601
15800,0.6979381442070007
15900,0.6938144564628601
16000,0.692783534526825
16100,0.7041237354278564
16200,0.7082474231719971
16300,0.7144330143928528
16400,0.7051546573638916
16500,0.7154639363288879
16600,0.7237113118171692
16700,0.7154639363288879
16800,0.7185567021369934
16900,0.7092783451080322
17000,0.722680389881134
17100,0.7247422933578491
17200,0.7257732152938843
17300,0.7206185460090637
17400,0.7123711109161377
17500,0.7175257802009583
17600,0.7175257802009583
