6.329043646521039
step,f1-micro
100,0.23092783987522125
200,0.3597938120365143
300,0.4103092849254608
400,0.42474228143692017
500,0.4484536051750183
600,0.45463916659355164
700,0.47216495871543884
800,0.4979381561279297
900,0.5206185579299927
1000,0.5422680377960205
1100,0.5515463948249817
1200,0.5731958746910095
1300,0.5804123878479004
1400,0.5835051536560059
1500,0.6010309457778931
1600,0.6082473993301392
1700,0.6195876002311707
1800,0.6402061581611633
1900,0.6309278607368469
2000,0.629896879196167
2100,0.6453608274459839
2200,0.6340206265449524
2300,0.6484535932540894
2400,0.6536082625389099
2500,0.6628866195678711
2600,0.6680412292480469
2700,0.6515464186668396
2800,0.6680412292480469
2900,0.6659793853759766
3000,0.6659793853759766
3100,0.6804123520851135
3200,0.6855670213699341
3300,0.6793814301490784
3400,0.6958763003349304
3500,0.6845360994338989
3600,0.6886597871780396
3700,0.7020618319511414
3800,0.7041237354278564
3900,0.7082474231719971
4000,0.7154639363288879
4100,0.691752552986145
4200,0.7082474231719971
4300,0.7185567021369934
4400,0.7144330143928528
4500,0.7247422933578491
4600,0.7154639363288879
4700,0.7144330143928528
4800,0.7237113118171692
4900,0.7329896688461304
5000,0.7350515723228455
5100,0.7402061820030212
5200,0.7432989478111267
5300,0.7319587469100952
5400,0.7360824942588806
5500,0.746391773223877
5600,0.7360824942588806
5700,0.7257732152938843
5800,0.7371134161949158
5900,0.7474226951599121
6000,0.7422680258750916
6100,0.7391752600669861
6200,0.746391773223877
6300,0.7525773048400879
6400,0.7587628960609436
6500,0.7577319741249084
6600,0.7587628960609436
6700,0.7515463829040527
6800,0.7597938179969788
6900,0.7618556618690491
7000,0.7608247399330139
7100,0.7670103311538696
7200,0.7649484276771545
7300,0.7649484276771545
7400,0.7628865838050842
7500,0.7680412530899048
7600,0.7731958627700806
7700,0.7618556618690491
7800,0.7649484276771545
7900,0.7752577066421509
8000,0.7721649408340454
8100,0.7659794092178345
8200,0.7670103311538696
8300,0.7783505320549011
8400,0.7752577066421509
8500,0.7824742197990417
8600,0.7762886881828308
8700,0.7711340188980103
8800,0.7680412530899048
8900,0.7731958627700806
9000,0.777319610118866
9100,0.7845360636711121
9200,0.7762886881828308
9300,0.7804123759269714
9400,0.7865979671478271
9500,0.7762886881828308
9600,0.7762886881828308
9700,0.7742267847061157
9800,0.7855669856071472
9900,0.7886598110198975
10000,0.7865979671478271
10100,0.7865979671478271
10200,0.7865979671478271
10300,0.7907216548919678
10400,0.7907216548919678
10500,0.7886598110198975
10600,0.7907216548919678
10700,0.7876288890838623
10800,0.7907216548919678
10900,0.7865979671478271
11000,0.7824742197990417
11100,0.7917525768280029
11200,0.7855669856071472
11300,0.7938144207000732
11400,0.7917525768280029
11500,0.7948453426361084
11600,0.7989690899848938
11700,0.7969072461128235
11800,0.7989690899848938
11900,0.7896907329559326
12000,0.7907216548919678
12100,0.7907216548919678
12200,0.7989690899848938
12300,0.7979381680488586
12400,0.7989690899848938
12500,0.8030927777290344
12600,0.7958762645721436
12700,0.7958762645721436
12800,0.7927834987640381
12900,0.7938144207000732
13000,0.8010309338569641
13100,0.7969072461128235
13200,0.7989690899848938
13300,0.8030927777290344
13400,0.7989690899848938
13500,0.7989690899848938
13600,0.7948453426361084
13700,0.8030927777290344
13800,0.8041236996650696
13900,0.8020618557929993
14000,0.7948453426361084
14100,0.8041236996650696
14200,0.8030927777290344
14300,0.7938144207000732
14400,0.7979381680488586
14500,0.7989690899848938
14600,0.8010309338569641
14700,0.7979381680488586
14800,0.8051546216011047
14900,0.807216465473175
15000,0.8061855435371399
15100,0.8185567259788513
15200,0.8051546216011047
15300,0.8103092908859253
15400,0.8030927777290344
15500,0.7979381680488586
15600,0.7938144207000732
15700,0.7989690899848938
15800,0.800000011920929
15900,0.8041236996650696
16000,0.7989690899848938
16100,0.8092783689498901
16200,0.8010309338569641
16300,0.8061855435371399
16400,0.807216465473175
16500,0.8123711347579956
16600,0.8061855435371399
16700,0.808247447013855
16800,0.8041236996650696
16900,0.8010309338569641
17000,0.8164948225021362
17100,0.8041236996650696
17200,0.8113402128219604
17300,0.8051546216011047
17400,0.8103092908859253
17500,0.8144329786300659
17600,0.8041236996650696
17700,0.8030927777290344
17800,0.8103092908859253
17900,0.808247447013855
18000,0.808247447013855
18100,0.8020618557929993
18200,0.8103092908859253
18300,0.8103092908859253
18400,0.808247447013855
18500,0.8061855435371399
18600,0.8103092908859253
18700,0.8051546216011047
18800,0.8134020566940308
18900,0.8020618557929993
19000,0.8134020566940308
19100,0.8092783689498901
19200,0.8061855435371399
19300,0.8134020566940308
19400,0.8164948225021362
19500,0.8123711347579956
19600,0.8113402128219604
19700,0.8144329786300659
19800,0.808247447013855
19900,0.8051546216011047
20000,0.808247447013855
20100,0.807216465473175
20200,0.8144329786300659
20300,0.8103092908859253
20400,0.8123711347579956
20500,0.8061855435371399
20600,0.807216465473175
20700,0.8010309338569641
20800,0.808247447013855
20900,0.8175257444381714
21000,0.8134020566940308
21100,0.807216465473175
21200,0.8092783689498901
21300,0.8144329786300659
21400,0.8134020566940308
21500,0.8195876479148865
21600,0.8164948225021362
21700,0.8164948225021362
21800,0.8206185698509216
21900,0.8144329786300659
22000,0.8123711347579956
22100,0.8195876479148865
22200,0.8164948225021362
22300,0.8113402128219604
22400,0.8164948225021362
22500,0.8185567259788513
22600,0.8216494917869568
22700,0.8144329786300659
22800,0.8175257444381714
22900,0.8134020566940308
23000,0.8154639005661011
23100,0.8175257444381714
23200,0.8175257444381714
23300,0.8123711347579956
23400,0.8154639005661011
23500,0.8164948225021362
23600,0.8134020566940308
23700,0.8206185698509216
23800,0.8175257444381714
23900,0.8185567259788513
24000,0.8185567259788513
24100,0.8185567259788513
24200,0.8144329786300659
24300,0.8154639005661011
24400,0.8164948225021362
