4.538253669738769
step,f1-micro
100,0.23092783987522125
200,0.3597938120365143
300,0.4103092849254608
400,0.4237113296985626
500,0.44742268323898315
600,0.4556700885295868
700,0.47216495871543884
800,0.49690720438957214
900,0.522680401802063
1000,0.5422680377960205
1100,0.5515463948249817
1200,0.5721649527549744
1300,0.5793814659118652
1400,0.5793814659118652
1500,0.6010309457778931
1600,0.6051546335220337
1700,0.623711347579956
1800,0.6391752362251282
1900,0.629896879196167
2000,0.6319587826728821
2100,0.646391749382019
2200,0.6340206265449524
2300,0.6474226713180542
2400,0.6525773406028748
2500,0.6618556976318359
2600,0.669072151184082
2700,0.6525773406028748
2800,0.6670103073120117
2900,0.6639175415039062
3000,0.6649484634399414
3100,0.6783505082130432
3200,0.6835051774978638
3300,0.6762886643409729
3400,0.6948453783988953
3500,0.6865979433059692
3600,0.6886597871780396
3700,0.699999988079071
3800,0.7030927538871765
3900,0.7061855792999268
4000,0.7164948582649231
4100,0.6958763003349304
4200,0.7061855792999268
4300,0.7195876240730286
4400,0.7154639363288879
4500,0.7195876240730286
4600,0.7185567021369934
4700,0.7154639363288879
4800,0.7237113118171692
4900,0.7319587469100952
5000,0.7350515723228455
5100,0.7381443381309509
5200,0.7412371039390564
5300,0.7329896688461304
5400,0.7360824942588806
5500,0.7474226951599121
5600,0.7360824942588806
5700,0.7237113118171692
5800,0.7371134161949158
5900,0.7505154609680176
6000,0.7412371039390564
6100,0.7391752600669861
6200,0.7432989478111267
6300,0.7484536170959473
6400,0.7577319741249084
6500,0.7556701302528381
6600,0.7577319741249084
6700,0.7525773048400879
6800,0.7597938179969788
6900,0.7597938179969788
7000,0.7618556618690491
7100,0.7680412530899048
7200,0.7670103311538696
7300,0.7659794092178345
7400,0.7659794092178345
7500,0.7670103311538696
7600,0.7731958627700806
7700,0.7618556618690491
7800,0.7659794092178345
7900,0.7762886881828308
8000,0.7701030969619751
8100,0.7639175057411194
8200,0.7649484276771545
8300,0.7752577066421509
8400,0.7762886881828308
8500,0.7845360636711121
8600,0.777319610118866
8700,0.7701030969619751
8800,0.7670103311538696
8900,0.7742267847061157
9000,0.7814432978630066
9100,0.7855669856071472
9200,0.7783505320549011
9300,0.7835051417350769
9400,0.7907216548919678
9500,0.7762886881828308
9600,0.7752577066421509
9700,0.7762886881828308
9800,0.7876288890838623
9900,0.7876288890838623
10000,0.7876288890838623
10100,0.7835051417350769
10200,0.7865979671478271
10300,0.7917525768280029
10400,0.7896907329559326
10500,0.7886598110198975
10600,0.7886598110198975
10700,0.7886598110198975
10800,0.7927834987640381
10900,0.7896907329559326
11000,0.7855669856071472
11100,0.7917525768280029
11200,0.7855669856071472
11300,0.7927834987640381
11400,0.7938144207000732
11500,0.7979381680488586
11600,0.7989690899848938
11700,0.800000011920929
11800,0.8010309338569641
11900,0.7938144207000732
12000,0.7938144207000732
12100,0.7917525768280029
12200,0.800000011920929
12300,0.7989690899848938
12400,0.800000011920929
12500,0.8030927777290344
12600,0.7938144207000732
12700,0.7979381680488586
12800,0.7927834987640381
12900,0.7938144207000732
13000,0.7958762645721436
13100,0.7969072461128235
13200,0.7989690899848938
13300,0.8030927777290344
13400,0.8010309338569641
13500,0.7989690899848938
13600,0.7938144207000732
13700,0.8030927777290344
13800,0.8051546216011047
13900,0.8010309338569641
14000,0.7927834987640381
14100,0.8061855435371399
14200,0.8061855435371399
14300,0.7948453426361084
14400,0.7969072461128235
14500,0.7989690899848938
14600,0.8030927777290344
14700,0.8010309338569641
14800,0.8061855435371399
14900,0.8051546216011047
15000,0.8041236996650696
15100,0.8164948225021362
15200,0.8041236996650696
15300,0.8123711347579956
15400,0.8030927777290344
15500,0.7917525768280029
15600,0.7917525768280029
15700,0.8041236996650696
15800,0.800000011920929
15900,0.8041236996650696
16000,0.7958762645721436
16100,0.808247447013855
16200,0.8010309338569641
16300,0.807216465473175
16400,0.8134020566940308
16500,0.8144329786300659
16600,0.808247447013855
16700,0.808247447013855
16800,0.8030927777290344
16900,0.8061855435371399
17000,0.8164948225021362
17100,0.8051546216011047
17200,0.8123711347579956
17300,0.8041236996650696
17400,0.8134020566940308
17500,0.8134020566940308
17600,0.807216465473175
17700,0.8030927777290344
17800,0.8092783689498901
17900,0.807216465473175
18000,0.8092783689498901
18100,0.8041236996650696
18200,0.808247447013855
18300,0.8123711347579956
18400,0.808247447013855
18500,0.8061855435371399
18600,0.8134020566940308
18700,0.8103092908859253
18800,0.8164948225021362
18900,0.8030927777290344
19000,0.8123711347579956
19100,0.8103092908859253
19200,0.807216465473175
19300,0.8103092908859253
19400,0.8134020566940308
19500,0.8144329786300659
19600,0.8113402128219604
19700,0.8113402128219604
19800,0.8020618557929993
19900,0.8041236996650696
20000,0.8092783689498901
20100,0.8051546216011047
20200,0.8154639005661011
20300,0.8113402128219604
20400,0.8134020566940308
20500,0.8061855435371399
20600,0.8061855435371399
20700,0.8051546216011047
20800,0.8103092908859253
20900,0.8175257444381714
21000,0.8123711347579956
21100,0.8103092908859253
21200,0.8103092908859253
21300,0.8144329786300659
21400,0.8154639005661011
21500,0.8185567259788513
21600,0.8175257444381714
21700,0.8154639005661011
21800,0.8206185698509216
21900,0.8154639005661011
22000,0.8134020566940308
22100,0.8185567259788513
22200,0.8144329786300659
22300,0.8144329786300659
22400,0.8164948225021362
22500,0.8175257444381714
22600,0.8226804137229919
22700,0.8134020566940308
22800,0.8164948225021362
22900,0.8113402128219604
23000,0.8144329786300659
23100,0.8175257444381714
23200,0.8134020566940308
23300,0.8134020566940308
23400,0.8175257444381714
23500,0.8164948225021362
23600,0.8144329786300659
23700,0.8185567259788513
23800,0.8164948225021362
23900,0.8175257444381714
24000,0.8185567259788513
24100,0.8164948225021362
24200,0.8134020566940308
24300,0.8164948225021362
24400,0.8175257444381714
