Wall time,Step,Value
1579977678.9527972,106700,0.10369040071964264
1579977735.0833175,106900,0.06461136043071747
1579977847.410964,107300,0.14341139793395996
1579978015.8866217,107900,0.10150892287492752
1579978156.235497,108400,0.1433017998933792
1579978436.972749,109400,0.08354329317808151
1579978605.4567962,110000,0.0355859100818634
1579978717.720579,110400,0.030878063291311264
1579978745.7733138,110500,0.08354329317808151
1579979026.4712842,111500,0.026957640424370766
1579979166.7669246,112000,0.09629557281732559
1579980205.16516,115700,0.028504567220807076
1579980317.4533167,116100,-0.013443558476865292
1579980345.549497,116200,0.034392330795526505
1579980373.5787287,116300,0.05377425253391266
1579980878.8562365,118100,0.010622227564454079
1579981215.7617989,119300,0.0015142062911763787
1579981243.788988,119400,0.025767380371689796
1579981412.1516912,120000,0.0806049183011055
1579981608.568175,120700,-0.0012946136994287372
1579982338.1404188,123300,-0.03610661253333092
1579982394.2967358,123500,0.025404442101716995
1579982674.8338027,124500,0.03866412118077278
1579982983.5405447,125600,0.033660996705293655
1579983067.7649565,125900,-0.004589708987623453
1579983151.954845,126200,-0.0020120502449572086
1579983713.01562,128200,0.022951440885663033
1579983881.278864,128800,-0.010572713799774647
1579984077.7477808,129500,-0.006125850602984428
1579984246.0627756,130100,0.019950881600379944
1579984526.4876473,131100,-0.010604232549667358
1579984694.8045692,131700,-0.0005119811394251883
1579984778.9524646,132000,-0.01969301886856556
1579985087.4270658,133100,0.014335296116769314
1579985171.5592537,133400,-0.018648093566298485
1579985255.730417,133700,0.019485410302877426
1579985283.7834601,133800,0.0416085347533226
1579986630.4463367,138600,-0.02181408368051052
1579986714.5885816,138900,-0.06098879128694534
1579986798.8047352,139200,-0.017041413113474846
1579986826.8553784,139300,-0.005966927856206894
1579987444.1541216,141500,0.017846176400780678
1579987780.6934557,142700,-0.004692176356911659
1579987836.8152199,142900,0.014683639630675316
1579987949.0324845,143300,0.019104165956377983
1579988061.2689154,143700,0.005181750748306513
1579988173.493738,144100,0.03966286778450012
1579988874.7702696,146600,0.0
1579988902.8091056,146700,0.0
1579989211.2971601,147800,0.0
1579989435.6203206,148600,-0.029292061924934387
1579989547.7411532,149000,0.0
1579989603.8528776,149200,0.0
1579989884.3103788,150200,0.0
1579990080.5969317,150900,0.0
1579990501.084814,152400,0.0
1579990613.1952608,152800,0.0
1579991286.3442423,155200,0.0
1579991314.3828566,155300,0.0
1579991763.1257617,156900,0.0
1579991791.1490872,157000,0.0
1579992211.7496114,158500,0.0
1579992323.9132636,158900,0.0
1579992576.2932723,159800,0.0
1579992772.5869954,160500,0.0
1579992800.6526458,160600,0.0
1579993165.289188,161900,0.0
1579993417.8280787,162800,0.0
1579993558.07315,163300,0.0
1579993698.318558,163800,0.0
1579993782.4739869,164100,0.0
1579993922.6851907,164600,0.0
1579994006.8558974,164900,0.0
1579994343.4685307,166100,0.0
1579994567.8975928,166900,0.0
1579994764.2776084,167600,0.0
1579994960.6532295,168300,0.0
1579995212.9443147,169200,0.0
1579995325.1045873,169600,0.0
1579995353.1133225,169700,0.0
1579995381.155105,169800,0.0
1579995437.2641366,170000,0.0
1579995521.395464,170300,0.0
1579995717.702815,171000,0.0
1579995970.141698,171900,0.0
1579996250.5594711,172900,0.0
1579996362.725021,173300,0.0
1579996418.8099308,173500,0.0
1579996502.935696,173800,0.0
1579996643.2502341,174300,0.0
1579996727.3651216,174600,0.0
1579996755.430648,174700,0.0
1579996783.4756753,174800,0.0
1579997316.6779852,176700,0.0
1579997569.3606708,177600,0.0
1579997737.7530313,178200,0.0
1579997934.175997,178900,0.0
1579997962.2467165,179000,0.0
1579998214.931074,179900,0.0
1579998411.4548666,180600,0.0
1579998748.5567434,181800,0.0
1579999001.1510959,182700,0.0
1579999113.4447174,183100,0.0
1579999394.011611,184100,0.0
1579999506.2641392,184500,0.0
1579999646.588883,185000,0.0
1579999758.9066098,185400,0.0
1580000123.4489567,186700,0.0
1580000207.5477195,187000,0.0
1580000375.7773345,187600,0.0
1580000431.8558033,187800,0.0
1580001385.0421865,191200,0.0
1580001553.2159863,191800,0.0
1580002029.847745,193500,0.0
1580002085.9575882,193700,0.0
1580002142.0438695,193900,0.0
1580002310.3770113,194500,0.0
1580002394.499375,194800,0.0
1580002450.6326938,195000,0.0
1580002955.4237645,196800,0.0
1580003348.0841289,198200,0.0
1580003404.1867108,198400,0.0
1580003909.2206533,200200,0.0
1580004021.4605644,200600,0.0
1580004245.8364947,201400,0.0
1580004358.0224626,201800,0.0
1580004638.4422288,202800,0.0
1580004722.5288947,203100,0.0
1580004890.7999346,203700,0.0
1580005563.9894817,206100,0.0
1580005900.6151147,207300,0.0
1580005928.6830666,207400,0.0
1580006012.8182092,207700,0.0
1580006040.8530185,207800,0.0
1580006096.9939992,208000,0.0
1580006153.0563102,208200,0.0
1580006265.2873814,208600,0.0
1580006377.4842827,209000,0.0
1580006517.7740014,209500,0.0
1580006573.8473125,209700,0.0
1580006994.5068843,211200,0.0
1580007948.3745506,214600,0.0
1580008060.6644714,215000,0.0
1580008116.7871914,215200,0.0
1580008257.04077,215700,0.0
1580008509.622066,216600,0.0
1580008734.0666754,217400,0.0
1580008846.3526063,217800,0.0
1580009126.7699273,218800,0.0
1580009182.7764528,219000,0.0
1580009238.865737,219200,0.0
1580009266.9281156,219300,0.0
1580009379.113882,219700,0.0
1580009463.3039422,220000,0.0
1580009687.63081,220800,0.0
1580009799.823355,221200,0.0
1580010192.3129687,222600,0.0
1580010360.5599442,223200,0.0
1580010500.7730572,223700,0.0
1580010528.8199618,223800,0.0
1580010584.9269137,224000,0.0
1580010669.0773277,224300,0.0
1580010725.17975,224500,0.0
1580010781.3267362,224700,0.0
1580010809.3557992,224800,0.0
1580011005.6429062,225500,0.0
1580011089.7746596,225800,0.0
1580011230.0343385,226300,0.0
1580011763.1441298,228200,0.0
1580012043.7763662,229200,0.0
1580012212.0898852,229800,0.0
1580012380.426595,230400,0.0
1580012492.649799,230800,0.0
1580012520.6971865,230900,0.0
1580012829.39998,232000,0.0
1580012857.4887986,232100,0.0
1580013278.3196828,233600,0.0
1580013558.999621,234600,0.0
1580013811.538711,235500,0.0
1580014288.7902775,237200,0.0
1580014794.1521761,239000,0.0
1580014822.213634,239100,0.0
1580014878.3434677,239300,0.0
1580015158.892441,240300,0.0
1580015271.1320286,240700,0.0
1580015804.201097,242600,0.0
1580016112.7049468,243700,0.0
1580016337.08602,244500,0.0
1580016505.3812225,245100,0.0
1580016533.4303539,245200,0.0
1580016589.5800135,245400,0.0
1580016645.6872628,245600,0.0
1580016785.9606328,246100,0.0
1580017487.885855,248600,0.0
1580017515.977987,248700,0.0
1580017796.91221,249700,0.0
1580017853.0668254,249900,0.0
1580017993.537856,250400,0.0
1580018386.7055578,251800,0.0
1580018555.1212327,252400,0.0
1580018751.6292536,253100,0.0
1580018807.750698,253300,0.0
1580018863.883663,253500,0.0
1580019228.7312255,254800,0.0
1580019340.9695563,255200,0.0
1580019397.1390686,255400,0.0
1580019761.9614563,256700,0.0
1580020098.7493064,257900,0.0
1580020435.5247195,259100,0.0
1580020463.5867157,259200,0.0
1580020491.6520307,259300,0.0
1580020716.2630801,260100,0.0
1580020884.7395856,260700,0.0
1580021361.9399517,262400,0.0
1580021530.4462519,263000,0.0
1580021558.4721427,263100,0.0
1580021783.091935,263900,0.0
1580021951.5647385,264500,0.0
1580022120.0574062,265100,0.0
1580022260.354659,265600,0.0
1580022906.056648,267900,0.0
1580022962.2001536,268100,0.0
1580023102.5826533,268600,0.0
1580023242.9166791,269100,0.0
1580023608.403923,270400,0.0
1580023805.2973425,271100,0.0
1580024226.4386604,272600,0.0
1580024562.5706763,273800,0.0
1580024646.4880772,274100,0.0
1580025037.4963474,275500,0.0
1580025065.4053624,275600,0.0
1580025121.220282,275800,0.0
1580026012.994077,279000,0.0
1580026040.9667177,279100,0.0
1580026068.7866688,279200,0.0
1580026263.89508,279900,0.0
1580026570.6276498,281000,0.0
1580026989.0515556,282500,0.0
1580027072.7335148,282800,0.0
1580027128.501522,283000,0.0
1580027156.391911,283100,0.0
1580027965.1453674,286000,0.0
1580028299.6300654,287200,0.0
1580028327.5052326,287300,0.0
1580028578.3660758,288200,0.0
1580028829.1540813,289100,0.0
1580028996.2625422,289700,0.0
1580029107.6621573,290100,0.0
1580029580.941341,291800,0.0
1580029636.6009903,292000,0.0
1580029664.4769027,292100,0.0
1580029692.3153644,292200,0.0
1580029998.5273051,293300,0.0
1580030499.5700855,295100,0.0
1580030972.9184296,296800,0.0
1580031167.8698962,297500,0.0
1580031195.7310514,297600,0.0
1580031836.931027,299900,0.0
1580031976.404955,300400,0.0
1580032032.2720838,300600,0.0
1580032088.0886722,300800,0.0
1580032143.9444401,301000,0.0
1580032199.8312151,301200,0.0
1580032311.6416206,301600,0.0
1580032339.6279898,301700,0.0
1580032647.6809998,302800,0.0
1580032731.7620375,303100,0.0
1580032956.352068,303900,0.0
1580033040.6755984,304200,0.0
1580033293.6983595,305100,0.0
1580033716.2847805,306600,0.0
1580033829.1170595,307000,0.0
1580033885.576933,307200,0.0
1580034309.1847126,308700,0.0
1580034676.6111033,310000,0.0
1580035327.3669035,312300,0.0
1580035751.8826306,313800,0.0
1580035780.2072039,313900,0.0
1580035978.153027,314600,0.0
1580036119.4405386,315100,0.0
1580036260.6889367,315600,0.0
1580036373.5205097,316000,0.0
1580036429.9718332,316200,0.0
1580036881.1682684,317800,0.0
1580037190.7578194,318900,0.0
1580037387.4937644,319600,0.0
1580037415.6080775,319700,0.0
1580037612.2216594,320400,0.0
1580037696.4398699,320700,0.0
1580038369.0795221,323100,0.0
1580038453.0545938,323400,0.0
1580038648.8653648,324100,0.0
1580038732.711163,324400,0.0
1580038760.6901383,324500,0.0
1580038816.597705,324700,0.0
1580038844.5521116,324800,0.0
1580039403.5538332,326800,0.0
1580039543.3070219,327300,0.0
1580039794.7540975,328200,0.0
1580039850.613173,328400,0.0
1580040465.0132475,330600,0.0
1580040688.3197043,331400,0.0
1580041079.2076442,332800,0.0
1580041107.1017418,332900,0.0
1580041246.7218883,333400,0.0
1580041386.9725094,333900,0.0
1580041583.9354033,334600,0.0
1580042398.651167,337500,0.0
1580042455.1515865,337700,0.0
1580042511.6943474,337900,0.0
1580042737.9134974,338700,0.0
1580043217.9457643,340400,0.0
1580043358.979013,340900,0.0
1580043978.5233734,343100,0.0
1580044062.9230144,343400,0.0
1580044203.6277115,343900,0.0
1580044400.61784,344600,0.0
1580044513.1316357,345000,0.0
1580044569.3981144,345200,0.0
1580044738.1185238,345800,0.0
1580044766.2197955,345900,0.0
1580044934.9089386,346500,0.0
1580045131.5921955,347200,0.0
1580045300.1613693,347800,0.0
1580045384.428682,348100,0.0
1580045861.6130908,349800,0.0
1580045917.6866984,350000,0.0
1580046198.1334677,351000,0.0
1580046282.290215,351300,0.0
1580046478.5100071,352000,0.0
1580046926.928832,353600,0.0
1580046982.9347427,353800,0.0
1580047150.9495735,354400,0.0
1580047262.9438574,354800,0.0
1580047318.9420388,355000,0.0
1580047710.7592974,356400,0.0
1580048186.3235676,358100,0.0
1580048521.81597,359300,0.0
1580048745.4554582,360100,0.0
1580049248.6509683,361900,0.0
1580049304.607212,362100,0.0
1580049360.5011184,362300,0.0
1580049444.3936722,362600,0.0
1580049528.2615771,362900,0.0
1580050003.661077,364600,0.0
1580050311.5866292,365700,0.0
1580050339.562199,365800,0.0
1580050507.4630578,366400,0.0
1580050703.3864992,367100,0.0
1580051543.370083,370100,0.0
1580051599.3412173,370300,0.0
1580052271.389855,372700,0.0
1580052383.4524443,373100,0.0
1580052411.4594758,373200,0.0
1580052439.4735506,373300,0.0
1580052607.5730464,373900,0.0
1580052691.614643,374200,0.0
1580052747.588223,374400,0.0
1580052999.7561595,375300,0.0
1580053195.7975376,376000,0.0
1580053559.87802,377300,0.0
1580053784.0404813,378100,0.0
1580054148.3411784,379400,0.0
1580054204.3564723,379600,0.0
1580054288.427669,379900,0.0
1580054624.7110977,381100,0.0
1580054736.920153,381500,0.0
1580054877.0776749,382000,0.0
1580054933.1324947,382200,0.0
1580055213.4281764,383200,0.0
1580055325.5758739,383600,0.0
1580055690.045332,384900,0.0
1580056138.7517593,386500,0.0
1580056278.9709537,387000,0.0
1580056475.2637777,387700,0.0
1580057176.6074276,390200,0.0
1580057204.709942,390300,0.0
1580057232.7850134,390400,0.0
1580057429.1874206,391100,0.0
1580057709.632235,392100,0.0
1580057934.0648036,392900,0.0
1580058130.5240824,393600,0.0
1580058242.768094,394000,0.0
1580058551.4997363,395100,0.0
1580058719.9011192,395700,0.0
1580058888.248577,396300,0.0
1580059505.1565254,398500,0.0
1580059813.6234865,399600,0.0
1580059953.8978424,400100,0.0
1580060206.1645107,401000,0.0
1580060234.183172,401100,0.0
1580060542.5322313,402200,0.0
1580060570.5792,402300,0.0
1580060878.889205,403400,0.0
1580060962.9620168,403700,0.0
1580061159.1652288,404400,0.0
1580061243.2345335,404700,0.0
1580061271.3178804,404800,0.0
1580061299.2687073,404900,0.0
1580062560.4079041,409400,0.0
1580062700.6572402,409900,0.0
1580062728.6845138,410000,0.0
1580063009.1206062,411000,0.0
1580064634.6544204,416800,0.0
1580065054.701498,418300,0.0
1580065362.7648857,419400,0.0
1580065390.7799914,419500,0.0
1580065446.8031192,419700,0.0
1580065502.8016622,419900,0.0
1580065586.7550561,420200,0.0
1580065614.7674866,420300,0.0
1580065670.7530358,420500,0.0
1580066314.4605203,422800,0.0
1580066454.4004564,423300,0.0
1580066538.3500009,423600,0.0
1580066762.1439204,424400,0.0
1580067069.9547493,425500,0.0
1580067321.7890089,426400,0.0
1580067405.7814372,426700,0.0
1580067433.7649648,426800,0.0
1580067685.5827997,427700,0.0
1580067853.563718,428300,0.0
1580068301.3996336,429900,0.0
1580068469.3777516,430500,0.0
1580068581.3783514,430900,0.0
1580068833.3977447,431800,0.0
1580068889.369956,432000,0.0
1580069141.2936728,432900,0.0
1580069253.3136675,433300,0.0
1580069421.3633235,433900,0.0
1580069561.4202478,434400,0.0
1580070177.8588064,436600,0.0
1580070290.011026,437000,0.0
1580070542.322567,437900,0.0
1580070962.7978683,439400,0.0
1580071158.965875,440100,0.0
1580071327.1165745,440700,0.0
1580071439.2515945,441100,0.0
1580071467.2841005,441200,0.0
1580071999.8842847,443100,0.0
1580072027.9067261,443200,0.0
1580072084.0021596,443400,0.0
1580072252.2106779,444000,0.0
1580072336.2847483,444300,0.0
1580073093.264319,447000,0.0
1580073261.6243145,447600,0.0
1580073373.850703,448000,0.0
1580073457.9679182,448300,0.0
1580073682.5059803,449100,0.0
1580073738.5793107,449300,0.0
1580074215.3885386,451000,0.0
1580074243.4516928,451100,0.0
1580074776.3924356,453000,0.0
1580074804.43903,453100,0.0
1580074888.622976,453400,0.0
1580075141.457913,454300,0.0
1580075366.1895204,455100,0.0
1580075422.383078,455300,0.0
1580075450.4660702,455400,0.0
1580075872.1647599,456900,0.0
1580076153.4321373,457900,0.0
1580076237.796869,458200,0.0
1580076547.2521074,459300,0.0
1580076631.734623,459600,0.0
1580076687.9398832,459800,0.0
1580076744.2449834,460000,0.0
1580077081.950564,461200,0.0
1580077560.5311341,462900,0.0
1580077982.8666077,464400,0.0
1580078151.8615072,465000,0.0
1580078349.0636683,465700,0.0
1580078574.5076828,466500,0.0
1580078687.238654,466900,0.0
1580078884.3625867,467600,0.0
1580078912.5405395,467700,0.0
1580078940.6974535,467800,0.0
1580079222.3000069,468800,0.0
1580079954.1585836,471400,0.0
1580080094.7785935,471900,0.0
1580080544.7946138,473500,0.0
1580080685.4707673,474000,0.0
1580080854.174029,474600,0.0
1580080966.6132364,475000,0.0
1580080994.729333,475100,0.0
1580081219.55342,475900,0.0
1580081303.8741543,476200,0.0
1580081332.0079226,476300,0.0
1580081388.1906877,476500,0.0
1580081472.551174,476800,0.0
1580081725.673462,477700,0.0
1580081810.0136056,478000,0.0
1580081838.143486,478100,0.0
1580081950.5280023,478500,0.0
1580082034.8690162,478800,0.0
1580082062.9705167,478900,0.0
1580082231.6357255,479500,0.0
1580082400.2381995,480100,0.0
1580082456.4628243,480300,0.0
1580082540.7414532,480600,0.0
1580083102.808889,482600,0.0
1580083524.1235104,484100,0.0
1580083861.1551645,485300,0.0
1580084394.80775,487200,0.0
1580084450.984099,487400,0.0
1580084900.1166942,489000,0.0
1580084984.2951736,489300,0.0
1580085040.4290326,489500,0.0
1580085068.4914114,489600,0.0
1580085601.6459208,491500,0.0
1580086274.9177365,493900,0.0
1580086359.0939438,494200,0.0
1580086723.6002827,495500,0.0
1580086947.898047,496300,0.0
1580087172.206333,497100,0.0
1580087200.259187,497200,0.0
1580087284.4055617,497500,0.0
1580087340.5050397,497700,0.0
1580087368.555313,497800,0.0
1580087761.0706513,499200,0.0
1580087985.4448817,500000,0.0
1580088602.4938774,502200,0.0
1580088770.7642586,502800,0.0
1580088854.927242,503100,0.0
1580089051.3398476,503800,0.0
1580089416.2747416,505100,0.0
1580089472.4082642,505300,0.0
1580089500.464473,505400,0.0
1580089697.0718532,506100,0.0
1580090203.1142447,507900,0.0
1580090653.1499832,509500,0.0
1580090850.178825,510200,0.0
1580090990.945474,510700,0.0
1580091019.1387773,510800,0.0
1580091187.9907172,511400,0.0
1580091554.0892448,512700,0.0
1580091610.4286451,512900,0.0
1580091779.4917817,513500,0.0
1580092512.336063,516100,0.0
1580092653.344657,516600,0.0
1580093019.7773306,517900,0.0
1580093132.5558057,518300,0.0
1580093639.9804087,520100,0.0
1580093865.3606982,520900,0.0
1580094513.5079818,523200,0.0
1580094597.980122,523500,0.0
1580094626.1270928,523600,0.0
1580094738.844726,524000,0.0
1580094767.018654,524100,0.0
1580094879.6285863,524500,0.0
1580095386.2532024,526300,0.0
1580095498.811852,526700,0.0
1580096145.8051915,529000,0.0
1580096511.385906,530300,0.0
1580096960.9563239,531900,0.0
1580097269.8102992,533000,0.0
1580097719.1763096,534600,0.0
1580097803.4262905,534900,0.0
1580098112.3301518,536000,0.0
1580098140.3755171,536100,0.0
1580098224.6206686,536400,0.0
1580098701.8765855,538100,0.0
1580098814.1381297,538500,0.0
1580099375.6344929,540500,0.0
1580099431.7830515,540700,0.0
1580099824.8860726,542100,0.0
1580099965.3321254,542600,0.0
1580100358.6156454,544000,0.0
1580100386.7119236,544100,0.0
1580100442.8921883,544300,0.0
1580100583.2926407,544800,0.0
1580101370.0672977,547600,0.0
1580101623.0150313,548500,0.0
1580101819.6357636,549200,0.0
1580101932.0710623,549600,0.0
1580102100.7010386,550200,0.0
1580102269.4005497,550800,0.0
1580102409.9427629,551300,0.0
1580102494.2711546,551600,0.0
1580102550.4030416,551800,0.0
1580102972.0714025,553300,0.0
1580103224.9923136,554200,0.0
1580103449.9337263,555000,0.0
1580103927.653147,556700,0.0
1580104068.1120877,557200,0.0
1580104124.2783215,557400,0.0
1580104461.304723,558600,0.0
1580104517.4617212,558800,0.0
1580104685.9656472,559400,0.0
1580105022.9555051,560600,0.0
1580105163.3545582,561100,0.0
1580105444.2416432,562100,0.0
1580105725.0237331,563100,0.0
1580105781.18049,563300,0.0
1580106202.376528,564800,0.0
1580106511.218917,565900,0.0
1580106567.3488934,566100,0.0
1580106679.6685271,566500,0.0
1580107016.657766,567700,0.0
1580107100.9033544,568000,0.0
1580108252.315757,572100,0.0
1580108336.5848238,572400,0.0
1580108448.9776044,572800,0.0
1580108842.2299058,574200,0.0
1580109151.1391554,575300,0.0
1580109347.754523,576000,0.0
1580109544.4360726,576700,0.0
1580109825.457674,577700,0.0
1580109909.687627,578000,0.0
1580110050.1260304,578500,0.0
1580110190.5943549,579000,0.0
1580110359.1699638,579600,0.0
1580110696.1356144,580800,0.0
1580110724.227962,580900,0.0
1580111201.895657,582600,0.0
1580111286.1570256,582900,0.0
1580111482.970663,583600,0.0
1580111820.2927852,584800,0.0
1580112242.0035665,586300,0.0
1580112298.235266,586500,0.0
1580112495.2531416,587200,0.0
1580112776.9380536,588200,0.0
1580113002.3607783,589000,0.0
1580113058.6725988,589200,0.0
1580113115.045071,589400,0.0
1580113255.8898623,589900,0.0
1580113509.413422,590800,0.0
1580113791.1720026,591800,0.0
1580113819.401322,591900,0.0
1580114101.1346436,592900,0.0
1580114213.849753,593300,0.0
1580114242.0401652,593400,0.0
1580114777.2034702,595300,0.0
1580114918.038824,595800,0.0
1580114974.331049,596000,0.0
1580115002.4798546,596100,0.0
1580115086.9661283,596400,0.0
1580115340.1806035,597300,0.0
1580115846.5290372,599100,0.0
1580116408.8163803,601100,0.0
1580116549.2350888,601600,0.0
1580116802.0493393,602500,0.0
1580116970.5023081,603100,0.0
1580116998.559474,603200,0.0
1580117026.648309,603300,0.0
1580117110.8725896,603600,0.0
1580117195.1327078,603900,0.0
1580117588.402537,605300,0.0
1580117813.1925519,606100,0.0
1580118290.82995,607800,0.0
1580118318.9542377,607900,0.0
1580118431.3234422,608300,0.0
1580118571.8104901,608800,0.0
1580118768.4813511,609500,0.0
1580119021.2761948,610400,0.0
1580119077.491515,610600,0.0
1580119358.3003159,611600,0.0
1580119526.8717885,612200,0.0
1580119583.0830212,612400,0.0
1580119751.5701616,613000,0.0
1580119807.7340958,613200,0.0
1580119863.8963814,613400,0.0
1580120200.8812897,614600,0.0
1580120257.075038,614800,0.0
1580120313.2328148,615000,0.0
1580120959.183951,617300,0.0
1580121071.513743,617700,0.0
1580121211.91768,618200,0.0
1580121296.1473339,618500,0.0
1580121745.3551793,620100,0.0
1580122026.0938284,621100,0.0
1580122054.1701617,621200,0.0
1580122110.3229234,621400,0.0
1580122278.6816828,622000,0.0
1580122447.0327046,622600,0.0
1580122643.5220506,623300,0.0
1580122783.811225,623800,0.0
1580122980.3169167,624500,0.0
1580123148.8836522,625100,0.0
1580123513.9975464,626400,0.0
1580123710.6054876,627100,0.0
1580124244.376661,629000,0.0
1580124806.5559838,631000,0.0
1580124890.9589176,631300,0.0
1580125003.3484461,631700,0.0
1580125031.5297127,631800,0.0
