Wall time,Step,Value
1579970438.536717,80900,0.00021343992557376623
1579970466.5614567,81000,0.00021370376634877175
1579971111.7648916,83300,0.00021977204596623778
1579971224.0435002,83700,0.00022082739451434463
1579972150.0367138,87000,0.00022953406732995063
1579972290.33606,87500,0.000230853256653063
1579972346.481773,87700,0.0002313809236511588
1579972514.8647912,88300,0.0002329639537492767
1579972739.4191442,89100,0.00023507466539740562
1579972907.8613808,89700,0.0002366576954955235
1579973020.1646714,90100,0.00023771304404363036
1579973216.5924966,90800,0.00023955991491675377
1579973272.7244658,91000,0.0002400875964667648
1579973440.646361,91600,0.0002416706265648827
1579973496.53218,91800,0.00024219830811489373
1579973889.0748875,93200,0.0002458920353092253
1579973917.1307554,93300,0.0002461558615323156
1579974197.7305431,94300,0.0002487942692823708
1579974281.875778,94600,0.00024958577705547214
1579974534.4853103,95500,0.0002519603294786066
1579974646.727564,95900,0.0002530156634747982
1579974758.9902997,96300,0.0002540710265748203
1579975011.5748389,97200,0.0002564455789979547
1579975039.6657863,97300,0.000256709405221045
1579975207.9788153,97900,0.00025829244987107813
1579975236.0280986,98000,0.0002585562760941684
1579975376.3617237,98500,0.0002598754654172808
1579975713.071354,99700,0.00026304152561351657
1579975881.406682,100300,0.0002646245702635497
1579975965.5675385,100600,0.000265416078036651
1579976218.0346463,101500,0.00026779063045978546
1579976302.1978664,101800,0.0002685821382328868
1579976526.7702067,102600,0.0002706928353291005
1579977060.0006206,104500,0.0002757057663984597
1579977424.827037,105800,0.00027913565281778574
1579977593.19929,106400,0.00028071869746781886
1579977677.437014,106700,0.0002815102052409202
1579977733.577079,106900,0.0002820378867909312
1579977845.9003258,107300,0.0002830932498909533
1579978014.3761134,107900,0.00028467626543715596
1579978154.7122004,108400,0.00028599545476026833
1579978435.4647448,109400,0.00028863383340649307
1579978603.940041,110000,0.0002902168780565262
1579978716.2069964,110400,0.00029127224115654826
1579978744.2467768,110500,0.00029153606737963855
1579979024.9607685,111500,0.0002941744460258633
1579979165.2432535,112000,0.00029549363534897566
1579980203.6564484,115700,0.00030525567126460373
1579980315.9377506,116100,0.00030631100526079535
1579980344.0177898,116200,0.0003065748605877161
1579980372.0683026,116300,0.0003068386868108064
1579980877.3419054,118100,0.0003115877916570753
1579981214.2661295,119300,0.00031475385185331106
1579981242.2637627,119400,0.00031501767807640135
1579981410.6416667,120000,0.000316600693622604
1579981607.0622962,120700,0.0003184475644957274
1579982336.6249313,123300,0.00032530736643821
1579982392.7695572,123500,0.00032583504798822105
1579982673.323183,124500,0.0003284734266344458
1579982982.0289736,125600,0.00033137566060759127
1579983066.2673063,125900,0.0003321671683806926
1579983150.4408677,126200,0.00033295867615379393
1579983711.5009081,128200,0.00033823546255007386
1579983879.7685325,128800,0.0003398184780962765
1579984076.2352133,129500,0.00034166534896939993
1579984244.5485601,130100,0.0003432483645156026
1579984524.9728658,131100,0.0003458867722656578
1579984693.298701,131700,0.00034746978781186044
1579984777.4435725,132000,0.00034826129558496177
1579985085.9171774,133100,0.00035116352955810726
1579985170.0550947,133400,0.0003519550373312086
1579985254.2275636,133700,0.0003527465451043099
1579985282.273016,133800,0.00035301040043123066
1579986628.935533,138600,0.00036567464121617377
1579986713.0956132,138900,0.0003664661489892751
1579986797.2985427,139200,0.00036725765676237643
1579986825.3436198,139300,0.0003675215120892972
1579987442.6490257,141500,0.0003733259509317577
1579987779.1856527,142700,0.00037649201112799346
1579987835.3109424,142900,0.0003770196926780045
1579987947.5184937,143300,0.0003780750266741961
1579988059.7549884,143700,0.0003791303897742182
1579988171.9738152,144100,0.0003801857528742403
1579988873.2631526,146600,0.0003867816994898021
1579988901.3022184,146700,0.0003870455257128924
1579989209.7781522,147800,0.0003899477596860379
1579989434.1095517,148600,0.0003920584567822516
1579989546.2355645,149000,0.0003931138198822737
