11.807658489214049
step,mcc
100,-0.062193531543016434
200,-0.010957124643027782
300,-0.04031180590391159
400,-0.02198958769440651
500,-0.039206601679325104
600,-0.033236030489206314
700,0.009165448136627674
800,-0.007476318161934614
900,0.013484260998666286
1000,0.04663524404168129
1100,-0.0092520322650671
1200,-0.014164659194648266
1300,0.011792744509875774
1400,0.026091817766427994
1500,0.02998341992497444
1600,0.02861522138118744
1700,-0.0006152620771899819
1800,-0.0221253614872694
1900,0.02079358510673046
2000,0.005184410139918327
2100,0.0004741838783957064
2200,-0.0035293339751660824
2300,0.011856358498334885
2400,0.009012773633003235
2500,-0.003882013726979494
2600,-0.01694081351161003
2700,-0.004237128887325525
2800,-6.089711678214371e-05
2900,-0.003518153680488467
3000,0.010260151699185371
3100,-0.011257859878242016
3200,0.0053376490250229836
3300,0.0012438732665032148
3400,0.006974978372454643
3500,-0.008064353838562965
3600,0.002348029287531972
3700,0.03619067370891571
3800,0.03601262718439102
3900,-0.0023681435268372297
4000,-0.007690291851758957
4100,0.000572753488086164
4200,0.0032783914357423782
4300,0.011362096294760704
4400,0.02674402855336666
4500,0.005404948722571135
4600,0.008076917380094528
4700,0.013926875777542591
4800,0.050103552639484406
4900,0.027462011203169823
5000,0.02098102495074272
5100,0.04686272144317627
5200,0.028504567220807076
5300,0.05331210419535637
5400,0.05797002837061882
5500,0.07699979096651077
5600,0.03337329626083374
5700,0.02135656215250492
5800,0.05245523154735565
5900,0.03902338445186615
6000,0.05288678780198097
6100,0.05728116258978844
6200,0.05140446871519089
6300,0.02524811401963234
6400,0.06637751311063766
6500,0.03757675364613533
6600,0.03290005773305893
6700,0.03706272691488266
6800,0.0348006933927536
6900,0.026942798867821693
7000,0.0023706285282969475
7100,0.025302285328507423
7200,0.03790082037448883
7300,0.010826759971678257
7400,0.0202208049595356
7500,0.021576378494501114
7600,0.023723965510725975
7700,0.028587255626916885
7800,0.06974147260189056
7900,0.02562684379518032
8000,0.05656195431947708
8100,0.03181790933012962
8200,0.062025610357522964
8300,0.06476743519306183
8400,0.04634418711066246
8500,0.06297498941421509
8600,0.0805792585015297
8700,0.08457401394844055
8800,0.06650225073099136
8900,0.05611079931259155
9000,0.05422977730631828
9100,0.04765118658542633
9200,0.044618260115385056
9300,0.03531232476234436
9400,0.030490923672914505
9500,0.040437616407871246
9600,0.024816468358039856
9700,0.04650358483195305
9800,0.05779944360256195
9900,0.04549652338027954
10000,0.05566805973649025
10100,0.03680829703807831
10200,0.038939159363508224
10300,0.05140078812837601
10400,0.06975904107093811
10500,0.05723455175757408
10600,0.06096300110220909
10700,0.05283195897936821
10800,0.04740457609295845
10900,0.07364553958177567
11000,0.04127807170152664
11100,0.053381286561489105
11200,0.04258867725729942
11300,0.07711798697710037
11400,0.061845310032367706
11500,0.046487897634506226
11600,0.05224613845348358
11700,0.06022104248404503
11800,0.08367719501256943
11900,0.06442343443632126
12000,0.061845310032367706
12100,0.026313846930861473
12200,0.05536320060491562
12300,0.0590963251888752
12400,0.08067036420106888
12500,0.045104850083589554
12600,0.12603391706943512
12700,0.06948873400688171
12800,0.07334879785776138
12900,0.09175127744674683
13000,0.10535082966089249
13100,0.08664499968290329
13200,0.09702614694833755
13300,0.08894335478544235
13400,0.09488484263420105
13500,0.11337966471910477
13600,0.08916815370321274
13700,0.10127364844083786
13800,0.08018993586301804
13900,0.09822414815425873
14000,0.08356180042028427
14100,0.0872776135802269
14200,0.06822452694177628
14300,0.09156791120767593
14400,0.10215339809656143
14500,0.11027884483337402
14600,0.06856916099786758
14700,0.07019423693418503
14800,0.055309757590293884
14900,0.0753709226846695
15000,0.0573115348815918
15100,0.07331942021846771
15200,0.05139901861548424
15300,0.05933442711830139
15400,0.0683477446436882
15500,0.06694932281970978
15600,0.0578746572136879
15700,0.06280671805143356
15800,0.10899306833744049
15900,0.06819687783718109
16000,0.09361490607261658
16100,0.08542752265930176
16200,0.11539407819509506
16300,0.12010727822780609
16400,0.10134092718362808
16500,0.11733826994895935
16600,0.1371801346540451
16700,0.09902626276016235
16800,0.13635973632335663
16900,0.11114101111888885
17000,0.13004840910434723
17100,0.12733350694179535
17200,0.14104604721069336
17300,0.10776592046022415
17400,0.1363583356142044
17500,0.11603880673646927
17600,0.11702021956443787
17700,0.08049646019935608
17800,0.11258185654878616
17900,0.12073104828596115
18000,0.10614316165447235
18100,0.11098501831293106
18200,0.09002374112606049
18300,0.08929082006216049
18400,0.12007934600114822
18500,0.10899306833744049
18600,0.10327618569135666
18700,0.11834975332021713
18800,0.13659358024597168
18900,0.12480194866657257
19000,0.10893768817186356
19100,0.12104339897632599
19200,0.13362860679626465
19300,0.10791098326444626
19400,0.09938894212245941
19500,0.10804498195648193
19600,0.142523854970932
19700,0.12240850180387497
19800,0.12104339897632599
19900,0.11846054345369339
20000,0.1130824163556099
20100,0.12451357394456863
20200,0.10191432386636734
20300,0.10206949710845947
20400,0.10111280530691147
20500,0.14060825109481812
20600,0.09155777841806412
20700,0.09146478027105331
20800,0.1149672120809555
20900,0.11507130414247513
21000,0.09790840744972229
21100,0.11856379359960556
21200,0.12326483428478241
21300,0.1001863032579422
21400,0.11837776005268097
21500,0.13095763325691223
21600,0.11545854061841965
21700,0.12642447650432587
21800,0.1121472492814064
21900,0.10796146839857101
22000,0.10729411989450455
22100,0.10607495158910751
22200,0.12127336114645004
22300,0.12052731961011887
22400,0.10508967190980911
22500,0.0921626091003418
22600,0.11856425553560257
22700,0.12514552474021912
22800,0.12798340618610382
22900,0.16015423834323883
23000,0.15158721804618835
23100,0.13614515960216522
23200,0.16062188148498535
23300,0.14062432944774628
23400,0.11948328465223312
23500,0.13894280791282654
23600,0.12794068455696106
23700,0.11941328644752502
23800,0.13289344310760498
23900,0.1596728265285492
24000,0.13206534087657928
24100,0.12688229978084564
24200,0.11385370790958405
24300,0.12380573153495789
24400,0.1595529168844223
24500,0.15985575318336487
24600,0.13325205445289612
24700,0.16793648898601532
24800,0.1435556858778
24900,0.17930835485458374
25000,0.19888819754123688
25100,0.17930835485458374
25200,0.17014135420322418
25300,0.18335303664207458
25400,0.21466082334518433
25500,0.185183584690094
25600,0.15836253762245178
25700,0.18615765869617462
25800,0.16375823318958282
25900,0.1564069241285324
26000,0.16336064040660858
26100,0.16476485133171082
26200,0.11166411638259888
26300,0.14597831666469574
26400,0.16319960355758667
26500,0.15485428273677826
26600,0.16204749047756195
26700,0.15479937195777893
26800,0.18250639736652374
26900,0.1371801346540451
27000,0.18737377226352692
27100,0.1751718521118164
27200,0.20389708876609802
27300,0.17899943888187408
27400,0.17762860655784607
27500,0.15926243364810944
27600,0.1753143072128296
27700,0.18807852268218994
27800,0.1918213963508606
27900,0.17862999439239502
28000,0.18791963160037994
28100,0.16753897070884705
28200,0.15351459383964539
28300,0.15410742163658142
28400,0.17899943888187408
28500,0.14659683406352997
28600,0.16094323992729187
28700,0.17562983930110931
28800,0.16867226362228394
28900,0.13865020871162415
29000,0.15323513746261597
29100,0.15102720260620117
29200,0.16510625183582306
29300,0.17483824491500854
29400,0.1652182638645172
29500,0.14684025943279266
29600,0.15422704815864563
29700,0.19677230715751648
29800,0.19502253830432892
29900,0.1811586618423462
30000,0.182421013712883
30100,0.20379233360290527
30200,0.17710784077644348
30300,0.18912366032600403
30400,0.16921697556972504
30500,0.1781855821609497
30600,0.17795434594154358
30700,0.15628229081630707
30800,0.18143273890018463
30900,0.19131258130073547
31000,0.1665266752243042
31100,0.18155404925346375
31200,0.15007199347019196
31300,0.16314946115016937
31400,0.17151853442192078
31500,0.15875005722045898
31600,0.15801481902599335
31700,0.14212340116500854
31800,0.14506259560585022
31900,0.18114380538463593
32000,0.1486416757106781
32100,0.12030457705259323
32200,0.145394966006279
32300,0.12786798179149628
32400,0.18953600525856018
32500,0.16795319318771362
32600,0.15613491833209991
32700,0.15126262605190277
32800,0.16179923713207245
32900,0.1428508758544922
33000,0.19414545595645905
33100,0.18087297677993774
33200,0.16460025310516357
33300,0.1829107403755188
33400,0.19140438735485077
33500,0.1742626577615738
33600,0.17551930248737335
33700,0.19667640328407288
33800,0.19519533216953278
33900,0.16319960355758667
34000,0.13775917887687683
34100,0.17548531293869019
34200,0.16615688800811768
34300,0.20342770218849182
34400,0.1937227100133896
34500,0.18454855680465698
34600,0.19623789191246033
34700,0.19121120870113373
34800,0.2036902904510498
34900,0.1953534632921219
35000,0.21649587154388428
35100,0.18675477802753448
35200,0.13876394927501678
35300,0.14951740205287933
35400,0.1711331456899643
35500,0.17255592346191406
35600,0.19561980664730072
35700,0.18914243578910828
35800,0.20509009063243866
35900,0.2249607890844345
36000,0.21083681285381317
36100,0.20145602524280548
36200,0.19258835911750793
36300,0.1801777184009552
36400,0.1754666268825531
36500,0.20076043903827667
36600,0.20590654015541077
36700,0.21407145261764526
36800,0.1781097650527954
36900,0.16787102818489075
37000,0.20223204791545868
37100,0.19714738428592682
37200,0.185183584690094
37300,0.17659728229045868
37400,0.18333305418491364
37500,0.15158721804618835
37600,0.17223411798477173
37700,0.14221177995204926
37800,0.16175758838653564
37900,0.18621250987052917
38000,0.18467015027999878
38100,0.17704874277114868
38200,0.16753897070884705
38300,0.18087297677993774
38400,0.16401854157447815
38500,0.1655706912279129
38600,0.20170320570468903
38700,0.1714087724685669
38800,0.16934463381767273
38900,0.18197964131832123
39000,0.1735692322254181
39100,0.1918213963508606
39200,0.20945824682712555
39300,0.1547297090291977
39400,0.2076222002506256
39500,0.18718822300434113
39600,0.1975393146276474
39700,0.21438954770565033
39800,0.19687749445438385
39900,0.1733643263578415
40000,0.19241631031036377
40100,0.1826186329126358
40200,0.1833428591489792
40300,0.16090501844882965
40400,0.16516010463237762
40500,0.18599461019039154
40600,0.1965007185935974
40700,0.17926496267318726
40800,0.18106840550899506
40900,0.18900814652442932
41000,0.17861881852149963
41100,0.20163804292678833
41200,0.219257190823555
41300,0.17925646901130676
41400,0.20653335750102997
41500,0.17151853442192078
41600,0.1988098919391632
41700,0.20897498726844788
41800,0.18100807070732117
41900,0.2073781043291092
42000,0.21835821866989136
42100,0.2019910216331482
42200,0.1865077167749405
42300,0.20648148655891418
42400,0.2333340048789978
42500,0.19836291670799255
42600,0.18511852622032166
42700,0.2032647728919983
42800,0.20153139531612396
42900,0.21482671797275543
43000,0.23001310229301453
43100,0.2171035259962082
43200,0.2257770597934723
43300,0.2208094298839569
43400,0.22267989814281464
43500,0.20665016770362854
43600,0.193349227309227
43700,0.21272863447666168
43800,0.20217561721801758
43900,0.20816923677921295
44000,0.21645762026309967
44100,0.23692506551742554
44200,0.24493514001369476
44300,0.21203264594078064
44400,0.22815053164958954
44500,0.20389708876609802
44600,0.2130558341741562
44700,0.20648148655891418
44800,0.21915863454341888
44900,0.19794896245002747
45000,0.2179419845342636
45100,0.19666776061058044
45200,0.18106840550899506
45300,0.1999674141407013
45400,0.22204308211803436
45500,0.23051521182060242
45600,0.22954048216342926
45700,0.19242064654827118
45800,0.19498229026794434
45900,0.18393884599208832
46000,0.19628266990184784
46100,0.19498229026794434
46200,0.24233266711235046
46300,0.18388062715530396
46400,0.21425411105155945
46500,0.23066140711307526
46600,0.20867417752742767
46700,0.21543964743614197
46800,0.1985853910446167
46900,0.1920350044965744
47000,0.15667250752449036
47100,0.19917446374893188
47200,0.20328925549983978
47300,0.2171035259962082
47400,0.2135501205921173
47500,0.25241339206695557
47600,0.17835493385791779
47700,0.22390423715114594
47800,0.240968257188797
47900,0.23426534235477448
48000,0.23606321215629578
48100,0.23300209641456604
48200,0.2064279317855835
48300,0.19466128945350647
48400,0.18124158680438995
48500,0.21958453953266144
48600,0.22025328874588013
48700,0.21671339869499207
48800,0.2247195988893509
48900,0.21283772587776184
49000,0.21903838217258453
49100,0.21100904047489166
49200,0.2570820450782776
49300,0.21714459359645844
49400,0.2179419845342636
49500,0.22194208204746246
49600,0.22697097063064575
49700,0.2314886748790741
49800,0.23007774353027344
49900,0.21967390179634094
50000,0.2223060131072998
50100,0.24376145005226135
50200,0.2491268366575241
50300,0.2680147588253021
50400,0.2416764348745346
50500,0.2348109781742096
50600,0.26079314947128296
50700,0.2700304687023163
50800,0.26389798521995544
50900,0.26278096437454224
51000,0.24157457053661346
51100,0.24171970784664154
51200,0.2380635142326355
51300,0.2383321076631546
51400,0.2289414405822754
51500,0.21407145261764526
51600,0.2349230796098709
51700,0.2563853859901428
51800,0.19844597578048706
51900,0.22018691897392273
52000,0.2309550940990448
52100,0.24823006987571716
52200,0.23464904725551605
52300,0.24459455907344818
52400,0.2602716386318207
52500,0.24302849173545837
52600,0.2319485992193222
52700,0.24646367132663727
52800,0.2516724169254303
52900,0.2743564248085022
53000,0.25897425413131714
53100,0.25302940607070923
53200,0.24159738421440125
53300,0.21967390179634094
53400,0.2555043697357178
53500,0.24233266711235046
53600,0.25897425413131714
53700,0.23733903467655182
53800,0.27073565125465393
53900,0.26025864481925964
54000,0.2513413429260254
54100,0.25257593393325806
54200,0.24604378640651703
54300,0.23628492653369904
54400,0.2444887012243271
54500,0.2303265631198883
54600,0.21845102310180664
54700,0.23074468970298767
54800,0.23794887959957123
54900,0.24115031957626343
55000,0.2422577291727066
55100,0.2535082697868347
55200,0.246576726436615
55300,0.23195593059062958
55400,0.23715835809707642
55500,0.2218548208475113
55600,0.21530407667160034
55700,0.23721101880073547
55800,0.2422577291727066
55900,0.24284707009792328
56000,0.22145265340805054
56100,0.24824561178684235
56200,0.2472488433122635
56300,0.23263019323349
56400,0.2567855715751648
56500,0.2259255200624466
56600,0.2198898047208786
56700,0.21646226942539215
56800,0.24115031957626343
56900,0.22644305229187012
57000,0.20352351665496826
57100,0.21558143198490143
57200,0.24646367132663727
57300,0.23382675647735596
57400,0.22903908789157867
57500,0.24046850204467773
57600,0.22400350868701935
57700,0.24277785420417786
57800,0.21940021216869354
57900,0.23981285095214844
58000,0.25794243812561035
58100,0.25401797890663147
58200,0.27068883180618286
58300,0.2662280201911926
58400,0.26025864481925964
58500,0.26613563299179077
58600,0.24947144091129303
58700,0.22699584066867828
58800,0.24433274567127228
58900,0.23796522617340088
59000,0.22392761707305908
59100,0.27248433232307434
59200,0.2569664716720581
59300,0.24037140607833862
59400,0.26164719462394714
59500,0.22331970930099487
59600,0.25910013914108276
59700,0.2544541656970978
59800,0.2555828392505646
59900,0.23927940428256989
60000,0.2350231558084488
60100,0.2171035259962082
60200,0.2652775049209595
60300,0.2452540248632431
60400,0.2242419272661209
60500,0.23051521182060242
60600,0.2282141149044037
60700,0.24946318566799164
60800,0.2432117760181427
60900,0.2247162163257599
61000,0.19840838015079498
61100,0.20739825069904327
61200,0.22597505152225494
61300,0.2223060131072998
61400,0.22815053164958954
61500,0.23985260725021362
61600,0.23908230662345886
61700,0.23435568809509277
61800,0.2350231558084488
61900,0.215047687292099
62000,0.24233266711235046
62100,0.2179419845342636
62200,0.2127295881509781
62300,0.20773345232009888
62400,0.22784142196178436
62500,0.22578459978103638
62600,0.21430666744709015
62700,0.20581118762493134
62800,0.2429482787847519
62900,0.24395671486854553
63000,0.21867573261260986
63100,0.23442019522190094
63200,0.22366058826446533
63300,0.2242458164691925
63400,0.21252323687076569
63500,0.23044270277023315
63600,0.2332547903060913
63700,0.23255811631679535
63800,0.2523829936981201
63900,0.23147368431091309
64000,0.262807697057724
64100,0.28029510378837585
64200,0.2857179343700409
64300,0.2567681074142456
64400,0.23857605457305908
64500,0.23638534545898438
64600,0.2355588674545288
64700,0.23538175225257874
64800,0.2545936107635498
64900,0.26895302534103394
65000,0.24411927163600922
65100,0.2526107430458069
65200,0.25877612829208374
65300,0.24579085409641266
65400,0.259645938873291
65500,0.2428581565618515
65600,0.23558560013771057
65700,0.24433274567127228
65800,0.256509393453598
65900,0.28747159242630005
66000,0.2533263862133026
66100,0.26278096437454224
66200,0.23571231961250305
66300,0.2402481585741043
66400,0.23675106465816498
66500,0.23908230662345886
66600,0.2450561672449112
66700,0.24403662979602814
66800,0.24685877561569214
66900,0.2352266162633896
67000,0.21958453953266144
67100,0.22644305229187012
67200,0.2118443101644516
67300,0.24403662979602814
67400,0.2417604774236679
67500,0.27634692192077637
67600,0.23262088000774384
67700,0.24295420944690704
67800,0.24180491268634796
67900,0.2355588674545288
68000,0.2309550940990448
68100,0.2456475794315338
68200,0.2586275637149811
68300,0.2569664716720581
68400,0.2681421935558319
68500,0.27205517888069153
68600,0.24745430052280426
68700,0.2751176655292511
68800,0.24929483234882355
68900,0.22944548726081848
69000,0.2663661539554596
69100,0.2534242868423462
69200,0.25985610485076904
69300,0.2654323875904083
69400,0.2672562897205353
69500,0.21759597957134247
69600,0.2638047933578491
69700,0.27330055832862854
69800,0.27924954891204834
69900,0.2762320935726166
70000,0.25753897428512573
70100,0.255438894033432
70200,0.2452540248632431
70300,0.24604378640651703
70400,0.25439149141311646
70500,0.23761610686779022
70600,0.2312541902065277
70700,0.23842701315879822
70800,0.24810020625591278
70900,0.2289414405822754
71000,0.22974202036857605
71100,0.248328298330307
71200,0.24410390853881836
71300,0.25079673528671265
71400,0.25414711236953735
71500,0.27740657329559326
71600,0.24929483234882355
71700,0.24209143221378326
71800,0.2552657723426819
71900,0.24810020625591278
72000,0.25858429074287415
72100,0.27119162678718567
72200,0.23692506551742554
72300,0.24374708533287048
72400,0.2277670055627823
72500,0.24346333742141724
72600,0.27013084292411804
72700,0.2502599060535431
72800,0.25546327233314514
72900,0.24346333742141724
73000,0.24745430052280426
73100,0.2359846532344818
73200,0.2333340048789978
73300,0.23950596153736115
73400,0.2762775123119354
73500,0.2725948691368103
73600,0.2540505528450012
73700,0.2731797993183136
73800,0.26590606570243835
73900,0.2762775123119354
74000,0.2559430003166199
74100,0.23968325555324554
74200,0.2355588674545288
74300,0.27028337121009827
74400,0.24796660244464874
74500,0.2533974349498749
74600,0.2622268795967102
74700,0.2640097737312317
