step,mcc
100,0.0
200,0.0
300,0.0
400,0.02384498156607151
500,0.032997310161590576
600,-0.025552907958626747
700,-0.019332146272063255
800,0.025208083912730217
900,0.027408946305513382
1000,-0.007887379266321659
1100,-0.029292061924934387
1200,0.0
1300,0.0
1400,0.0
1500,-0.029292061924934387
1600,-0.0358925461769104
1700,-0.06234782189130783
1800,-0.04804086312651634
1900,-0.04359434172511101
2000,-0.01137981005012989
2100,-0.04114976525306702
2200,-0.0405363030731678
2300,-0.0038691633380949497
2400,-0.005204027984291315
2500,-0.012697064317762852
2600,0.015914225950837135
2700,0.010958999395370483
2800,0.009223341010510921
2900,0.01270272396504879
3000,0.017450042068958282
3100,0.017450042068958282
3200,0.022692091763019562
3300,0.03171027451753616
3400,0.03255770355463028
3500,0.02385387010872364
3600,0.024995751678943634
3700,0.02129990980029106
3800,0.025103723630309105
3900,0.02602650783956051
4000,0.03027009777724743
4100,0.029122037813067436
4200,0.03213339298963547
4300,0.026506716385483742
4400,0.04271871596574783
4500,0.01841580867767334
4600,0.021896379068493843
4700,0.017846176400780678
4800,0.014984012581408024
4900,0.012494182214140892
5000,0.010622227564454079
5100,0.009074514731764793
5200,-0.0008309995173476636
5300,0.00223376601934433
5400,-0.009643916971981525
5500,-0.004385087173432112
5600,0.007070883642882109
5700,0.0029037659987807274
5800,0.0030528262723237276
5900,-0.004307169932872057
6000,-0.0031331395730376244
6100,-0.01196417585015297
6200,0.0015691600274294615
6300,-0.0009828262263908982
6400,0.012525329366326332
6500,-0.0023786243982613087
6600,-0.0006748311570845544
6700,0.019116051495075226
6800,-0.002356537850573659
6900,0.009654071182012558
7000,0.011176923289895058
7100,0.01856556348502636
7200,0.013703931123018265
7300,0.0012438732665032148
7400,-0.007155250292271376
7500,-0.003957958891987801
7600,0.005906520411372185
7700,0.0048133437521755695
7800,-0.0010717869736254215
7900,0.005930985324084759
8000,0.017405163496732712
8100,-0.0010717869736254215
8200,0.016013799235224724
8300,-0.013521425426006317
8400,0.009223341010510921
8500,0.002709096996113658
8600,-0.006394995842128992
8700,0.01024109497666359
8800,0.013659554533660412
