step,mcc
500,0.0
1000,-0.031052976846694946
1500,-0.027062900364398956
2000,-0.012407133355736732
2500,0.006187116727232933
3000,-0.01713981106877327
3500,0.008088490925729275
4000,0.006403692997992039
4500,0.03227368742227554
5000,0.037909120321273804
5500,0.030447715893387794
6000,0.02091860957443714
6500,0.00473971851170063
7000,0.03936823830008507
7500,0.04514813423156738
8000,0.07841891795396805
8500,0.06254592537879944
9000,0.05910194665193558
9500,0.04944176971912384
10000,0.04744788259267807
10500,0.048013441264629364
11000,0.05167020112276077
11500,0.08718840032815933
12000,0.08737864345312119
12500,0.1117202565073967
13000,0.05154578760266304
13500,0.0757206529378891
14000,0.10042895376682281
14500,0.1435556858778
15000,0.12073897570371628
15500,0.11856379359960556
16000,0.08420916646718979
16500,0.12145555764436722
17000,0.08083836734294891
17500,0.09794458746910095
18000,0.11538689583539963
18500,0.1108391284942627
19000,0.10306039452552795
19500,0.1152159571647644
20000,0.1089010238647461
20500,0.1232219785451889
21000,0.12597979605197906
21500,0.05729157477617264
22000,0.12743200361728668
22500,0.14775940775871277
23000,0.1733034998178482
23500,0.1470903903245926
24000,0.10917000472545624
24500,0.11021537333726883
25000,0.11701426655054092
25500,0.17029117047786713
26000,0.12046776711940765
26500,0.10472754389047623
27000,0.11332253366708755
27500,0.15247704088687897
28000,0.1086159199476242
28500,0.10327618569135666
29000,0.13289344310760498
29500,0.1815083920955658
30000,0.17575132846832275
30500,0.16984903812408447
31000,0.14265485107898712
31500,0.1700669676065445
32000,0.12048172205686569
32500,0.14506259560585022
33000,0.17510764300823212
33500,0.12733350694179535
34000,0.16491469740867615
34500,0.17199857532978058
35000,0.12205186486244202
35500,0.12688229978084564
36000,0.15599097311496735
36500,0.11720933765172958
37000,0.1655706912279129
37500,0.14830894768238068
38000,0.18784455955028534
38500,0.15179026126861572
39000,0.12580980360507965
39500,0.15095935761928558
40000,0.13416706025600433
40500,0.17395766079425812
41000,0.16793648898601532
41500,0.17664451897144318
42000,0.15589658915996552
42500,0.15895940363407135
43000,0.15374331176280975
43500,0.1328200250864029
44000,0.12021990120410919
44500,0.14764520525932312
45000,0.1794259399175644
45500,0.19302837550640106
46000,0.17380143702030182
46500,0.1722063571214676
47000,0.14130963385105133
47500,0.1752370446920395
48000,0.18155404925346375
48500,0.20618870854377747
49000,0.155691459774971
49500,0.17251551151275635
50000,0.17551930248737335
50500,0.1699763834476471
51000,0.13486839830875397
51500,0.19714871048927307
52000,0.21101127564907074
52500,0.13872390985488892
53000,0.19162830710411072
53500,0.18354834616184235
54000,0.18568897247314453
54500,0.182777538895607
55000,0.16644148528575897
55500,0.1547297090291977
56000,0.20825225114822388
56500,0.16838443279266357
57000,0.22635765373706818
57500,0.1722063571214676
58000,0.1792803704738617
58500,0.17250663042068481
59000,0.20271487534046173
59500,0.22000053524971008
60000,0.17529386281967163
60500,0.2053118348121643
61000,0.1878170222043991
61500,0.18454545736312866
62000,0.17242784798145294
62500,0.15958549082279205
63000,0.16150714457035065
63500,0.18939973413944244
64000,0.18737377226352692
64500,0.1753040999174118
65000,0.1861554980278015
65500,0.1985853910446167
66000,0.15800288319587708
66500,0.18927055597305298
67000,0.17930835485458374
67500,0.18987925350666046
68000,0.21438954770565033
68500,0.15526477992534637
69000,0.1788932830095291
69500,0.1508355289697647
70000,0.21770396828651428
70500,0.2525308132171631
71000,0.2116028219461441
71500,0.2158861607313156
72000,0.1858735978603363
72500,0.14764520525932312
73000,0.19056373834609985
73500,0.21223567426204681
74000,0.20890934765338898
74500,0.24374708533287048
75000,0.21868056058883667
75500,0.16558724641799927
