step,mcc
100,0.0
200,0.0
300,0.0
400,0.0
500,0.0
600,0.0
700,0.011311361566185951
800,-0.003250137437134981
900,0.00047438000910915434
1000,0.016130978241562843
1100,0.019224055111408234
1200,0.007010214496403933
1300,0.008726473897695541
1400,-0.0042977724224328995
1500,-0.007002327591180801
1600,0.006069954950362444
1700,-0.009346124716103077
1800,0.005151164252310991
1900,-0.006699650082737207
2000,0.016368752345442772
2100,-0.012974088080227375
2200,0.02207799442112446
2300,-0.0022499808110296726
2400,0.028488341718912125
2500,-0.004319458734244108
2600,0.02162691205739975
2700,0.008696971461176872
2800,-0.0040186932310462
2900,-0.0027698001358658075
3000,-0.003088055644184351
3100,0.0018395944498479366
3200,0.008747792802751064
3300,0.0067634559236466885
3400,0.006338911131024361
3500,0.0068319751881062984
3600,-0.004984433762729168
3700,0.0023590698838233948
3800,0.0019306069007143378
3900,0.0034191678278148174
4000,0.005696468986570835
4100,0.01528263371437788
4200,0.017473643645644188
4300,-0.004341541789472103
4400,0.029375499114394188
4500,0.004979290999472141
4600,0.003421516390517354
4700,-0.014117558486759663
4800,0.014375279657542706
4900,0.03837042674422264
5000,0.010673032142221928
5100,0.018753016367554665
5200,0.004329795483499765
5300,0.013110095635056496
5400,0.013541540130972862
5500,0.03583573177456856
5600,0.01829068921506405
5700,0.02349698916077614
5800,0.024191146716475487
5900,0.015980085358023643
6000,0.013400493189692497
6100,0.022067101672291756
6200,0.028945954516530037
6300,0.028539028018712997
6400,0.029607931151986122
6500,0.0028233607299625874
6600,0.032055094838142395
6700,0.053442440927028656
6800,0.027299946174025536
6900,0.016013799235224724
7000,0.017250651493668556
7100,0.002602888736873865
7200,-0.005185951944440603
7300,0.0035076348576694727
7400,0.010580917820334435
7500,0.027071909978985786
7600,0.0015691600274294615
7700,0.011949362233281136
7800,0.016370000317692757
7900,0.02452501468360424
8000,0.017503153532743454
8100,0.03337755426764488
8200,0.04134651646018028
8300,0.05009791627526283
8400,0.021596750244498253
8500,0.015314181335270405
8600,0.036113202571868896
8700,0.041704196482896805
8800,-0.0027098567225039005
8900,0.022325526922941208
